@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_18283.cnf,1.0,2098.0,7196.0,2097.0,7192.0,0.000476872,0.000556174,0.291573971,0.492626066,0.780184825,0.0,1.0,1.173202246,0.001291837,0.263260019,0.000953743,0.00286123,0.881013663,0.0,0.382369299,0.953559511,4206.5,0.004499582,4185.0,4232.0,4232.0,4185.0,4232.0,4192.0,4217.0,37.277769524,0.062925728,33.298187023,39.321361059,39.321361059,33.298187023,39.321361059,37.998340052,38.493189964,0.368191662,0.70146617,1.1004e-05,1.0,0.725439215,0.040506236,0.58859531,0.122771302,0.355068703,0.074442153,0.71453206,0.0,0.339923982,0.145042148,0.00664965,0.112211937,0.031037587,0.069138851,71.3072,0.22969,462.178,0.0337102,462.0,441.0,482.0,0.656711,0.216198,0.797746,0.0221162,88.221,0.0883544,461.46,0.0344881,462.0,441.0,483.0,0.349262,0.230055,0.809461,0.0173098,0.283938407,0.715032016,0.7362165,8.253418,39.250565,12.373231,0.0009324538,0.16212313,44.558453,39.490936,0.09213519,0.012724583,7.6431484,28.794806,9.73196,23.427608,2.244825,6.233407,25.88498,-0.014409015,22.121815,20.187027,-0.012585503,18.190727,25.453081,-0.017918833,0.080595225,19.164873,14.634811,7.528192,0.65789133,2.4549239,63.53679,43.19242,45.025578,0.017336627,28.472467,69.39931,15.317245,36.814556,46.312027,6.962027,43.96083,8.594179,9.150503,0.6839833,0.09348886,20.25763,28.686932,24.178612
instances/Sat_Data/circuit_fuzz/fuzz_100_2820.cnf,1.0,5002.0,16817.0,4983.0,16767.0,0.003812964,0.002982048,0.297190911,0.498316137,0.776880159,0.0,1.0,1.10297936,0.000528869,0.220398899,0.000401365,0.001204094,0.763507552,0.0,0.396612393,0.98389694,4083.0,0.032084252,3952.0,4214.0,4214.0,3952.0,4214.0,3952.0,4214.0,45.755092493,0.054047686,43.282135628,48.228049359,48.228049359,43.282135628,48.228049359,43.282135628,48.228049359,0.368810351,0.732321217,6.401e-06,1.0,0.738524061,0.026343819,0.605499547,0.096537061,0.364983273,0.077852214,0.698598315,0.0,0.289713097,0.150231931,0.005138209,0.117284485,0.031830535,0.074666073,168.518,0.194255,1102.96,0.0215349,1102.0,1076.0,1133.0,0.583322,0.205667,0.793515,0.0171814,215.073,0.0596303,1104.69,0.0230741,1103.0,1074.0,1138.0,0.313781,0.210942,0.807845,0.0115936,0.217031089,0.638181731,3.2589235,12.541581,70.09745,23.925367,0.008116215,0.4161712,72.10516,67.572105,0.10461155,0.6920263,13.888393,40.63159,13.516921,38.460594,2.2031915,12.628772,51.357635,-0.005767282,26.97292,33.20869,-0.008587491,26.310257,42.770428,-0.010372386,0.20205337,31.976454,28.446728,14.121778,1.1344236,4.0715356,91.568054,60.670086,59.676304,0.07650218,50.03263,109.50241,23.898067,69.877884,68.70824,12.272344,74.35166,18.581911,15.14646,1.9274745,0.51027155,40.25891,40.5881,35.166416
instances/Sat_Data/circuit_fuzz/fuzz_100_15665.cnf,1.0,20157.0,70254.0,20156.0,70251.0,4.9613e-05,4.2704e-05,0.286914065,0.495272191,0.778016096,0.0,1.0,1.135525215,0.000132375,0.241021525,9.9226e-05,0.000297678,0.814066287,0.0,0.389019373,0.971673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362961834,0.714183111,1.409e-06,1.0,0.71809876,0.03413953,0.588769302,0.111157611,0.35266253,0.076106635,0.698491927,0.0,0.381435833,0.148287675,0.004671606,0.11486505,0.029854972,0.073726858,933.0,0.0925595,4441.88,0.00653536,4441.0,4386.0,4470.0,0.564876,0.171566,0.79992,0.00777935,1158.48,0.511985,4238.09,0.218341,4424.0,4370.0,4492.0,0.294651,1.4125,0.836645,0.166736,0.10412327,0.23444868,4.5779324,16.280344,77.86172,29.902842,0.016817745,2.6168334,70.79411,83.9193,0.10725168,0.1600048,12.719597,39.458294,16.585648,32.92541,5.1240454,10.4953165,51.390797,0.0065771993,22.640383,34.893864,-0.006424245,24.25054,52.448654,-0.003530151,0.031710785,39.5503,30.521759,11.120893,1.2894231,4.874462,81.700165,55.98063,51.55435,0.009760082,57.990692,97.65286,24.341978,77.29761,61.971306,16.04091,82.36915,21.944574,14.8035345,2.4872725,0.8868735,49.755096,36.20829,29.514357
instances/Sat_Data/circuit_fuzz/fuzz_100_3725.cnf,1.0,2196.0,7635.0,2195.0,7631.0,0.000455581,0.000524178,0.287642511,0.498746342,0.768747773,0.0,1.0,1.18380204,0.001239877,0.266799307,0.000911162,0.002733485,0.892258287,0.0,0.377145852,0.949809986,4241.75,0.02429523,4069.0,4328.0,4328.0,4069.0,4328.0,4258.0,4312.0,35.48336998,0.100847397,30.305234701,40.008780037,40.008780037,30.305234701,40.008780037,34.446923438,37.172541744,0.365423743,0.699831883,5.1781e-05,1.0,0.729591662,0.044770998,0.584488569,0.12355142,0.345394755,0.072587936,0.692201399,0.0,0.304672952,0.13947992,0.005491888,0.107160825,0.029897793,0.070271285,87.0588,0.187253,483.521,0.03371,484.0,463.0,504.0,0.687499,0.208646,0.802733,0.021291,98.0183,0.0852949,484.89,0.0343451,484.0,464.0,506.0,0.324371,0.234384,0.810482,0.0168111,0.256223559,0.632122871,2.4521666,8.045906,40.814034,15.526553,-0.010317963,0.19800058,34.45479,42.058506,0.05595452,0.06592013,4.855219,18.247347,5.834449,17.874157,1.9047228,5.379486,29.461433,-0.013090404,9.327113,16.80509,-0.010405336,13.426562,26.131258,-0.015711516,-0.012781982,21.159523,17.112587,6.7115955,0.45305216,3.118919,44.241894,29.050705,25.015501,-0.0077815154,29.41616,49.218113,14.7578125,41.748245,33.51892,9.674936,44.968815,9.018493,10.416972,1.8367437,0.64079595,25.333055,16.558323,17.39259
instances/Sat_Data/circuit_fuzz/fuzz_100_22328.cnf,1.0,3556.0,12186.0,3555.0,12183.0,0.000281294,0.000246245,0.291800049,0.492919095,0.78398146,0.0,1.0,1.152732651,0.000751918,0.248620822,0.000562588,0.001687764,0.837700801,0.0,0.393827464,0.966264467,4181.333333333,0.019688914,4069.0,4264.0,4264.0,4069.0,4264.0,4069.0,4211.0,37.221866233,0.05346201,34.596215286,39.411819887,39.411819887,34.596215286,39.411819887,34.596215286,37.657563524,0.37267158,0.705129248,2.1105e-05,1.0,0.733423089,0.035568619,0.59864129,0.120982439,0.367297875,0.074863715,0.703816417,0.0,0.314892839,0.14462074,0.005812922,0.112505635,0.029620181,0.071736797,132.937,0.36672,789.949,0.0677474,793.0,767.0,816.0,0.645986,0.26243,0.80346,0.0640201,159.329,0.155304,785.771,0.0572899,788.0,760.0,815.0,0.322656,0.336213,0.811348,0.0387038,0.250869649,0.564070258,3.2629328,17.47352,82.19458,29.109545,0.01977872,0.3358703,81.85789,85.079636,0.10298445,0.1941843,13.30937,44.248234,18.430523,38.043564,5.4581437,12.88116,50.487568,-0.009572001,33.432156,39.02777,-0.009152004,29.342943,52.463104,-0.013215059,0.2112667,37.80646,32.94239,11.945321,2.4612951,3.6629665,100.65403,70.9081,65.21087,0.03001297,59.03739,110.29271,26.29024,80.49898,75.19394,14.845143,82.2471,21.355055,15.661422,1.8618158,0.43599853,47.95933,45.20389,36.371758
instances/Sat_Data/circuit_fuzz/fuzz_100_3712.cnf,1.0,12527.0,41800.0,12526.0,41797.0,7.9834e-05,7.1775e-05,0.29968658,0.499981657,0.775070025,0.0,1.0,1.072419127,0.000208477,0.200749505,0.000159668,0.000479004,0.713067857,0.0,0.40002871,0.994018709,515.9,0.501467257,331.0,1106.0,1106.0,354.0,462.0,357.0,422.0,38.279728901,0.240674491,31.051359517,57.133815552,57.133815552,31.462765957,44.093681917,32.204481793,34.03030303,0.359404316,0.749222791,2.57e-07,1.0,0.720259515,0.017281104,0.597761167,0.084242458,0.360373673,0.081587372,0.683684074,0.0,0.320976703,0.155244091,0.005137456,0.12280847,0.032937533,0.080036373,477.091,0.912223,2627.23,0.223975,2743.0,2695.0,2798.0,0.575352,0.647175,0.818314,0.185225,534.745,0.0296298,2748.09,0.013231,2747.0,2703.0,2789.0,0.280634,0.208974,0.804888,0.00648998,0.195533189,0.510562197,13.355315,34.622112,315.92722,94.007576,0.08357986,2.4173615,302.26147,290.3945,0.23519203,1.7557667,82.993965,104.92275,37.617397,156.65947,4.0766053,42.163105,251.5391,-0.00859235,47.669724,151.03702,-0.009262427,74.53257,185.7634,1.4668517,0.016493654,132.15584,148.01065,52.17767,2.3783858,19.381521,288.3068,201.18423,155.08713,-0.0022462797,214.37257,383.91965,91.19331,335.10596,210.32014,38.2752,311.30338,94.70523,45.14132,20.620523,2.4428093,199.84291,118.3508,100.69783
instances/Sat_Data/circuit_fuzz/fuzz_100_29197.cnf,1.0,5250.0,18197.0,5249.0,18194.0,0.000190512,0.00016489,0.288501704,0.497960866,0.776098189,0.0,1.0,1.145415591,0.000510302,0.249719509,0.000381025,0.001143075,0.83736426,0.0,0.389963724,0.965977795,4147.0,0.008680974,4111.0,4183.0,4183.0,4111.0,4183.0,4111.0,4183.0,34.810576197,0.179176476,28.57333982,41.047812575,41.047812575,28.57333982,41.047812575,28.57333982,41.047812575,0.366773025,0.709347002,4.531e-06,1.0,0.721937494,0.03479903,0.595918178,0.115243833,0.356018107,0.0751796,0.70651661,0.0,0.409026576,0.146512277,0.004910968,0.113373067,0.030206988,0.07184148,219.101,0.150607,1164.89,0.0191156,1163.0,1134.0,1194.0,0.630785,0.205248,0.80112,0.015499,251.05,0.0680998,1161.49,0.0201325,1162.0,1131.0,1193.0,0.272206,0.276394,0.809801,0.0102405,0.198248304,0.479843885,3.5226152,23.209543,120.63261,46.31265,0.004006577,3.5436134,110.60752,127.49967,0.113926515,0.23864324,19.634642,59.13632,27.839691,51.745327,5.133206,18.647388,79.32826,0.005111281,39.49873,53.765297,-0.008074122,36.672157,80.42976,0.009247963,0.13332582,61.303867,49.2445,18.0179,2.6680355,6.433563,129.71791,94.8144,85.625496,0.13328974,89.75134,148.60239,33.30976,118.4094,96.25227,22.328741,117.887535,35.300606,21.988842,1.8105325,2.6465473,74.386696,59.806892,47.167133
instances/Sat_Data/circuit_fuzz/fuzz_100_15380.cnf,1.0,3482.0,11731.0,3479.0,11722.0,0.000862317,0.000767787,0.296792356,0.499454018,0.773479103,0.0,1.0,1.12172699,0.000762809,0.230946678,0.000574878,0.001724634,0.792249959,0.0,0.391571404,0.977051698,3594.0,0.09110558,3131.0,3832.0,3832.0,3131.0,3832.0,3131.0,3819.0,49.499838143,0.035046719,47.727563079,51.855197696,51.855197696,47.727563079,51.855197696,47.727563079,48.916753653,0.362942177,0.729119742,4.7478e-05,1.0,0.722788996,0.031695654,0.59934382,0.098550299,0.35671817,0.078177744,0.691791716,0.0,0.332231578,0.149723074,0.005983769,0.118071106,0.031177594,0.075721451,118.117,0.228476,765.136,0.0249326,766.0,740.0,791.0,0.629153,0.221728,0.794985,0.0188555,148.968,0.0704227,763.641,0.0258327,765.0,737.0,788.0,0.324505,0.218513,0.807507,0.0130782,0.235832354,0.669923081,1.147171,6.8001556,32.3492,11.111669,0.0076585,0.23560639,43.57784,32.909172,0.20979494,0.026522322,8.555033,32.84724,11.500912,25.80377,0.8889691,6.4442563,22.502441,-0.011626135,24.098532,16.061129,-0.012236496,14.992082,20.470594,-0.015005993,0.03546619,16.428923,12.571022,8.608156,0.88176125,2.1234543,70.57314,46.639603,48.389217,0.020291436,23.943989,75.1226,13.11958,31.485636,48.794662,6.5630007,38.480206,7.4301515,9.378733,1.0879514,0.59728694,17.689417,30.51311,27.368616
instances/Sat_Data/circuit_fuzz/fuzz_100_4444.cnf,1.0,2752.0,9371.0,2749.0,9362.0,0.001091306,0.000961333,0.293633839,0.493836787,0.781570771,0.0,1.0,1.148179257,0.000973301,0.247691059,0.000727537,0.002182612,0.832618372,0.0,0.390514847,0.967207862,4340.0,0.016191453,4241.0,4397.0,4397.0,4241.0,4397.0,4241.0,4382.0,37.696637451,0.138449038,30.735911342,43.302829758,43.302829758,30.735911342,43.302829758,30.735911342,39.051171253,0.368593078,0.704718013,0.000100903,1.0,0.723847179,0.037486591,0.592210255,0.119177077,0.350129779,0.075266551,0.701730168,0.0,0.364039919,0.145699423,0.005796274,0.113549411,0.030185296,0.07188171,105.091,0.721086,601.591,0.0584675,605.0,577.0,626.0,0.660006,0.44211,0.879088,1.90116,118.627,0.192788,601.438,0.0506703,603.0,579.0,625.0,0.320895,0.338414,0.806555,0.0462752,0.213767479,0.599624677,3.676971,7.9436345,42.37041,14.5471,0.005482116,0.3767084,43.678688,42.63868,0.08666957,0.03373119,6.4182506,22.671673,7.1776023,22.173847,1.5314827,4.754524,30.962683,-0.009390503,13.100514,19.288183,-0.009108325,13.967082,23.88317,-0.013320874,-0.008476414,20.441711,15.436391,7.716173,0.33549908,2.6989305,50.88844,34.627716,29.974062,-0.0072341817,29.870861,59.312004,16.20991,44.30705,39.60914,8.503823,46.033855,10.286658,11.287789,2.1735706,0.22298329,25.730293,20.553019,20.700424
instances/Sat_Data/circuit_fuzz/fuzz_100_28085.cnf,1.0,3182.0,10652.0,3164.0,10601.0,0.005689001,0.004810867,0.298462409,0.504631639,0.77051747,0.0,1.0,1.125517327,0.000835471,0.232437545,0.000632111,0.001896334,0.793454086,0.0,0.401094236,0.977643619,3970.0,0.017114876,3875.0,4030.0,4030.0,3875.0,4030.0,3875.0,4005.0,38.684749435,0.082341979,35.014143921,42.781677419,42.781677419,35.014143921,42.781677419,35.014143921,38.258426966,0.370393708,0.723917664,2.4347e-05,1.0,0.737833844,0.031200313,0.600455695,0.111167583,0.361509343,0.076994092,0.710157267,0.0,0.315069979,0.148320462,0.005348901,0.116528102,0.029671907,0.073317619,105.534,0.226913,703.502,0.0278732,704.0,678.0,728.0,0.623834,0.209693,0.797349,0.0203287,136.816,0.191519,703.897,0.0541624,704.0,679.0,730.0,0.333214,0.347339,0.813634,0.0447749,0.263177042,0.68939946,10.334042,21.73807,179.43628,59.28595,-0.012418682,0.7678815,151.63554,184.64314,0.0809709,0.52066183,21.177757,51.584534,25.866795,53.962906,3.6937473,13.810794,128.00978,0.08509183,32.45903,82.85916,-0.010251942,25.469929,108.482635,-0.014978593,0.12452422,93.08662,76.5525,16.182116,1.99066,20.152554,125.503075,100.84764,79.26263,-0.013121959,128.49818,158.41612,52.474495,196.01717,111.87976,34.64594,172.24095,42.770367,24.975607,17.272987,0.65373,122.31901,53.994953,49.136887
instances/Sat_Data/circuit_fuzz/fuzz_100_25064.cnf,1.0,3449.0,11620.0,3432.0,11561.0,0.00495338,0.005103365,0.296860133,0.500121097,0.773259808,0.0,1.0,1.118111846,0.000773262,0.233587369,0.000582751,0.001748252,0.789080482,0.0,0.3924401,0.977856587,4168.666666667,0.016956012,4091.0,4262.0,4262.0,4091.0,4262.0,4091.0,4153.0,52.17366382,0.132738115,43.686629186,60.650398874,60.650398874,43.686629186,60.650398874,43.686629186,52.1839634,0.363451194,0.729247719,5.1969e-05,1.0,0.724284911,0.02810995,0.587218431,0.103886386,0.351667211,0.077213414,0.698609756,0.0,0.289319763,0.151306089,0.005679954,0.116476891,0.030085403,0.074700519,122.89,0.757224,756.179,0.0661577,759.0,735.0,784.0,0.633625,0.36154,0.812743,0.358465,148.777,0.072029,757.448,0.0267935,758.0,730.0,782.0,0.323216,0.205671,0.807639,0.0130475,0.190717676,0.627545523,2.1557906,12.563277,53.50591,20.018858,0.04350751,0.7413954,56.644413,55.712246,0.096966796,0.055782173,9.330584,38.272793,12.937679,31.543633,2.94556,9.244552,35.35302,0.008399559,26.806429,24.426271,-0.009811511,21.528536,35.292538,-0.013476275,0.019936733,27.320173,20.99254,11.280138,0.8871432,2.751772,81.89475,54.9145,56.03238,0.004368403,38.990124,89.33847,19.243568,51.43817,58.403965,10.163504,57.90738,14.321768,13.25517,0.96813226,0.92550623,30.709911,35.27865,31.923628
instances/Sat_Data/circuit_fuzz/fuzz_100_18544.cnf,1.0,3476.0,11686.0,3475.0,11683.0,0.00028777,0.000256783,0.297440726,0.49557762,0.780983856,0.0,1.0,1.120836771,0.000762394,0.23311694,0.00057554,0.001726619,0.791566801,0.0,0.39630232,0.977659848,4124.666666667,0.036979021,3909.0,4236.0,4236.0,3909.0,4236.0,3909.0,4229.0,45.250541323,0.066744099,40.991302123,47.656987724,47.656987724,40.991302123,47.656987724,40.991302123,47.103334122,0.365009379,0.722217569,1.946e-06,1.0,0.720536151,0.027546006,0.59643981,0.101953664,0.357885909,0.0778049,0.690962896,0.0,0.327921733,0.149816615,0.005290384,0.115875988,0.03214545,0.074756587,114.047,0.218543,768.004,0.0257174,766.5,744.0,792.0,0.616995,0.212378,0.795652,0.0171551,146.124,0.0678622,767.641,0.0256103,767.0,742.0,792.0,0.329569,0.206471,0.80843,0.0130229,0.265005111,0.691845244,8.779147,31.531687,166.44962,63.59325,0.08526761,3.633477,152.50377,174.9606,0.18687674,0.7060284,28.77704,77.7191,36.292217,68.13351,6.22452,19.200119,99.88485,0.0018924336,49.20787,74.31903,-0.009337623,49.46829,105.23046,-0.011938234,0.052521456,78.47516,59.68895,19.60021,2.5071647,8.38675,154.11012,125.33963,101.19741,0.30384097,119.800385,193.9052,47.844982,160.97774,121.379265,28.940523,164.17792,48.20837,28.133732,3.0668023,1.0310118,100.87217,71.53504,63.5987
instances/Sat_Data/circuit_fuzz/fuzz_100_3216.cnf,1.0,2576.0,8745.0,2549.0,8605.0,0.010592389,0.016269611,0.296223126,0.499957389,0.775427182,0.0,1.0,1.143931466,0.001046451,0.244902722,0.000784621,0.002353864,0.834303917,0.0,0.39535154,0.967228356,4187.333333333,0.040273445,3949.0,4314.0,4314.0,3949.0,4314.0,3949.0,4299.0,42.277058472,0.1182536,36.140035452,48.385952712,48.385952712,36.140035452,48.385952712,36.140035452,42.305187253,0.369756659,0.708926866,0.00019713,1.0,0.722388841,0.037509453,0.58771974,0.119969952,0.357011508,0.074491323,0.69917867,0.0,0.348584066,0.142940266,0.005494911,0.112722951,0.029928058,0.070801075,99.4105,0.586686,564.95,0.0555757,566.0,544.0,586.0,0.672689,0.297568,0.814554,0.359197,111.38,0.0788027,565.29,0.0311385,565.0,542.0,588.0,0.317852,0.224402,0.808729,0.015899,0.226718615,0.625444917,2.8369007,6.5926423,38.49009,14.909181,-0.0027407277,0.2161805,36.93848,39.426086,0.16964857,0.11396056,6.262259,25.778088,7.39771,22.744114,0.9328605,6.135205,28.509796,-0.0039312863,13.481124,16.305285,-0.012179636,12.959716,23.42172,-0.016210167,-0.008778933,20.694683,15.51273,8.643984,0.5577994,3.5857801,53.21715,32.879143,31.974367,-0.010270571,28.570196,60.850098,13.871458,41.516266,39.790974,9.631492,44.13186,8.568563,9.992327,2.3269594,0.32615355,24.505695,22.181538,21.869316
instances/Sat_Data/circuit_fuzz/fuzz_100_18896.cnf,1.0,5800.0,19780.0,5799.0,19777.0,0.000172444,0.000151691,0.293219396,0.495703764,0.777531088,0.0,1.0,1.123841444,0.000458448,0.232701611,0.000344887,0.001034661,0.795448501,0.0,0.38888608,0.976083329,4226.0,0.026975864,4112.0,4340.0,4340.0,4112.0,4340.0,4112.0,4340.0,43.364499991,0.104908967,38.815175097,47.913824885,47.913824885,38.815175097,47.913824885,38.815175097,47.913824885,0.36456287,0.720391397,1.1001e-05,1.0,0.720023477,0.029897711,0.595465262,0.102249767,0.359961434,0.07786632,0.686594187,0.0,0.283010396,0.148472796,0.005121411,0.116363947,0.032176193,0.074776986,230.173,0.824761,1264.99,0.101207,1279.0,1238.0,1308.0,0.607392,0.441833,0.812378,0.225568,259.254,0.0549224,1274.7,0.020214,1275.0,1243.0,1307.0,0.277139,0.196945,0.80599,0.0104954,0.185855784,0.478137916,3.91198,13.092579,69.23369,25.421183,0.021046786,0.91989666,86.926926,72.53338,0.10680817,0.14264898,13.808998,56.090786,24.26422,45.960335,3.0503292,12.935356,47.655678,0.038692493,44.23925,32.11653,-0.009898411,25.814249,44.809,-0.011726996,0.02563965,34.280884,25.967955,13.823421,2.061348,3.9219422,117.393364,89.96043,82.24646,0.0022815263,51.64981,133.60373,22.462982,69.89666,85.33708,12.724689,74.50298,19.766577,17.736351,1.7409059,0.95761675,43.09403,56.241108,44.214947
