@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1269016592.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37136,0.648489521,0.2,1.0,0.820686135,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.107586226,0.0072,0.0205,3.642585154,0.084197296,0.061792802,0.0,0.311111111,3.040196347,0.001812625,0.224823435,0.0006,0.0038,2.791929815,0.1809,0.027536273,0.072129641,0.0219,0.04,0.02487636,0.069109398,0.0189,0.0344,4.233363089,0.03034157,0.10726317,0.022010478,0.049315068,0.720031386,3.0,0.0,3.0,3.0,0.0,124.520833333,0.325709087,90.0,303.0,162.0,94.0,135.0,103.0,113.0,43.644149186,0.063156,37.496062992,51.772,47.656521739,40.569105691,45.10619469,41.851851852,43.681481481,0.176708,0.66836176,0.000284282,0.56554044,0.348633338,0.031564158,0.253878203,0.081786649,0.159555503,0.002795596,0.662923179,4.487e-06,0.016136704,0.005085508,0.00103692,0.003480976,0.001505624,0.002324657,0.0,0.0,0.0,0.014028056,0.266533066,0.0,0.0,0.0,0.0,0.0,28.17,0.232355,96.0808,0.0911139,96.0,86.0,106.0,1.16658,0.238669,0.85944,0.0518896,24.0249,0.237889,95.6858,0.0973817,95.0,86.0,107.0,0.510914,0.43979,0.848067,0.0486987,0.494744034,0.61664659,10.88,5.527,-0.0,5.31,-0.0,-0.004074,0.318,-0.01166,-0.0003037,5.95,-0.1641,3.893,-0.0,3.678,11.875,4.44
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1422413848.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37144,0.645686937,0.2,1.0,0.819352863,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.108614688,0.0077,0.0209,3.647909613,0.07823702,0.059799807,0.0,0.353535354,2.985053235,0.001862725,0.238331123,0.0008,0.0041,2.874526691,0.1859,0.027427655,0.070644512,0.0225,0.0397,0.02490128,0.068675823,0.0193,0.0344,4.218017959,0.030407259,0.106171124,0.022528405,0.044481697,0.718863753,3.0,0.0,3.0,3.0,0.0,125.895833333,0.280076647,81.0,286.0,163.0,101.0,128.0,106.0,117.0,44.447204506,0.06254173,39.456,51.458041958,48.104294479,40.75862069,46.1328125,42.287128713,44.178294574,0.164247887,0.686820614,0.001044969,0.586570083,0.333745758,0.031778465,0.231650827,0.072845591,0.146969043,0.00267124,0.6002562,3.093e-06,0.009665232,0.004788093,0.000922681,0.003460361,0.001463931,0.002380246,0.0,0.0,0.0,0.0,0.150300601,0.0,0.0,0.0,0.0,0.0,29.8314,0.189489,95.3306,0.0786678,95.0,86.0,105.0,1.17318,0.225249,0.85643,0.0395518,24.7231,0.205675,95.359,0.0850111,95.0,84.0,106.0,0.508192,0.417927,0.842601,0.0384357,0.496931217,0.64378451,11.586,5.902,-0.0,4.977,-0.0,-0.002192,0.2795,-0.01143,-6.723e-05,6.594,-0.1306,4.297,-0.0,4.17,12.414,4.75
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S217347216.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37612,0.651804141,0.2,1.0,0.83435029,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.105165717,0.0068,0.0177,3.64552064,0.083287741,0.067693304,0.0,0.402061856,3.046518633,0.001856713,0.226670059,0.0008,0.0037,2.823407109,0.1853,0.027476553,0.070476193,0.0208,0.0368,0.02484872,0.066924944,0.0184,0.033,4.219783523,0.030169621,0.10710132,0.022272132,0.047943178,0.719901942,3.0,0.0,3.0,3.0,0.0,123.145833333,0.281510627,85.0,263.0,151.0,93.0,132.0,102.0,119.0,44.66366342,0.051454418,39.85,50.037656904,48.23943662,41.378151261,46.212121212,43.418803419,44.669117647,0.172138835,0.741537535,9.4549e-05,0.663240002,0.359185259,0.02325015,0.253804024,0.069907628,0.147410136,0.002855457,0.707978729,2.4479e-05,0.019075165,0.005078692,0.001074227,0.003613592,0.001583267,0.002372398,0.0,0.0,0.0,0.014028056,0.246492986,0.0,0.0,0.0,0.0,0.0,27.6966,0.21048,95.9879,0.0893999,96.0,86.0,105.0,1.16926,0.221708,0.859828,0.0430901,23.6192,0.266963,96.3964,0.0953249,97.0,87.0,106.0,0.510052,0.49613,0.849572,0.0521717,0.497703453,0.638165595,10.36,5.2,-0.0,5.633,-0.0,-0.00737,0.4355,-0.01213,-0.0008535,5.38,-0.1606,3.518,-0.0,3.293,11.46,4.324
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S262316975.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37436,0.647377399,0.2,1.0,0.827636729,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.10747671,0.007,0.0179,3.68993849,0.072219172,0.056748732,0.0,0.318681319,2.911298597,0.001941884,0.223309946,0.0008,0.0034,2.852227638,0.1938,0.027508617,0.072263739,0.0217,0.0371,0.02493058,0.063284026,0.0191,0.0325,4.16432675,0.030254303,0.106357609,0.02226506,0.045029419,0.718828276,3.0,0.0,3.0,3.0,0.0,126.829787234,0.314153445,91.0,309.0,169.0,96.0,127.0,106.0,117.0,43.685087131,0.061235535,39.445255474,52.689516129,46.065934066,40.900826446,44.82122905,41.982905983,43.285714286,0.153346089,0.717821695,0.000859362,0.549470335,0.320223889,0.02447016,0.214479793,0.068581681,0.134751338,0.002647426,0.709434392,1.8368e-05,0.016773356,0.004956934,0.00097219,0.003256558,0.00139738,0.002165182,0.0,0.0,0.0,0.0,0.278557114,0.0,0.0,0.0,0.0,0.0,29.7733,0.208277,95.7462,0.0894904,96.0,86.0,106.0,1.17114,0.224353,0.85847,0.0449902,25.1219,0.193677,95.8781,0.0830825,96.0,86.0,106.0,0.498742,0.383051,0.84506,0.0365913,0.496612704,0.663755158,7.65,3.264,-0.0,8.06,-0.0,-0.06604,3.28,-0.0003831,-0.00943,1.99,4.387,2.16,-0.0,1.49,10.96,5.586
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1780480541.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.38144,0.645795267,0.2,1.0,0.844251871,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.106987166,0.0066,0.0186,3.668944674,0.081369588,0.064439905,0.0,0.42,3.016512816,0.001965932,0.217389109,0.0008,0.0038,2.83624313,0.1962,0.027534269,0.073041465,0.0202,0.0383,0.02487358,0.066852394,0.0189,0.0324,4.217029173,0.030239557,0.108927048,0.021859222,0.046695915,0.723808469,3.0,0.0,3.0,3.0,0.0,120.28,0.312148272,83.0,301.0,164.0,93.0,123.0,103.0,111.0,44.268849434,0.057423915,40.0625,53.0625,47.109004739,41.306306306,45.597014925,42.217821782,44.151785714,0.170622967,0.700928163,0.000229038,0.665969738,0.337628134,0.032314301,0.239805698,0.07955056,0.157119449,0.002784981,0.677431599,2.0095e-05,0.017271842,0.005115614,0.001070959,0.003465718,0.001553002,0.00232424,0.0,0.0,0.0,0.0,0.054108216,0.0,0.0,0.0,0.0,0.0,28.8239,0.190431,95.7874,0.0823053,95.5,86.0,106.0,1.19479,0.214685,0.861091,0.0373206,24.0627,0.215864,95.2611,0.0818362,95.0,86.0,105.0,0.505704,0.421796,0.844527,0.034607,0.496018443,0.624896892,12.01,6.13,-0.0,4.816,-0.0,-0.001663,0.2898,-0.01109,-2.235e-05,6.96,-0.1082,4.547,-0.0,4.46,12.76,4.973
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1183111072.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37164,0.649340121,0.2,1.0,0.821846702,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110355727,0.007,0.0201,3.663460687,0.075782737,0.061458971,0.0,0.368421053,2.956267069,0.001827655,0.234063922,0.0007,0.004,2.821642549,0.1824,0.027496994,0.07278523,0.0218,0.0401,0.02492652,0.068097495,0.0192,0.0341,4.220222136,0.030200346,0.106772448,0.022304223,0.04378331,0.719187864,3.0,0.0,3.0,3.0,0.0,125.916666667,0.338270805,81.0,302.0,165.0,91.0,128.0,107.0,120.0,44.126391998,0.064223581,36.34,51.955284553,47.587878788,41.21641791,46.421487603,42.140186916,43.795698925,0.160272558,0.725504493,0.000651118,0.63239837,0.330705253,0.025489699,0.229208873,0.069343655,0.138756251,0.00268319,0.627771921,5.397e-06,0.011514837,0.00486121,0.000981858,0.003515812,0.001431442,0.002274185,0.0,0.0,0.0,0.004008016,0.218436874,0.0,0.0,0.0,0.0,0.0,29.5825,0.417833,96.0505,0.0931406,96.0,86.0,106.0,1.17469,0.21849,0.857427,0.056149,25.3503,0.617143,95.5558,0.0986742,95.0,86.0,107.0,0.49689,0.415817,0.841787,0.0626179,0.497150803,0.621719076,12.43,6.344,-0.0,4.81,-0.0,-0.001321,0.3152,-0.00953,-7.75e-06,7.273,-0.0961,4.76,-0.0,4.684,13.17,5.2
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1503364436.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37528,0.653041192,0.2,1.0,0.832876973,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.113240865,0.007,0.021,3.680229247,0.075807537,0.060009242,0.0,0.30952381,2.951673588,0.001853707,0.243396324,0.0007,0.0042,2.868517635,0.185,0.027562325,0.073143827,0.0216,0.0411,0.02494142,0.06925025,0.0184,0.0345,4.227856291,0.03024455,0.105257667,0.021740422,0.045626042,0.717394271,3.0,0.0,3.0,3.0,0.0,124.448979592,0.324026228,91.0,302.0,167.0,96.0,126.0,106.0,112.0,43.703788623,0.065158784,37.6640625,52.101818182,47.861386139,39.984126984,45.296610169,41.693430657,43.348623853,0.159861539,0.720573758,0.000613002,0.569110534,0.327373965,0.028616565,0.225720241,0.067304116,0.14162983,0.002732753,0.715535272,2.78e-06,0.017112245,0.005063484,0.000953709,0.003399092,0.001453402,0.002233663,0.0,0.0,0.0,0.012024048,0.25250501,0.0,0.0,0.0,0.0,0.0,29.6803,0.424527,95.5299,0.0913269,95.0,86.0,105.0,1.16967,0.273239,0.880918,0.627999,24.9795,0.19492,95.9309,0.0799775,95.0,86.0,106.0,0.513204,0.38896,0.845445,0.0347142,0.498880655,0.636667486,10.516,5.324,-0.0,5.312,-0.0,-0.00565,0.3313,-0.01344,-0.0005503,5.668,-0.1691,3.701,-0.0,3.488,11.51,4.305
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1157530211.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37652,0.652599293,0.2,1.0,0.835741569,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110940197,0.0074,0.0218,3.647523235,0.080203308,0.056764496,0.0,0.274509804,2.96195071,0.001863727,0.232623518,0.0008,0.0037,2.850557092,0.186,0.027453707,0.071703994,0.0214,0.0413,0.02491268,0.070130357,0.0188,0.0342,4.229884483,0.030252762,0.108050322,0.021770296,0.047803618,0.720227542,3.0,0.0,3.0,3.0,0.0,126.958333333,0.336465289,86.0,315.0,167.0,96.0,129.0,106.0,116.0,43.915726469,0.060545221,39.645669291,50.003174603,47.394117647,40.340425532,45.787878788,41.52173913,44.336842105,0.167792994,0.651554483,0.000499811,0.483853404,0.323322476,0.035611254,0.245255303,0.078331866,0.146920879,0.002679909,0.643160831,1.621e-06,0.012285486,0.004588964,0.000977856,0.003382858,0.001509484,0.00232833,0.0,0.0,0.0,0.0,0.218436874,0.0,0.0,0.0,0.0,0.0,29.6118,0.193219,95.7866,0.083475,96.0,86.0,106.0,1.19439,0.221754,0.860671,0.0381692,25.2775,0.189905,96.1675,0.0809155,96.0,87.0,106.0,0.513859,0.395794,0.847405,0.0357893,0.49685133,0.605875614,13.71,6.95,-0.0,5.02,-0.0,-0.00065,0.4648,-0.0052,-3e-07,8.1,-0.0685,5.332,-0.0,5.285,14.484,5.926
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S2765384.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37948,0.655535991,0.2,1.0,0.844455312,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.105886369,0.0072,0.0195,3.643827342,0.081341577,0.062345217,0.0,0.346153846,3.01134222,0.001885772,0.228423244,0.0008,0.004,2.837237422,0.1882,0.027551503,0.070735101,0.0216,0.0388,0.024873,0.067337369,0.0189,0.0332,4.210633507,0.030300412,0.107164961,0.021615676,0.044851036,0.716435537,3.0,0.0,3.0,3.0,0.0,126.06122449,0.277503645,83.0,261.0,175.0,98.0,132.0,107.0,117.0,44.039966404,0.066440989,38.0,53.881226054,47.510121457,40.5,45.567307692,42.421052632,43.43697479,0.170849395,0.692141494,0.000432595,0.579110857,0.337876866,0.027538435,0.247551979,0.074878935,0.151052714,0.00276844,0.685189099,6.948e-06,0.016580155,0.005033275,0.0010433,0.003466791,0.001583673,0.002254481,0.0,0.0,0.0,0.0,0.228456914,0.0,0.0,0.0,0.0,0.0,28.9698,0.419198,95.7002,0.0910761,96.0,86.0,106.0,1.15758,0.219619,0.858102,0.0561405,23.9921,0.195813,95.2703,0.0850883,95.0,85.0,106.0,0.494627,0.395263,0.842148,0.0396933,0.497811201,0.61628594,9.74,4.77,-0.0,6.09,-0.0,-0.01431,0.935,-0.007774,-0.001841,4.58,0.271,3.229,-0.0,2.803,11.26,4.5
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1323341330.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37584,0.653257919,0.2,1.0,0.834378014,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.104013034,0.007,0.0199,3.608602825,0.077354663,0.058817962,0.0,0.295238095,2.948260785,0.001895792,0.226468906,0.0006,0.0036,2.84360289,0.1892,0.027525852,0.070892675,0.0212,0.0396,0.02488374,0.065464493,0.0197,0.0332,4.183205232,0.030273927,0.108304084,0.021866885,0.047093317,0.722075288,3.0,0.0,3.0,3.0,0.0,124.12244898,0.324374992,82.0,307.0,159.0,94.0,127.0,103.0,114.0,43.922748896,0.060204209,37.210526316,49.830618893,46.568627451,40.352380952,45.882882883,42.406504065,43.818181818,0.164360686,0.687500545,0.000287179,0.558275372,0.316535811,0.027725649,0.234466368,0.0699493,0.153430389,0.002667215,0.638073583,5.504e-06,0.015660582,0.004632706,0.000999768,0.003570403,0.001432784,0.002222782,0.0,0.0,0.0,0.012024048,0.30260521,0.0,0.0,0.0,0.0,0.0,29.8861,0.412071,95.3333,0.0935382,95.0,86.0,106.0,1.18183,0.22622,0.855305,0.0555901,24.8869,0.198781,96.294,0.0821857,96.0,87.0,107.0,0.509846,0.421967,0.847758,0.0353676,0.496702496,0.623698157,11.2,5.7,-0.0,4.99,-0.0,-0.003004,0.2766,-0.01256,-0.0001348,6.316,-0.1434,4.117,-0.0,3.965,12.07,4.586
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1453460380.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37384,0.648129213,0.2,1.0,0.826741341,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110954589,0.0074,0.0212,3.646763739,0.08040331,0.059323493,0.0,0.425531915,2.982821473,0.001865731,0.241116479,0.0006,0.0035,2.880949542,0.1862,0.027494188,0.070039522,0.0212,0.0406,0.02490432,0.070870855,0.0195,0.0356,4.235056477,0.030195925,0.107329941,0.021061842,0.043775934,0.72049647,3.0,0.0,3.0,3.0,0.0,130.52173913,0.302867571,82.0,292.0,169.0,99.0,138.0,109.0,120.0,44.975064313,0.059538795,38.803149606,51.429530201,49.325757576,42.183333333,46.353535354,43.146341463,44.904761905,0.168857493,0.667417233,7.2328e-05,0.680620516,0.317955021,0.034660162,0.254357096,0.07823993,0.154266851,0.002712678,0.61982764,2.09e-06,0.009781884,0.004968091,0.00104585,0.003516911,0.001508957,0.002323169,0.0,0.0,0.0,0.0,0.298597194,0.0,0.0,0.0,0.0,0.0,28.8372,0.192313,95.5017,0.0879337,95.0,85.0,106.0,1.18849,0.215304,0.860209,0.0384139,24.2944,0.20152,96.1904,0.0828151,96.0,86.0,106.0,0.520707,0.406578,0.848212,0.0347869,0.497416492,0.61799391,8.914,4.066,-0.0,7.027,-0.0,-0.03014,2.012,-0.002111,-0.004265,3.322,2.312,2.725,-0.0,2.156,11.195,5.06
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1963886016.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3742,0.652004931,0.2,1.0,0.82966246,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.117226502,0.0071,0.0243,3.647678877,0.083602098,0.065273535,0.0,0.319587629,3.04825088,0.001836673,0.229989306,0.001,0.004,2.788325221,0.1833,0.027513828,0.073431961,0.0215,0.043,0.02491676,0.07668415,0.0189,0.0352,4.277828255,0.030273669,0.108987975,0.021777818,0.047878507,0.725223665,3.0,0.0,3.0,3.0,0.0,123.145833333,0.302221039,83.0,274.0,154.0,96.0,132.0,102.0,113.0,43.769892751,0.062489042,39.323529412,54.083941606,47.136125654,40.746031746,45.166666667,42.070175439,43.177570093,0.173881764,0.711652238,0.000152119,0.552097741,0.357226656,0.026628631,0.25291414,0.07208653,0.151288253,0.00283948,0.656915651,3.9e-07,0.014397096,0.005478647,0.001088238,0.00349952,0.001487784,0.002434948,0.0,0.0,0.0,0.008016032,0.258517034,0.0,0.0,0.0,0.0,0.0,27.6701,0.213206,95.8351,0.0910533,96.0,86.0,107.0,1.15008,0.227272,0.857541,0.0425116,23.9626,0.220788,95.4713,0.0832364,95.0,86.0,105.0,0.514109,0.465457,0.844544,0.0377508,0.49734939,0.618215757,11.04,5.61,-0.0,5.137,-0.0,-0.00348,0.2944,-0.01207,-0.0002035,6.137,-0.1552,4.004,-0.0,3.826,11.97,4.508
