@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1.0,650.0,2769.0,635.0,2742.0,0.0236,0.0098,0.2316,0.5011,0.5856,0.0,1.0,0.6805,0.0048,0.0536,0.0047,0.0079,0.1195,0.0,0.0,0.9752,0.0048,0.2843,0.0011,0.0091,2.6847,0.226,0.1657,0.0,1.0,3.3037,0.0024,0.4011,0.0,0.0062,2.3429,0.4953,0.0094,0.2829,0.0022,0.0193,0.0072,0.2323,0.0026,0.0146,2.9221,0.1061,0.2424,0.0513,0.2727,2.2569,4.0047,0.0171,4.0,5.0,0.0301,3802.1429,0.0354,3615.0,4030.0,4030.0,3615.0,3953.0,3678.0,3784.0,32.9096,0.0583,30.3606,36.6914,36.6914,30.3606,34.5854,32.0277,32.1898,0.3853,0.5845,0.0012,1.0,0.7052,0.078,0.5597,0.2106,0.3789,0.0886,0.7019,0.0021,0.5331,0.1728,0.0239,0.1204,0.0432,0.0736,23.287,0.2522,139.788,0.0651,139.0,128.0,152.0,0.8785,0.2065,0.8521,0.0327,18.6683,0.2259,139.835,0.0621,140.0,129.0,151.0,0.2849,0.3694,0.8403,0.0306,0.3014,0.5102,0.203429,1.805434,2.0778933,0.7359221,-0.019566452,-0.034627065,4.5054903,2.4723718,0.021979392,-0.023066757,1.0752096,4.888947,0.76408577,5.496224,0.0007997163,0.89204013,2.8572245,-0.021055065,2.4284182,1.4340526,-0.024995789,3.159316,1.2190205,-0.02808481,-0.0257344581186771,1.810702443122864,0.5764784812927246,2.8760766983032227,-0.0150571567937731,-0.0059897084720432,15.36741065979004,7.714807033538818,8.490986824035645,-0.0195254180580377,1.981025218963623,14.453154563903809,1.9848636388778689,2.5141472816467285,9.315835952758787,0.5230215191841125,5.453085899353027,0.3015244305133819,2.9447343349456787,0.0083051910623908,0.0465073958039283,1.086008071899414,5.13727331161499,5.838606357574463
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1.0,650.0,2769.0,639.0,2741.0,0.0172,0.0102,0.2331,0.5003,0.5857,0.0,1.0,0.6865,0.0047,0.0528,0.0047,0.0063,0.1215,0.0,0.0,0.9737,0.0047,0.2943,0.0015,0.0109,2.7207,0.2229,0.1655,0.0,1.0,3.2782,0.0024,0.3894,0.0,0.0055,2.351,0.5111,0.0094,0.2935,0.0029,0.0212,0.0072,0.2436,0.0022,0.0161,2.9565,0.1063,0.2484,0.0465,0.3333,2.2897,4.0,0.0,4.0,4.0,0.0,3752.7143,0.023,3654.0,3931.0,3931.0,3654.0,3801.0,3677.0,3724.0,35.0001,0.0944,31.496,40.9054,40.9054,31.496,39.1562,32.4729,33.7805,0.3903,0.5744,0.001,1.0,0.6895,0.0911,0.5654,0.2075,0.3794,0.0886,0.6797,0.0027,0.4885,0.1605,0.0257,0.1189,0.0449,0.0743,22.3914,0.2728,140.526,0.0654,141.0,129.0,152.0,0.883,0.2139,0.8528,0.0363,18.0269,0.2345,140.497,0.0616,141.0,129.0,151.0,0.2916,0.3781,0.8407,0.0299,0.3087,0.5305,0.16980965,1.8408352,2.0072534,0.74438006,-0.023797257,-0.045286328,4.570204,2.3465035,-0.01594529,-0.03170173,1.4416575,5.2989254,0.89805764,5.9992976,0.009157339,1.0434008,2.6247303,-0.021517158,2.5230498,1.4631664,-0.020812564,3.61895,1.1288719,-0.028009761,-0.0233135409653186,1.822591543197632,0.5573291182518005,3.427283525466919,0.0043688612058758,0.0253994036465883,16.997026443481445,8.145383834838867,9.10863971710205,-0.0284579843282699,1.8392120599746704,15.330184936523438,2.003604888916016,2.2070562839508057,9.88080596923828,0.6153891682624817,5.340681552886963,0.2562447190284729,2.967047691345215,0.0069443401880562,0.0061307833530008,1.0298428535461426,5.478318214416504,6.219773292541504
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1.0,150.0,3195.0,150.0,3195.0,0.0,0.0,0.0469,0.3759,0.6503,0.2,1.0,0.833,0.0333,0.0,0.0333,0.0333,0.0,0.0,0.0,0.0,0.0333,0.0944,0.0257,0.0451,3.5167,0.0708,0.0501,0.0,0.2222,2.823,0.0064,0.225,0.0019,0.0106,2.8546,0.1912,0.044,0.0222,0.0413,0.046,0.0812,0.057,0.0682,0.0973,4.0942,0.081,0.0643,0.0665,0.1017,0.896,3.0,0.0,3.0,3.0,0.0,4166.7143,0.0195,4108.0,4309.0,4309.0,4108.0,4280.0,4111.0,4121.0,31.9711,0.0355,30.4844,33.7693,33.7693,30.4844,33.3061,30.6987,31.8799,0.1492,0.6657,0.005,0.4204,0.2944,0.0244,0.2195,0.0594,0.14,0.0017,0.6418,0.0001,0.0062,0.0032,0.0006,0.002,0.0009,0.0014,13.055,0.2429,29.6366,0.1421,30.0,24.0,35.0,1.4702,0.2397,0.8646,0.0687,12.0067,0.2537,29.6133,0.1456,29.0,24.0,35.0,1.0069,0.4289,0.8549,0.073,0.541,0.6914,475.35995,809.3258,5110.5522,2001.082,1.632902,80.642,8012.776,4354.009,0.41993642,11.563721,2555.3103,2283.7058,2146.3071,3934.6392,155.50809,802.85736,2930.057,1.6643239,1713.5748,2276.1924,-0.0031347945,2390.7122,2513.9382,-0.0035877982,55.759727478027344,1845.781005859375,1557.7216796875,1293.5203857421875,204.5743560791016,201.8799285888672,8308.1357421875,6272.4541015625,4260.8837890625,15.956768989562988,2965.567626953125,9746.755859375,2074.77392578125,4408.86669921875,6091.6640625,463.4341735839844,5211.84228515625,1193.16650390625,1089.495361328125,120.01437377929688,22.81108283996582,2607.3232421875,3255.740966796875,2841.546142578125
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1.0,75.0,1597.0,75.0,1597.0,0.0,0.0,0.047,0.3776,0.6473,0.2,1.0,0.8356,0.0667,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0854,0.052,0.0802,3.3032,0.0797,0.0616,0.0,0.2778,2.8222,0.0134,0.2018,0.0081,0.0207,2.7521,0.2004,0.0463,0.0046,0.0457,0.0463,0.1576,0.0566,0.1259,0.1929,4.0388,0.1508,0.0469,0.1274,0.1775,1.1508,2.1351,0.1601,2.0,3.0,0.396,4408.2857,0.0143,4326.0,4497.0,4497.0,4326.0,4483.0,4326.0,4405.0,19.0922,0.024,18.5272,19.9531,19.9531,18.5272,19.4294,18.7201,18.9565,0.1654,0.6952,0.0078,0.4976,0.3171,0.0225,0.224,0.073,0.1597,0.0018,0.6266,0.0004,0.0071,0.003,0.0007,0.0023,0.001,0.0016,7.4368,0.3026,15.2222,0.1865,15.0,12.0,19.0,1.7242,0.2671,0.8822,0.0902,6.5408,0.3084,15.2041,0.1884,15.0,12.0,19.0,1.3458,0.4199,0.8628,0.0915,0.5863,0.7168,144.96597,445.7565,2234.6416,873.07404,-0.0031615666,88.80303,4290.986,2215.0103,-0.0033900507,32.62689,992.0573,1396.6879,1671.271,2225.9548,134.30455,689.6686,1365.1051,18.388863,1062.7861,1158.7904,-0.0048006997,1625.4678,1298.1516,-0.0064596687,18.76321601867676,1052.22900390625,837.5510864257812,646.3966674804688,132.18504333496094,129.44287109375,5572.96728515625,4273.47314453125,3024.982177734375,30.31813240051269,1613.1064453125,5807.32080078125,710.8197631835938,1956.8824462890625,3722.915771484375,312.5686340332031,2384.427001953125,676.1754150390625,675.4287719726562,5.366299629211426,20.402402877807617,1106.3319091796875,2474.098876953125,1510.60205078125
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1.0,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.381,0.648,0.2,1.0,0.8445,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.1041,0.0371,0.0653,3.4398,0.0715,0.0621,0.0,0.3265,2.8251,0.0097,0.2149,0.0052,0.015,2.8169,0.1939,0.0458,0.0137,0.0432,0.0465,0.1203,0.0615,0.0944,0.1432,4.1547,0.1165,0.054,0.0977,0.1394,1.0551,2.7273,0.1633,2.0,3.0,0.586,4324.5714,0.0131,4256.0,4430.0,4430.0,4256.0,4378.0,4282.0,4310.0,23.4421,0.0315,22.4379,24.9406,24.9406,22.4379,23.7844,22.9728,23.3828,0.1501,0.7706,0.0011,0.5416,0.3151,0.026,0.2215,0.0516,0.1324,0.0018,0.7137,0.0002,0.0077,0.0035,0.0006,0.0023,0.001,0.0014,9.0288,0.2921,20.01,0.1686,20.0,16.0,24.0,1.5908,0.2592,0.8711,0.0814,8.1667,0.3022,20.0916,0.1683,20.0,16.0,25.0,1.1888,0.435,0.8598,0.0803,0.5656,0.7006,1463.3359,2350.1228,11587.762,5368.621,3.5392272,267.67035,9596.655,11102.022,7.722114,0.015715025,1893.5164,3172.3027,1399.6779,3433.6072,1233.7816,1639.8936,6973.429,6.24655,1775.7887,4469.0996,-0.00440457,2485.324,6975.3574,34.082184,0.0334320813417434,5017.384765625,4646.86572265625,978.2424926757812,-0.0039841518737375,794.5094604492188,6385.45068359375,6333.01123046875,3361.62255859375,10.940656661987305,7548.52392578125,9961.4853515625,3337.6484375,10723.263671875,6405.97705078125,2147.73828125,11271.625,2728.22509765625,1862.6075439453125,227.64585876464844,0.0134063335135579,7676.349609375,2591.923095703125,2424.8193359375
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1.0,1000.0,20000.0,1000.0,20000.0,0.0,0.0,0.05,0.3739,0.6552,0.2,1.0,0.8304,0.005,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.005,0.101,0.0036,0.0068,3.6911,0.0788,0.0609,0.0,0.3061,3.0072,0.0009,0.233,0.0003,0.0016,2.8521,0.1828,0.0165,0.0848,0.0124,0.0213,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,44.1031,0.2302,27.0,81.0,55.0,33.0,49.0,38.0,42.0,56.7121,0.088,45.48,73.0714,63.2333,50.1429,59.7838,53.02,56.7838,0.1648,0.7046,0.0004,0.5464,0.3343,0.0289,0.2394,0.0706,0.1423,0.0027,0.6818,0.0002,0.0136,0.0051,0.001,0.0035,0.0015,0.0023,56.4787,0.5499,191.135,0.0747,192.0,178.0,204.0,1.039,0.2163,0.8543,0.0564,45.0506,0.1588,191.325,0.0628,190.0,176.0,207.0,0.3447,0.4054,0.8416,0.0274,0.4765,0.6015,413.61447,723.33575,5014.271,1939.2642,5.625732,119.06365,5569.752,4775.3745,11.140224,14.886106,1290.8856,2156.863,1180.2219,2622.2537,187.16515,727.6772,3034.9573,3.7389483,1365.1687,2219.5884,-0.0020782975,1610.9331,2711.2847,1.8269341,13.99152374267578,2123.08251953125,1790.7470703125,717.025146484375,38.00555038452149,319.8863220214844,5305.53369140625,4187.29345703125,2990.469970703125,14.85708713531494,3249.8994140625,6730.27294921875,1923.20263671875,4693.94287109375,4220.57958984375,592.8923950195312,5263.2119140625,1112.6260986328125,924.4515991210938,104.8340072631836,18.725635528564453,3005.701416015625,2294.48046875,1955.22509765625
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1.0,400.0,1704.0,392.0,1697.0,0.0204,0.0041,0.231,0.5024,0.5885,0.0,1.0,0.6979,0.0077,0.0558,0.0077,0.0102,0.1329,0.0,0.0,0.9705,0.0077,0.2804,0.0029,0.0159,2.6726,0.2218,0.1652,0.0,0.6923,3.2532,0.0039,0.3721,0.0006,0.0088,2.2904,0.5115,0.0151,0.2762,0.0059,0.0289,0.0117,0.2299,0.0035,0.023,2.916,0.1093,0.2369,0.0569,0.2857,2.2859,4.0,0.0,4.0,4.0,0.0,3926.1429,0.0244,3818.0,4105.0,4105.0,3818.0,4031.0,3853.0,3899.0,24.3543,0.0693,22.0388,27.4896,27.4896,22.0388,25.968,23.3404,23.8835,0.3892,0.5866,0.0001,0.8919,0.6995,0.0717,0.565,0.2001,0.3942,0.0844,0.6613,0.0064,0.3145,0.1646,0.0271,0.1159,0.0398,0.072,15.1074,0.3379,87.0077,0.0807,87.0,78.0,96.0,0.9485,0.2046,0.8541,0.0429,12.4853,0.3823,86.7697,0.0826,87.0,78.0,96.0,0.3751,0.3793,0.8411,0.0433,0.3286,0.5609,0.17575786,1.8574387,1.7234635,0.6689371,-0.031150999,-0.05088844,3.9097369,2.1516294,0.05990321,-0.03495939,1.0526167,4.2890325,0.81661814,5.616498,-0.024417546,0.63783497,2.2421906,-0.0264076,1.7959853,1.4018518,-0.02665038,3.3774385,1.1213747,-0.034194116,-0.0306915510445833,1.685848593711853,0.560174286365509,3.1146554946899414,0.028767667710781,0.0818141847848892,14.858325004577637,7.297090530395508,7.537322998046875,-0.0334842950105667,1.5271347761154177,13.078136444091797,1.862515926361084,1.9303966760635376,8.762651443481445,0.7144569754600525,4.896143436431885,0.3390680849552154,3.123687744140625,0.1022250279784202,0.0360351614654064,0.920002818107605,4.611695289611816,5.978074073791504
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1.0,750.0,3195.0,739.0,3186.0,0.0149,0.0028,0.232,0.4948,0.5838,0.0,1.0,0.647,0.0041,0.0447,0.0041,0.0054,0.0922,0.0,0.0,0.9815,0.0041,0.2859,0.0013,0.0085,2.695,0.2214,0.1622,0.0,1.0,3.347,0.002,0.4099,0.0003,0.0053,2.3591,0.5013,0.0081,0.2834,0.0025,0.0163,0.0062,0.2278,0.0022,0.0122,2.9051,0.1057,0.2372,0.0541,0.2727,2.2414,4.0108,0.0258,4.0,5.0,0.0598,3108.1111,0.1612,2047.0,3533.0,3533.0,2047.0,3389.0,3182.0,3309.0,36.9206,0.0504,33.5721,40.4817,40.4817,33.5721,37.8097,36.2689,36.8686,0.396,0.57,0.002,1.0,0.7105,0.0862,0.5616,0.2072,0.404,0.0879,0.6805,0.0055,0.3521,0.1753,0.0249,0.1233,0.0415,0.0712,25.7651,0.3331,163.284,0.0623,163.0,152.0,176.0,0.8645,0.2245,0.8525,0.0587,20.3066,0.2166,164.007,0.0578,164.0,151.0,176.0,0.2671,0.3411,0.8401,0.0267,0.299,0.501,0.19428095,1.5276213,2.322078,0.84718424,-0.028679838,-0.050001603,3.985932,2.6132257,0.040034346,-0.03701298,1.0523411,4.272685,0.5502238,4.7768016,0.005152583,0.7155097,2.623985,-0.032872815,1.903771,1.4115345,-0.022575334,2.6621327,1.4851044,-0.03758851,-0.0347829163074493,1.7459043264389038,0.7753773331642151,2.521967649459839,-0.0247485172003507,0.0662118792533874,12.647706985473633,6.202051162719727,6.893057346343994,-0.022903362289071,1.9140067100524905,11.655216217041016,1.6663380861282349,2.6961004734039307,7.644047737121582,0.6881518363952637,4.924839019775391,0.4100475907325744,2.538576602935791,0.0095139257609844,0.0131467292085289,1.3541682958602903,4.358606815338135,4.756860256195068
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1.0,300.0,25500.0,300.0,25500.0,0.0,0.0,0.0118,0.3157,0.6793,0.1429,1.0,1.0122,0.0233,0.0,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0233,0.0423,0.0209,0.0266,4.3558,0.0317,0.0244,0.0,0.1089,2.0929,0.0015,0.1491,0.0009,0.0021,3.075,0.0626,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,139.6333,0.2906,86.0,292.0,195.0,107.0,152.0,113.0,132.0,51.5566,0.0564,46.1944,58.839,55.8968,48.5556,53.344,49.6446,51.3571,0.0645,0.741,0.0002,0.2095,0.1355,0.0123,0.0941,0.0265,0.0549,0.0001,0.4041,0.0,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,25.9589,0.1844,49.4247,0.1234,49.0,42.0,57.0,1.4961,0.2531,0.8656,0.0574,26.4208,0.1904,49.4536,0.1357,49.0,42.0,57.0,1.0921,0.467,0.8675,0.0659,0.6089,0.702,509521.2,651016.44,4240536.5,1906140.6,9464.591,251384.69,4011304.5,4097572.2,843.22107,869.655,1009320.44,1368321.1,1048761.9,1651286.4,164250.25,541307.06,2551874.2,2038.7546,800889.5,1803682.1,-0.0010297704,1020151.9,2262573.8,14741.523,7564.09521484375,1723776.25,1506613.25,518387.78125,41332.2109375,232983.625,2848523.5,2818633.5,1679920.375,3716.126708984375,2677534.25,4454193.0,916622.9375,3899223.5,2604559.25,468909.90625,3840230.0,1227568.875,487982.5,4761.09814453125,75570.0234375,2565548.0,1519453.5,1074133.5
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1.0,125.0,2662.0,125.0,2662.0,0.0,0.0,0.047,0.3758,0.6588,0.2,1.0,0.8369,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0947,0.0301,0.05,3.4354,0.0792,0.0598,0.0,0.25,2.9255,0.0072,0.2391,0.0038,0.0128,2.8464,0.1796,0.045,0.0193,0.0402,0.0466,0.0967,0.0609,0.0781,0.1213,4.1477,0.0952,0.0623,0.078,0.1163,1.0243,2.9839,0.0422,2.0,3.0,0.0826,4209.5714,0.0151,4126.0,4311.0,4311.0,4126.0,4297.0,4161.0,4187.0,27.554,0.0253,26.707,28.8738,28.8738,26.707,27.9109,26.7082,27.6119,0.1636,0.6883,0.0002,0.4762,0.3447,0.0258,0.2287,0.0707,0.1436,0.0018,0.7361,0.0003,0.0096,0.0033,0.0007,0.0022,0.001,0.0016,10.8491,0.2821,24.8436,0.1537,25.0,20.0,30.0,1.5432,0.2481,0.87,0.0744,9.8227,0.2822,24.8084,0.1538,25.0,20.0,30.0,1.0991,0.4296,0.8575,0.0737,0.5524,0.71,547.061,984.1633,8349.267,3143.7046,0.46087828,82.99444,8113.5254,7557.088,2.7309253,3.0911012,2008.0933,3242.7769,1746.4312,3429.1,301.1441,867.8082,4670.4263,-0.0017028779,1995.6033,3940.6587,-0.0025088023,2587.5435,4615.966,-0.003585835,86.5328140258789,3020.51513671875,2318.64501953125,703.6078491210938,31.79208374023437,367.7291259765625,6728.30859375,5451.09765625,4105.09423828125,2.0890283584594727,5038.25,8441.0751953125,2491.308837890625,7204.0234375,5483.29736328125,810.896728515625,7379.6494140625,2082.602783203125,787.7366333007812,51.86005401611328,16.960023880004883,4159.1357421875,3179.560302734375,2357.97314453125
