@relation R_data_frame
@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric
@data
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9414.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1146.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1138.cnf,1,10
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc886.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3773.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1289.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3744.cnf,1,10
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1068.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3956.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3494.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3586.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3487.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3755.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3864.cnf,1,10
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9621.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3645.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3829.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3731.cnf,1,10
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc170.cnf,1,10
