@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/csmacdp0neg.100.cnf,1.0,0.76,0.1,2.0,3.84,2.46,2.46,2.08,0.2561433315277099,0.028395652770996,0.2694182395935058
instances/Sat_Data/bmc/bmc08-100/vis4arbitp1.100.cnf,1.0,0.04,0.0,1.96,0.56,2.1,2.2,2.0,0.0151810646057128,0.0022108554840087,0.0123414993286132
instances/Sat_Data/bmc/bmc08-100/139444p1neg.100.cnf,1.0,1.02,0.14,1.98,4.42,2.66,2.6,2.02,0.4606952667236328,0.0358357429504394,0.4252064228057861
instances/Sat_Data/bmc/bmc08-100/cmudme2.100.cnf,1.0,0.06,0.0,1.98,1.04,2.08,2.2,2.0,0.0148134231567382,0.0017292499542236,0.0134510993957519
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a15.100.cnf,1.0,0.12,0.0,1.38,1.6,2.08,2.12,2.0,0.026534080505371,0.0034844875335693,0.0215620994567871
instances/Sat_Data/bmc/bmc08-100/139464p1neg.100.cnf,1.0,2.42,0.32,2.0,9.12,3.48,3.44,2.0,1.5547244548797607,0.0800526142120361,1.4734797477722168
instances/Sat_Data/bmc/bmc08-100/139463p22.100.cnf,1.0,1.64,0.2,2.0,6.16,3.0,3.0,2.06,1.1327099800109863,0.0568439960479736,1.013068914413452
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p04.100.cnf,1.0,0.64,0.1,1.98,3.88,2.44,2.44,2.02,0.2259571552276611,0.0151000022888183,0.1906440258026123
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a14.100.cnf,1.0,0.12,0.0,0.92,1.62,2.1,2.1,2.0,0.0264723300933837,0.0035822391510009,0.0229439735412597
instances/Sat_Data/bmc/bmc08-100/pdtvisvending01.100.cnf,1.0,0.14,0.04,1.98,2.0,2.1,2.14,2.0,0.0431034564971923,0.0044920444488525,0.0317189693450927
instances/Sat_Data/bmc/bmc08-100/pdtvisvending09.100.cnf,1.0,0.12,0.02,1.98,1.64,2.1,2.12,2.0,0.023308515548706,0.0036792755126953,0.0213112831115722
instances/Sat_Data/bmc/bmc08-100/pdtviseisenberg0.100.cnf,1.0,0.4,0.06,1.98,3.22,2.3,2.3,2.0,0.1534056663513183,0.0122129917144775,0.1626107692718505
instances/Sat_Data/bmc/bmc08-100/139443p6.100.cnf,1.0,0.66,0.08,2.0,3.78,2.4,2.38,2.04,0.4427499771118164,0.0260896682739257,0.2741951942443847
instances/Sat_Data/bmc/bmc08-100/intel040.100.cnf,1.0,7.84,1.04,2.02,22.88,6.6,6.44,2.1,0,0,0
instances/Sat_Data/bmc/bmc08-100/139462p22.100.cnf,1.0,1.06,0.14,1.98,4.68,2.7,2.62,2.18,0.6382040977478027,0.0400335788726806,0.601276159286499
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar04.100.cnf,1.0,0.02,0.02,0.1,0.5,2.06,2.3,2.0,0.0122473239898681,0.0022127628326416,0.0121214389801025
instances/Sat_Data/bmc/bmc08-100/viscoherencep3.100.cnf,1.0,0.18,0.02,1.98,2.2,2.14,2.12,2.0,0.1940994262695312,0.004941701889038,0.0387566089630126
instances/Sat_Data/bmc/bmc08-100/kenflashp01.100.cnf,1.0,0.12,0.02,1.02,2.32,2.06,2.1,2.02,0.0198547840118408,0.0051908493041992,0.0162384510040283
instances/Sat_Data/bmc/bmc08-100/pdtpmsns2.100.cnf,1.0,0.3,0.04,1.98,2.76,2.22,2.22,2.02,0.1333522796630859,0.0348134040832519,0.1244823932647705
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a18.100.cnf,1.0,0.12,0.02,1.98,1.58,2.08,2.12,2.0,0.1588079929351806,0.0035946369171142,0.0222349166870117
instances/Sat_Data/bmc/bmc08-100/139442p6.100.cnf,1.0,0.4,0.06,1.98,3.1,2.26,2.28,2.0,0.17226243019104,0.0180633068084716,0.1537699699401855
instances/Sat_Data/bmc/bmc08-100/139453p6neg.100.cnf,1.0,1.0,0.14,2.0,5.08,2.64,2.62,2.1,0.5391802787780762,0.0369966030120849,0.5014619827270508
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p6.100.cnf,1.0,0.42,0.06,2.0,3.04,2.28,2.28,2.02,0.1107361316680908,0.0131182670593261,0.0968286991119384
instances/Sat_Data/bmc/bmc08-100/irstdme4.100.cnf,1.0,0.12,0.02,1.98,2.12,2.08,2.12,2.02,0.0202491283416748,0.0022575855255126,0.0166947841644287
instances/Sat_Data/bmc/bmc08-100/intel049.100.cnf,1.0,0.06,0.02,1.98,1.24,2.1,2.12,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p16.100.cnf,1.0,0.66,0.08,2.0,3.82,2.44,2.42,2.02,0.1817941665649414,0.0144197940826416,0.1904120445251464
instances/Sat_Data/bmc/bmc08-100/pdtvisretherrtf4.100.cnf,1.0,0.18,0.02,1.98,2.14,2.16,2.14,2.0,0.04030442237854,0.0047047138214111,0.0378248691558837
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp1.100.cnf,1.0,0.18,0.04,1.98,2.48,2.12,2.16,2.0,0.1699264049530029,0.0094902515411376,0.0369243621826171
instances/Sat_Data/bmc/bmc08-100/eijkS386.100.cnf,1.0,0.04,0.02,1.98,0.9,2.06,2.16,2.0,0.0246858596801757,0.0147464275360107,0.0200099945068359
instances/Sat_Data/bmc/bmc08-100/eijkS838.100.cnf,1.0,0.1,0.0,1.98,2.14,2.06,2.1,2.0,0.0318796634674072,0.0042932033538818,0.029494285583496
instances/Sat_Data/bmc/bmc08-100/139464p0neg.100.cnf,1.0,2.4,0.32,2.0,9.02,3.54,3.48,2.16,1.307443380355835,0.0787642002105712,1.4437556266784668
instances/Sat_Data/bmc/bmc08-100/139464p5neg.100.cnf,1.0,2.42,0.3,2.0,9.04,3.5,3.46,2.02,1.5173683166503906,0.0778849124908447,1.4588894844055176
instances/Sat_Data/bmc/bmc08-100/139464p24.100.cnf,1.0,2.48,0.32,2.0,9.26,3.48,3.46,2.04,1.317638874053955,0.0796868801116943,1.456718921661377
instances/Sat_Data/bmc/bmc08-100/pdtvissfeistel.100.cnf,1.0,1.24,0.16,1.98,5.4,2.8,2.78,2.02,0.5429320335388184,0.0367698669433593,0.5111989974975586
instances/Sat_Data/bmc/bmc08-100/intel028.100.cnf,1.0,6.66,0.88,2.0,19.54,6.0,5.94,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisminmax1.100.cnf,1.0,0.06,0.02,1.98,1.04,2.1,2.08,2.0,0.0256533622741699,0.0045585632324218,0.0214278697967529
instances/Sat_Data/bmc/bmc08-100/eijkbs3384.100.cnf,1.0,0.38,0.04,2.0,3.1,2.28,2.28,2.0,0.3938217163085937,0.1331312656402588,0.2429566383361816
instances/Sat_Data/bmc/bmc08-100/139442p6neg.100.cnf,1.0,0.4,0.04,2.0,3.16,2.26,2.26,2.04,0.1654365062713623,0.0180633068084716,0.1503899097442627
instances/Sat_Data/bmc/bmc08-100/texastwoprocp2.100.cnf,1.0,0.1,0.02,1.98,1.24,2.1,2.1,2.0,0.026536226272583,0.0034501552581787,0.0235280990600585
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp3.100.cnf,1.0,0.38,0.06,1.98,2.94,2.24,2.26,2.0,0.1358704566955566,0.0119776725769042,0.1344964504241943
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p2.100.cnf,1.0,0.42,0.06,1.98,3.1,2.26,2.28,2.02,0.1117520332336425,0.0095355510711669,0.0993702411651611
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p5.100.cnf,1.0,0.4,0.06,1.98,3.0,2.28,2.3,2.04,0.1253867149353027,0.0131843090057373,0.106372594833374
instances/Sat_Data/bmc/bmc08-100/139454p5neg.100.cnf,1.0,1.52,0.2,2.0,5.68,2.9,2.9,2.02,0.8770532608032227,0.052591323852539,0.8406569957733154
instances/Sat_Data/bmc/bmc08-100/139454p24.100.cnf,1.0,1.52,0.2,2.0,5.72,3.0,2.92,2.04,0.8135759830474854,0.0537219047546386,0.758183479309082
instances/Sat_Data/bmc/bmc08-100/intel017.100.cnf,1.0,0.44,0.06,1.98,3.26,2.28,2.3,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/bj08aut62.100.cnf,1.0,0.08,0.0,1.98,1.46,2.1,2.1,2.0,0.035017967224121,0.0047037601470947,0.0298430919647216
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a17.100.cnf,1.0,0.12,0.02,0.3,2.34,2.08,2.1,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/139463p1neg.100.cnf,1.0,1.68,0.22,2.0,6.16,3.08,3.0,2.3,0.9447941780090332,0.0570497512817382,1.033435344696045
instances/Sat_Data/bmc/bmc08-100/139454p6.100.cnf,1.0,1.52,0.2,2.0,5.7,2.92,2.92,2.06,0.8576276302337646,0.0524308681488037,0.8160440921783447
instances/Sat_Data/bmc/bmc08-100/neclaftp1001.100.cnf,1.0,5.38,0.74,2.0,16.18,5.4,5.32,2.26,13.172929286956789,0.3310213088989258,16.139164686203003
instances/Sat_Data/bmc/bmc08-100/pdtvistimeout0.100.cnf,1.0,0.18,0.04,1.98,2.42,2.14,2.16,2.0,0.0551459789276123,0.0054264068603515,0.0492932796478271
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar12.100.cnf,1.0,0.04,0.0,0.24,0.46,2.08,2.26,2.0,0.0115745067596435,0.0019123554229736,0.0114233493804931
instances/Sat_Data/bmc/bmc08-100/kenflashp04.100.cnf,1.0,0.14,0.02,0.76,2.48,2.12,2.12,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar01.100.cnf,1.0,0.04,0.0,0.16,0.5,2.08,2.32,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/pdtvistictactoe00.100.cnf,1.0,0.0,0.0,0.02,0.04,2.16,2.64,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/139462p5neg.100.cnf,1.0,1.06,0.14,1.98,4.66,2.68,2.64,2.04,0.6274409294128418,0.0386688709259033,0.5827724933624268
instances/Sat_Data/bmc/bmc08-100/ringp0.100.cnf,1.0,0.0,0.0,0.08,0.2,2.08,2.32,2.0,0.0075540542602539,0.002244234085083,0.0079751014709472
instances/Sat_Data/bmc/bmc08-100/texasparsesysp4.100.cnf,1.0,0.1,0.0,1.98,1.82,2.1,2.16,2.0,0.0159487724304199,0.0023427009582519,0.0135841369628906
instances/Sat_Data/bmc/bmc08-100/eijkS1238.100.cnf,1.0,0.18,0.02,1.98,2.44,2.14,2.14,2.0,0.1131327152252197,0.0542378425598144,0.1059348583221435
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p19.100.cnf,1.0,0.66,0.08,2.0,3.8,2.44,2.44,2.08,0.2433335781097412,0.0146331787109375,0.209883451461792
instances/Sat_Data/bmc/bmc08-100/eijkS344.100.cnf,1.0,0.04,0.0,1.98,0.52,2.06,2.22,2.0,0.0365447998046875,0.0308060646057128,0.0283641815185546
instances/Sat_Data/bmc/bmc08-100/intel052.100.cnf,1.0,0.04,0.0,1.98,0.74,2.08,2.14,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-100/eijkS832.100.cnf,1.0,0.14,0.02,1.98,2.42,2.14,2.12,2.0,0.1060867309570312,0.0957350730895996,0.0849432945251464
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p8.100.cnf,1.0,0.4,0.08,2.0,3.0,2.26,2.26,2.02,0.1049427986145019,0.0169601440429687,0.0992529392242431
instances/Sat_Data/bmc/bmc08-100/pdtvisgray0.100.cnf,1.0,0.0,0.0,0.08,0.0,2.28,2.92,2.0,0.0064966678619384,0.0022356510162353,0.0044906139373779
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar14.100.cnf,1.0,0.04,0.0,0.26,0.5,2.1,2.3,2.0,0.0133137702941894,0.0020618438720703,0.0122747421264648
instances/Sat_Data/bmc/bmc08-100/pdtvisvending06.100.cnf,1.0,0.12,0.02,1.98,1.62,2.08,2.12,2.0,0.0234131813049316,0.0036525726318359,0.0219624042510986
instances/Sat_Data/bmc/bmc08-100/brpp1neg.100.cnf,1.0,0.14,0.02,0.68,2.16,2.1,2.12,2.0,0.043375015258789,0.0084259510040283,0.0341243743896484
instances/Sat_Data/bmc/bmc08-100/intel038.100.cnf,1.0,7.58,1.0,2.02,22.22,6.66,6.52,2.06,0,0,0
instances/Sat_Data/bmc/bmc08-100/pdtpmsfpmult.100.cnf,1.0,0.16,0.02,1.98,2.04,2.14,2.12,2.0,0.1215837001800537,0.0607893466949462,0.0977838039398193
instances/Sat_Data/bmc/bmc08-200/pdtvisvending07.k200.cnf,1.0,0.24,0.04,1.98,2.64,2.18,2.2,2.0,0.0555419921875,0.0066592693328857,0.052847146987915
instances/Sat_Data/bmc/bmc08-200/139462p22.k200.cnf,1.0,2.18,0.3,1.98,8.1,3.38,3.26,2.52,2.1413440704345703,0.0858983993530273,2.0856430530548096
instances/Sat_Data/bmc/bmc08-200/bjrb07amba9andenv.k200.cnf,1.0,?,?,?,?,?,?,?,1688840247.3381288,1.6580893993377686,709.4225058555603
instances/Sat_Data/bmc/bmc08-200/dme5p1.k200.cnf,1.0,0.5,0.08,2.0,3.54,2.32,2.32,2.22,0.1023614406585693,0.0194694995880126,0.0935180187225341
instances/Sat_Data/bmc/bmc08-200/pdtvisvending10.k200.cnf,1.0,0.26,0.02,2.0,2.78,2.18,2.18,2.0,0.0611491203308105,0.0072295665740966,0.0518512725830078
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p10.k200.cnf,1.0,1.34,0.2,1.98,5.9,2.9,2.9,2.04,0.5734071731567383,0.0285902023315429,0.5538859367370605
instances/Sat_Data/bmc/bmc08-200/abp4pold.k200.cnf,1.0,0.2,0.02,1.98,2.64,2.16,2.16,2.0,0.0624589920043945,0.0130724906921386,0.0546944141387939
instances/Sat_Data/bmc/bmc08-200/139463p24.k200.cnf,1.0,3.44,0.44,2.0,10.24,4.08,4.0,2.96,3.1892571449279785,0.1200854778289794,3.683717012405396
instances/Sat_Data/bmc/bmc08-200/kenflashp12.k200.cnf,1.0,0.42,0.06,2.0,3.22,2.26,2.28,2.08,0.3403966426849365,0.0269453525543212,0.3224260807037353
instances/Sat_Data/bmc/bmc08-200/pdtvisns2p5.k200.cnf,1.0,0.86,0.1,2.0,4.36,2.54,2.56,2.06,0.3226752281188965,0.0385549068450927,0.2880308628082275
instances/Sat_Data/bmc/bmc08-200/texasparsesysp4.k200.cnf,1.0,0.2,0.04,1.98,2.5,2.14,2.14,2.0,0.0343775749206543,0.0041637420654296,0.0292608737945556
instances/Sat_Data/bmc/bmc08-200/bj08goodbakerycyclef7.k200.cnf,1.0,0.0,0.0,0.0,0.0,2.24,3.14,2.0,9.5367431640625e-05,6.628036499023438e-05,6.723403930664062e-05
instances/Sat_Data/bmc/bmc08-200/prodcellp2.k200.cnf,1.0,0.1,0.0,1.98,1.24,2.08,2.08,2.04,0.0434482097625732,0.0314357280731201,0.025674819946289
instances/Sat_Data/bmc/bmc08-200/139443p6neg.k200.cnf,1.0,1.36,0.16,2.0,5.88,2.84,2.78,2.2,0.812859058380127,0.0554049015045166,0.8886837959289551
instances/Sat_Data/bmc/bmc08-200/dme3p1.k200.cnf,1.0,0.32,0.04,0.76,2.92,2.2,2.2,2.12,0.0609381198883056,0.0127794742584228,0.0501346588134765
instances/Sat_Data/bmc/bmc08-200/intel052.k200.cnf,1.0,0.1,0.0,1.96,1.48,2.08,2.12,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a14.k200.cnf,1.0,0.26,0.04,1.98,2.76,2.18,2.2,2.0,0.0576798915863037,0.0062427520751953,0.055551528930664
instances/Sat_Data/bmc/bmc08-200/pdtvisminmax2.k200.cnf,1.0,0.16,0.02,1.98,2.12,2.14,2.14,2.0,0.0613985061645507,0.0088894367218017,0.0557482242584228
instances/Sat_Data/bmc/bmc08-200/neclabakery001.k200.cnf,1.0,0.2,0.06,1.98,2.54,2.14,2.2,2.0,0.0635404586791992,0.0078344345092773,0.0607404708862304
instances/Sat_Data/bmc/bmc08-200/neclaftp1002.k200.cnf,1.0,14.82,2.02,2.02,44.08,11.34,10.92,2.6,368.401652097702,1688830353.156171,1688833168.1440487
instances/Sat_Data/bmc/bmc08-200/intel011.k200.cnf,1.0,0.86,0.1,2.0,4.2,2.56,2.54,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/intel034.k200.cnf,1.0,6.2,0.82,2.0,18.06,5.72,5.54,2.66,0,0,0
instances/Sat_Data/bmc/bmc08-200/neclaftp3002.k200.cnf,1.0,9.48,1.26,2.04,27.88,8.0,7.78,2.2,44.73797941207886,0.3090765476226806,54.4100604057312
instances/Sat_Data/bmc/bmc08-200/kenoopp2.k200.cnf,1.0,0.16,0.02,1.74,2.36,2.12,2.1,2.04,0.0234272480010986,0.0034625530242919,0.0208942890167236
instances/Sat_Data/bmc/bmc08-200/nusmvguidancep4.k200.cnf,1.0,0.32,0.06,1.98,3.02,2.22,2.2,2.0,0.211745023727417,0.0218865871429443,0.1956162452697754
instances/Sat_Data/bmc/bmc08-200/139454p0neg.k200.cnf,1.0,3.1,0.4,2.0,9.42,4.0,3.84,2.18,2.480511426925659,0.1093013286590576,2.3760805130004883
instances/Sat_Data/bmc/bmc08-200/pdtpmsgoodbakery.k200.cnf,1.0,0.86,0.1,2.0,4.16,2.58,2.54,2.0,0.7769572734832764,0.0359950065612793,0.738497257232666
instances/Sat_Data/bmc/bmc08-200/kenflashp10.k200.cnf,1.0,1.14,0.16,1.98,5.08,2.76,2.72,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/eijkS298.k200.cnf,1.0,0.06,0.02,1.98,0.88,2.08,2.14,2.0,0.049626350402832,0.0425589084625244,0.0396640300750732
instances/Sat_Data/bmc/bmc08-200/139444p5neg.k200.cnf,1.0,2.02,0.26,2.0,7.44,3.22,3.2,2.18,1.4372689723968506,0.0762643814086914,1.370284080505371
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a05.k200.cnf,1.0,0.26,0.04,1.98,2.74,2.18,2.2,2.04,0.0643932819366455,0.0064311027526855,0.0566067695617675
instances/Sat_Data/bmc/bmc08-200/prodconsp5neg.k200.cnf,1.0,0.2,0.06,1.98,2.52,2.16,2.14,2.0,0.2192299365997314,0.0122630596160888,0.0523991584777832
instances/Sat_Data/bmc/bmc08-200/abp4ptimo.k200.cnf,1.0,0.2,0.02,1.98,2.52,2.14,2.14,2.0,0.0613431930541992,0.0134446620941162,0.0537874698638916
instances/Sat_Data/bmc/bmc08-200/nusmvguidancep9.k200.cnf,1.0,0.34,0.04,1.98,3.02,2.2,2.22,2.04,0.209202766418457,0.0215570926666259,0.1964833736419677
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p16.k200.cnf,1.0,1.34,0.2,1.98,5.9,2.88,2.9,2.1,0.6860837936401367,0.0287563800811767,0.5605170726776123
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p14.k200.cnf,1.0,1.36,0.16,2.0,5.86,2.88,2.88,2.1,0.5076286792755127,0.0492618083953857,0.5428173542022705
instances/Sat_Data/bmc/bmc08-200/pdtvisgigamax4.k200.cnf,1.0,0.38,0.04,1.98,3.02,2.26,2.26,2.0,0.205989122390747,0.012012243270874,0.1916170120239257
instances/Sat_Data/bmc/bmc08-200/pdtviseisenberg0.k200.cnf,1.0,0.88,0.12,1.98,4.3,2.58,2.58,2.0,0.5040750503540039,0.0245194435119628,0.4825501441955566
instances/Sat_Data/bmc/bmc08-200/pdtpmsmatrix.k200.cnf,1.0,0.12,0.02,1.98,1.72,2.12,2.14,2.0,0.0332708358764648,0.0051274299621582,0.0263340473175048
instances/Sat_Data/bmc/bmc08-200/ringp0neg.k200.cnf,1.0,0.02,0.0,0.24,0.4,2.04,2.18,2.0,0.01389741897583,0.0046098232269287,0.0124762058258056
instances/Sat_Data/bmc/bmc08-200/prodconsp0.k200.cnf,1.0,0.22,0.02,1.98,2.58,2.16,2.14,2.04,0.0628995895385742,0.0126817226409912,0.0621109008789062
instances/Sat_Data/bmc/bmc08-200/texastwoprocp1.k200.cnf,1.0,0.22,0.04,1.98,2.74,2.2,2.18,2.0,0.0681884288787841,0.0069069862365722,0.0656952857971191
instances/Sat_Data/bmc/bmc08-200/intel063.k200.cnf,1.0,0.26,0.02,1.98,2.66,2.22,2.18,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/eijkS641.k200.cnf,1.0,0.08,0.0,1.98,2.24,2.06,2.12,2.0,0.2148408889770507,0.3259756565093994,0.1605558395385742
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a01.k200.cnf,1.0,0.26,0.04,2.0,2.8,2.2,2.18,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/bj08vsar12.k200.cnf,1.0,0.18,0.02,0.68,2.5,2.14,2.14,2.02,0.0518655776977539,0.0056946277618408,0.0503575801849365
instances/Sat_Data/bmc/bmc08-200/eijkS349.k200.cnf,1.0,0.08,0.02,1.98,0.94,2.06,2.12,2.0,0.0995266437530517,0.1204836368560791,0.0820565223693847
instances/Sat_Data/bmc/bmc08-200/pdtvispeterson.k200.cnf,1.0,0.22,0.04,1.98,2.64,2.14,2.16,2.0,0.1028451919555664,0.00874924659729,0.0937490463256836
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p06.k200.cnf,1.0,1.36,0.18,2.0,5.98,2.88,2.92,2.02,0.5214934349060059,0.030329942703247,0.5593299865722656
instances/Sat_Data/bmc/bmc08-200/bj08amba2g3f3.k200.cnf,1.0,0.44,0.08,1.98,3.22,2.34,2.34,2.0,0.2506277561187744,0.0188255310058593,0.2221174240112304
instances/Sat_Data/bmc/bmc08-200/pdtvisbakery2.k200.cnf,1.0,2.38,0.34,1.98,8.6,3.56,3.48,2.04,2.2273902893066406,0.0589892864227294,2.144629001617432
instances/Sat_Data/bmc/bmc08-200/pcip1.k200.cnf,1.0,0.56,0.08,1.98,3.56,2.38,2.38,2.0,0.2070162296295166,0.0257678031921386,0.2046468257904052
instances/Sat_Data/bmc/bmc08-200/139454p5neg.k200.cnf,1.0,3.1,0.42,2.0,9.38,3.94,3.82,2.14,2.4813578128814697,0.1092684268951416,2.4117109775543213
instances/Sat_Data/bmc/bmc08-200/dme4p1neg.k200.cnf,1.0,0.4,0.08,2.0,3.1,2.28,2.28,2.0,0.1072924137115478,0.0160422325134277,0.0703470706939697
instances/Sat_Data/bmc/bmc08-200/eijkbs1512.k200.cnf,1.0,0.32,0.06,1.98,2.8,2.24,2.22,2.0,0.4485723972320556,0.4967436790466308,0.3971714973449707
instances/Sat_Data/bmc/bmc08-200/pdtvisvending06.k200.cnf,1.0,0.24,0.04,1.98,2.64,2.18,2.2,2.0,0.056063175201416,0.006861925125122,0.0514032840728759
instances/Sat_Data/bmc/bmc08-200/nusmvreactorp3.k200.cnf,1.0,0.24,0.04,1.22,2.74,2.16,2.14,2.08,0.0851900577545166,0.0104050636291503,0.0853254795074462
instances/Sat_Data/bmc/bmc08-200/prodconsp1.k200.cnf,1.0,0.22,0.02,1.98,2.58,2.14,2.14,2.0,0.0595216751098632,0.0127174854278564,0.0487911701202392
instances/Sat_Data/bmc/bmc08-200/pdtvisgray0.k200.cnf,1.0,0.0,0.0,0.36,0.02,2.32,2.9,2.0,0.0082738399505615,0.0019938945770263,0.0057425498962402
instances/Sat_Data/bmc/bmc08-200/pdtvisminmax1.k200.cnf,1.0,0.16,0.02,2.0,2.08,2.1,2.16,2.0,0.0673902034759521,0.0089304447174072,0.0556397438049316
instances/Sat_Data/bmc/bmc08-200/139444p5.k200.cnf,1.0,2.02,0.26,1.98,7.44,3.28,3.18,2.3,1.1896870136260986,0.076240062713623,1.371680498123169
instances/Sat_Data/bmc/bmc08-200/pciptimo.k200.cnf,1.0,0.54,0.06,1.98,3.4,2.34,2.38,2.04,0.2308599948883056,0.0229425430297851,0.1922173500061035
instances/Sat_Data/bmc/bmc08-200/kenoopp1.k200.cnf,1.0,0.12,0.02,1.98,1.82,2.1,2.06,2.0,0.0212392807006835,0.0037188529968261,0.0183091163635253
instances/Sat_Data/bmc/bmc08-200/intel006.k200.cnf,1.0,0.38,0.04,1.98,3.04,2.24,2.26,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/texasifetch1p5.k200.cnf,1.0,0.02,0.02,1.98,0.38,2.06,2.34,2.0,0.0146107673645019,0.0021929740905761,0.0121862888336181
instances/Sat_Data/bmc/bmc08-200/eijkS953.k200.cnf,1.0,0.28,0.02,1.98,2.82,2.22,2.18,2.0,0.5582637786865234,0.7543320655822754,0.4732871055603027
instances/Sat_Data/bmc/bmc08-200/139454p22.k200.cnf,1.0,3.12,0.4,2.0,11.52,3.9,3.88,2.0,2.4909582138061523,0.1122019290924072,2.387347459793091
instances/Sat_Data/bmc/bmc08-200/srg5ptimonegnv.k200.cnf,1.0,0.06,0.0,0.14,0.82,2.06,2.06,2.0,0.0255498886108398,0.0071873664855957,0.02046799659729
instances/Sat_Data/bmc/bmc08-200/eijkbs4863.k200.cnf,1.0,1.18,0.16,1.98,4.98,2.72,2.76,2.14,1.1110093593597412,0.3363723754882812,1.0439553260803225
instances/Sat_Data/bmc/bmc08-200/eijkS510.k200.cnf,1.0,0.16,0.02,1.98,2.44,2.14,2.14,2.0,0.1157844066619873,0.0614700317382812,0.1013307571411132
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar05.k200.cnf,1.0,0.08,0.0,1.98,1.02,2.08,2.16,2.0,0.020371675491333,0.0028345584869384,0.0170810222625732
instances/Sat_Data/bmc/bmc08-200/pdtpmstwo.k200.cnf,1.0,0.12,0.0,1.98,1.08,2.08,2.1,2.0,0.0461361408233642,0.0151960849761962,0.0383086204528808
instances/Sat_Data/bmc/bmc08-200/pdtvisbakery1.k200.cnf,1.0,2.42,0.32,2.0,8.62,3.52,3.52,2.16,2.256458044052124,0.0587837696075439,2.126178979873657
instances/Sat_Data/bmc/bmc08-200/nusmvdme116.k200.cnf,1.0,0.54,0.08,1.98,3.56,2.34,2.36,2.06,0.1468000411987304,0.00956392288208,0.1200137138366699
instances/Sat_Data/bmc/bmc08-200/prodconspold4.k200.cnf,1.0,0.18,0.04,1.98,2.46,2.16,2.16,2.0,0.0822012424468994,0.0107572078704833,0.0552692413330078
instances/Sat_Data/bmc/bmc08-200/pdtpmsblackjack.k200.cnf,1.0,0.32,0.04,1.98,2.88,2.2,2.24,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/nusmvguidancep7.k200.cnf,1.0,0.34,0.04,1.98,2.94,2.26,2.22,2.02,0.2260684967041015,0.0256638526916503,0.2095310688018798
instances/Sat_Data/bmc/bmc08-200/pdtvisvending05.k200.cnf,1.0,0.24,0.04,1.98,2.64,2.18,2.2,2.0,0.054995059967041,0.0065903663635253,0.0482192039489746
instances/Sat_Data/bmc/bmc08-200/texasPImainp12.k200.cnf,1.0,0.52,0.08,2.0,3.34,2.34,2.34,2.0,0,0,0
