@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-871-S665024011.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.502844141,0.577313327,0.333333333,1.0,0.566973705,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4083.0,0.009539681,4009.0,4121.0,4121.0,4009.0,4120.0,4058.0,4090.0,18.504150677,0.059846749,17.012970816,20.796408639,20.796408639,17.012970816,19.050855746,17.75139597,18.402427184,0.40515013,0.572489202,0.000302842,1.0,0.718480369,0.092222897,0.5949152,0.213393883,0.39837411,0.094785573,0.678761975,0.002748176,0.388799622,0.196456018,0.026683994,0.123839754,0.049261924,0.080445135,8.97053,0.360332,62.2488,0.0933692,62.0,55.0,70.0,1.0316,0.205612,0.862328,0.0483921,7.76552,0.331131,62.3181,0.093423,62.0,55.0,70.0,0.476153,0.400232,0.854485,0.0446778,0.347427221,0.667420291
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-116-S1935265132.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.509101251,0.57698112,0.333333333,1.0,0.576842113,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4071.857142857,0.015645352,3981.0,4148.0,4148.0,3981.0,4141.0,3987.0,4098.0,18.775213611,0.071401511,16.609982443,20.86400195,20.86400195,16.609982443,20.336633663,17.907309721,18.428182942,0.416211708,0.551157398,0.001606167,1.0,0.722970623,0.101104501,0.592441609,0.232400138,0.397372327,0.097349181,0.693459538,0.009763764,0.472979846,0.18598366,0.028932897,0.123378085,0.049843447,0.082528906,9.035,0.360234,62.0391,0.0943209,62.0,55.0,70.0,1.03544,0.200949,0.862791,0.0454871,7.69759,0.329808,62.0637,0.09368,62.0,55.0,70.0,0.471811,0.404904,0.854008,0.0448071,0.354603314,0.668301678
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-202-S1249548427.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.5,0.577350269,0.333333333,1.0,0.562335145,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4054.0,0.017316663,3980.0,4201.0,4201.0,3980.0,4101.0,3997.0,4027.0,18.192006641,0.050834149,16.903402036,19.83395016,19.83395016,16.903402036,18.951440133,17.494221106,17.962722042,0.390489029,0.564518025,0.001525115,0.902149664,0.712525725,0.080238061,0.547489745,0.23193826,0.387436618,0.091274639,0.709642285,0.005502603,0.411647956,0.178330589,0.023986808,0.124137644,0.041083994,0.078787309,10.9879,0.32359,61.0855,0.0945037,61.0,54.0,69.0,1.0202,0.20732,0.859324,0.0530597,9.34979,0.302473,61.0458,0.0947303,61.0,54.0,68.0,0.461403,0.406657,0.849081,0.0464783,0.3442433,0.613199505
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-978-S244537160.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.500568828,0.577348778,0.333333333,1.0,0.563270587,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4047.428571429,0.015107335,3978.0,4156.0,4156.0,3978.0,4107.0,3986.0,4040.0,17.682063379,0.052673088,16.263366337,19.0752374,19.0752374,16.263366337,18.722810395,16.772453588,17.542589857,0.390480773,0.585987565,0.000913959,1.0,0.700952141,0.088066149,0.567562332,0.190093998,0.373690038,0.089180026,0.75241677,0.001087069,0.628595323,0.171184332,0.026227683,0.119841749,0.04195383,0.07631747,11.2149,0.312461,61.3524,0.093989,61.0,54.0,69.0,1.02042,0.20422,0.858358,0.0527407,9.42997,0.346868,61.2717,0.0940465,61.0,54.0,69.0,0.458234,0.404232,0.847568,0.0470124,0.343201629,0.625561177
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-366-S1595115504.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.497724687,0.577326138,0.333333333,1.0,0.558554457,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4061.428571429,0.017319456,3983.0,4197.0,4197.0,3983.0,4126.0,4007.0,4041.0,18.266810783,0.040734211,17.133567663,19.413233156,19.413233156,17.133567663,19.141529664,17.72704776,18.313637497,0.388979515,0.586207937,0.005775866,1.0,0.69486246,0.07518293,0.560097804,0.214667322,0.378896681,0.088239964,0.677745679,0.003822263,0.304527185,0.178165293,0.024818006,0.116878343,0.043617898,0.074271589,11.0888,0.296797,61.6904,0.091593,62.0,54.0,69.0,1.02459,0.199901,0.861284,0.0454961,9.45716,0.277708,61.6814,0.0918819,62.0,55.0,69.0,0.469828,0.40291,0.851107,0.0439213,0.346430792,0.653270596
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-967-S1571384192.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.50625711,0.577173852,0.333333333,1.0,0.572413361,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4178.5,0.000598301,4176.0,4181.0,4181.0,4176.0,4181.0,4176.0,4181.0,21.423694646,0.085735415,19.586925287,23.260464004,23.260464004,19.586925287,23.260464004,19.586925287,23.260464004,0.412140102,0.576890303,0.000409087,1.0,0.742423976,0.089512684,0.602713368,0.210520523,0.402885482,0.097630712,0.621142934,0.009389663,0.323533435,0.189273265,0.033033675,0.127478583,0.051966582,0.084934566,8.67909,0.369826,62.059,0.0923527,62.0,55.0,69.0,1.02895,0.20252,0.864784,0.0447626,7.49658,0.339797,61.9295,0.0915622,62.0,55.0,69.0,0.476954,0.395185,0.856713,0.0426104,0.357315266,0.671556854
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-381-S559760533.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.492036405,0.577047712,0.333333333,1.0,0.54882712,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4102.428571429,0.01272745,4022.0,4205.0,4205.0,4022.0,4135.0,4079.0,4089.0,18.361536217,0.063160047,16.399801094,20.204406365,20.204406365,16.399801094,19.153096051,17.596614268,18.347273172,0.393635767,0.575410456,0.000436772,1.0,0.710522962,0.094638263,0.579429087,0.220720513,0.374173724,0.089122353,0.697775757,0.00466312,0.338219583,0.180414076,0.023745323,0.128790069,0.040757828,0.073590334,10.555,0.343256,61.604,0.0922066,61.0,54.0,69.0,1.00948,0.207279,0.856897,0.0477249,9.01046,0.312062,61.4646,0.0941779,61.0,54.0,69.0,0.455857,0.408889,0.846329,0.0452738,0.344317802,0.692848764
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-597-S1104842893.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.498862344,0.577344264,0.333333333,1.0,0.560452602,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401221259,0.579881125,0.004952171,0.910313136,0.732940793,0.104507656,0.607938519,0.194341797,0.392539394,0.092054054,0.656910126,0.004872318,0.296015341,0.177195728,0.028159476,0.127814846,0.046074236,0.077406527,9.04995,0.414625,62.0965,0.0945633,62.0,55.0,70.0,1.0124,0.2103,0.858314,0.0482402,7.68725,0.34953,62.1315,0.093658,62.0,55.0,70.0,0.468956,0.400495,0.849816,0.04437,0.348933657,0.667852667
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-107-S1995954054.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.487485779,0.576588822,0.333333333,1.0,0.540756699,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399793668,0.587031975,0.002682196,0.932969005,0.728515401,0.090242538,0.60065876,0.192481088,0.397644179,0.093107726,0.663916688,0.006354782,0.414390907,0.168235425,0.02761669,0.128670896,0.050008279,0.077135045,10.5294,0.327721,61.5176,0.0934658,62.0,54.0,69.0,1.01911,0.205823,0.860216,0.0472617,8.77957,0.310292,61.558,0.0931978,62.0,54.0,69.0,0.463131,0.401623,0.85019,0.0437257,0.342507459,0.714958447
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-531-S1759799085.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.507963595,0.577066393,0.333333333,1.0,0.575081917,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4058.285714286,0.009757063,4011.0,4112.0,4112.0,4011.0,4111.0,4027.0,4032.0,18.152409176,0.053635556,16.813508815,20.133268482,20.133268482,16.813508815,18.446363415,17.411851126,18.199700823,0.404394715,0.536475354,0.001806383,0.90474141,0.692638903,0.112921653,0.580722015,0.221965663,0.40528667,0.089720884,0.683210016,0.006455462,0.347820104,0.170272742,0.023675093,0.123780798,0.042624214,0.076858214,10.5403,0.325072,61.4924,0.0929725,61.0,54.0,69.0,1.01744,0.207797,0.858588,0.0471249,8.865,0.327964,61.4321,0.0938112,61.0,54.0,69.0,0.457728,0.418728,0.848181,0.0477461,0.349539579,0.663716975
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-822-S161168100.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.511376564,0.576778494,0.333333333,1.0,0.580317565,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4079.428571429,0.009016128,4034.0,4128.0,4128.0,4034.0,4120.0,4044.0,4062.0,19.26627973,0.063346819,17.486186482,21.140988372,21.140988372,17.486186482,20.893156081,18.352373887,18.914681575,0.412358103,0.562357387,0.00394508,0.941716469,0.727376437,0.088236017,0.612900727,0.232326361,0.397754373,0.092612567,0.663340815,0.00935506,0.337187389,0.177975585,0.028341802,0.125600059,0.048590882,0.076396663,9.22083,0.387895,61.9727,0.0939435,62.0,55.0,69.0,1.01709,0.211248,0.860238,0.0947045,7.82302,0.349961,62.2526,0.094351,62.0,55.0,70.0,0.472225,0.407888,0.852337,0.0477807,0.35482216,0.70036644
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-415-S1545209246.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.501706485,0.57733691,0.333333333,1.0,0.565129859,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4030.857142857,0.006925406,3989.0,4074.0,4074.0,3989.0,4056.0,4001.0,4033.0,18.428371409,0.068766651,17.136965759,21.078648915,21.078648915,17.136965759,19.127843719,17.433192336,17.821720803,0.391749371,0.57722434,0.013215512,1.0,0.690635954,0.103564933,0.565369018,0.205672149,0.377638409,0.091425943,0.687189919,0.007890941,0.394999724,0.178236098,0.025365614,0.124212095,0.042494665,0.079053119,11.0519,0.291136,61.351,0.0942105,61.0,54.0,69.0,1.03561,0.202017,0.863948,0.0456207,9.38223,0.284623,61.3197,0.0942738,61.0,54.0,69.0,0.468438,0.406549,0.853676,0.0447166,0.349876225,0.649528119
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-1000-S1398628918.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.505119454,0.577231645,0.333333333,1.0,0.570615389,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4069.857142857,0.00760783,4023.0,4115.0,4115.0,4023.0,4102.0,4036.0,4073.0,18.626223155,0.086383726,16.239345887,21.589307412,21.589307412,16.239345887,20.145145392,17.757679181,18.149142431,0.398354742,0.576066724,0.001949743,1.0,0.718676412,0.107109033,0.576150225,0.199543512,0.38199637,0.093387487,0.615552031,0.005580177,0.303439399,0.171284414,0.028158214,0.131561937,0.048770937,0.084405247,9.88368,0.36103,61.6707,0.0948919,62.0,54.0,69.0,1.0222,0.208771,0.860165,0.0467564,8.30206,0.334361,61.7727,0.0940151,62.0,54.0,69.0,0.463559,0.407027,0.850612,0.0448741,0.350119237,0.682223807
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-960-S1440907967.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.502844141,0.577313327,0.333333333,1.0,0.566973705,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4070.0,0.015800865,3968.0,4163.0,4163.0,3968.0,4146.0,4016.0,4079.0,18.035444154,0.06203217,15.982352941,19.999035215,19.999035215,15.982352941,18.361363079,17.375,18.284051511,0.382122575,0.596332806,0.006547869,1.0,0.695476327,0.060597114,0.544190938,0.207025605,0.371638101,0.085348842,0.69187118,0.00550604,0.324174036,0.170080992,0.023375324,0.118858224,0.038393439,0.069763069,12.5412,0.276196,60.7404,0.093831,61.0,53.0,68.0,1.01486,0.202818,0.856956,0.0483177,10.5317,0.30582,60.781,0.0943066,61.0,54.0,68.0,0.454888,0.413088,0.84577,0.119936,0.341917014,0.620718088
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-879-S1882142266.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.507394767,0.577104957,0.333333333,1.0,0.574196175,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4058.714285714,0.012770389,3987.0,4141.0,4141.0,3987.0,4114.0,4007.0,4041.0,18.175045364,0.069666947,16.098514851,20.195496164,20.195496164,16.098514851,19.402801256,17.323683554,18.309255079,0.389017366,0.604577893,0.001163119,0.922958118,0.71344415,0.077341551,0.570395108,0.19130012,0.388711269,0.091835439,0.705781752,0.007228736,0.351558395,0.187099147,0.026361022,0.129130073,0.042206025,0.07455694,10.0609,0.349502,61.5959,0.0914604,62.0,54.0,69.0,1.00932,0.205945,0.857913,0.0462387,8.61393,0.323496,61.535,0.0941809,61.0,54.0,69.0,0.463864,0.405771,0.849241,0.0453049,0.346290224,0.627741422
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-405-S1915111456.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.505119454,0.577231645,0.333333333,1.0,0.570615389,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4071.857142857,0.018705939,3926.0,4170.0,4170.0,3926.0,4122.0,4013.0,4106.0,18.228105018,0.038993046,17.07475704,19.253956835,19.253956835,17.07475704,18.708962494,17.460519613,18.434782609,0.412363842,0.554280423,0.00048342,1.0,0.725557483,0.106651585,0.582892934,0.209650868,0.411143317,0.099996174,0.675344413,0.009080726,0.411554467,0.198657864,0.02817183,0.129143631,0.048548335,0.087537621,9.86051,0.327389,61.5197,0.0945214,62.0,54.0,69.0,1.0421,0.204505,0.866757,0.0445036,8.65027,0.299401,61.4845,0.0934697,61.0,54.0,69.0,0.477583,0.410807,0.858911,0.0433839,0.345564261,0.631030312
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-729-S1408720548.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.511945392,0.576721256,0.333333333,1.0,0.581177111,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4035.857142857,0.017996918,3935.0,4151.0,4151.0,3935.0,4120.0,3975.0,4023.0,18.805331294,0.076414642,16.127044025,21.178029391,21.178029391,16.127044025,19.622572816,17.8839599,18.998757146,0.39826679,0.577221083,0.009323397,1.0,0.73757277,0.109945826,0.582558158,0.21093197,0.373906827,0.08708981,0.646799407,0.008461945,0.336338122,0.166790114,0.025840148,0.117919904,0.047339916,0.07653229,10.26,0.365165,61.9935,0.0941829,62.0,55.0,69.0,1.00402,0.20766,0.857367,0.0485017,8.66527,0.318192,61.999,0.0925996,62.0,55.0,69.0,0.461332,0.398443,0.847697,0.0440396,0.347178501,0.652991323
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-576-S1037956529.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.500568828,0.577348778,0.333333333,1.0,0.563270587,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4116.0,0.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,19.735179786,0.0,19.735179786,19.735179786,19.735179786,19.735179786,19.735179786,19.735179786,19.735179786,0.388484951,0.616311435,0.008084902,1.0,0.707202957,0.067412837,0.58071938,0.179041813,0.386780713,0.09613913,0.662742795,0.005891253,0.353639634,0.176818772,0.025908337,0.137016509,0.046113159,0.079965816,8.82802,0.424669,61.5415,0.0950474,61.0,54.0,69.0,1.01882,0.21135,0.860204,0.0467791,7.97467,0.363954,61.5759,0.09267,61.0,54.0,69.0,0.469174,0.400647,0.854774,0.0447223,0.353032078,0.636058335
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-51-S826466208.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.491467577,0.577002128,0.333333333,1.0,0.547832471,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433919286,0.533984365,0.004264998,1.0,0.754263466,0.106323849,0.613718417,0.251160561,0.423940591,0.099998506,0.611926943,0.008832367,0.374342748,0.178135455,0.03691574,0.128038713,0.053090174,0.085464184,7.36422,0.458569,62.1822,0.0945824,62.0,55.0,70.0,1.01498,0.209998,0.858966,0.046031,6.49446,0.403487,62.2027,0.0933511,62.0,55.0,70.0,0.476005,0.401303,0.85358,0.0440429,0.360759495,0.700226065
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-887-S863246233.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.49374289,0.577164794,0.333333333,1.0,0.551787025,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4070.285714286,0.014934914,3971.0,4185.0,4185.0,3971.0,4096.0,4028.0,4063.0,18.12069995,0.072391475,16.533203125,20.437275986,20.437275986,16.533203125,19.70809885,17.168840758,17.603374465,0.384538911,0.603994162,0.001348653,0.940836197,0.688193993,0.068418592,0.576519385,0.184817792,0.363973708,0.086630975,0.653104889,0.008900538,0.332788595,0.163307172,0.026478556,0.112504315,0.045345387,0.075165073,11.2327,0.301131,61.3752,0.0934271,61.0,54.0,69.0,1.01787,0.202001,0.858311,0.04715,9.53495,0.291356,61.2922,0.0941235,61.0,54.0,69.0,0.458874,0.392603,0.846909,0.0451128,0.342360289,0.645770085
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-620-S1546369715.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.514220705,0.576466487,0.333333333,1.0,0.584578251,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4087.714285714,0.018307178,3987.0,4185.0,4185.0,3987.0,4167.0,4005.0,4115.0,18.381267948,0.086580035,16.672937045,21.709199522,21.709199522,16.672937045,19.332929782,17.035757139,17.831348724,0.411816837,0.578969965,0.000399185,1.0,0.739841325,0.077981131,0.578372619,0.220639397,0.411690674,0.095457826,0.750486461,0.009890966,0.656672931,0.189141757,0.02688082,0.123050269,0.047514889,0.078197994,10.2683,0.310502,61.8893,0.0938402,62.0,55.0,69.0,1.03516,0.199473,0.862808,0.0453947,8.65167,0.297738,61.9294,0.0926473,62.0,55.0,69.0,0.469357,0.401132,0.853025,0.0438517,0.3483566,0.6155167
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-411-S1262100681.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.497724687,0.577326138,0.333333333,1.0,0.558554457,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4099.0,0.014136567,4011.0,4193.0,4193.0,4011.0,4122.0,4024.0,4116.0,18.394868086,0.063250838,16.82554672,20.480282376,20.480282376,16.82554672,19.591217855,17.423160961,18.044377961,0.391269065,0.618894182,0.002739733,1.0,0.720046133,0.070367063,0.583027061,0.184869942,0.375959404,0.099717282,0.664134943,0.009721795,0.297608132,0.202958957,0.030698058,0.133550584,0.049262558,0.083467204,9.80466,0.308797,61.643,0.0926108,62.0,54.0,69.0,1.05221,0.203387,0.867691,0.0433279,8.41628,0.296672,61.6131,0.0950728,62.0,54.0,69.0,0.478563,0.402942,0.859394,0.0442066,0.35163979,0.62662924
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-624-S123958118.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.488623436,0.576723975,0.333333333,1.0,0.54279867,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4061.0,0.0,4061.0,4061.0,4061.0,4061.0,4061.0,4061.0,4061.0,19.782319626,0.0,19.782319626,19.782319626,19.782319626,19.782319626,19.782319626,19.782319626,19.782319626,0.426358292,0.528848293,0.000416711,1.0,0.727431586,0.105270738,0.619012051,0.251608293,0.416851286,0.099807222,0.66785197,0.009454885,0.358527005,0.198719897,0.033290372,0.127287191,0.048469259,0.082287181,8.86454,0.354482,62.3708,0.0929915,62.0,55.0,70.0,1.04941,0.204824,0.867571,0.0445383,7.7097,0.32966,62.3009,0.0915894,62.0,55.0,69.0,0.480176,0.405927,0.859876,0.0427647,0.35142425,0.696468828
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-241-S551725661.cnf,1.0,275.0,1172.0,275.0,1172.0,0.0,0.0,0.234641638,0.513083049,0.576599002,0.333333333,1.0,0.582885075,0.010909091,0.0,0.010909091,0.010909091,-0.0,0.0,0.0,1.0,4090.285714286,0.007590432,4048.0,4137.0,4137.0,4048.0,4125.0,4068.0,4075.0,17.98590812,0.042182202,16.67453294,19.171621948,19.171621948,16.67453294,18.772760736,17.594909091,17.922141119,0.390553443,0.602189703,0.002667475,1.0,0.710583233,0.087865015,0.557802616,0.199892642,0.393046324,0.091037445,0.691910757,0.001267466,0.386683061,0.181615209,0.025557089,0.119935729,0.045583099,0.075003428,11.5403,0.308768,61.3293,0.093137,61.0,54.0,69.0,1.02907,0.203297,0.862236,0.0638165,9.65936,0.285996,61.3568,0.0933689,61.0,54.0,69.0,0.455434,0.397719,0.849362,0.0446369,0.341614872,0.638318581
