@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC

@DATA
instances/Sat_Data/GI/iso_m2D_m784.AB01.cnf,1,21.88,5.14,0.05,0.0,2.04,69.56,24.55,24.26,3.89
instances/Sat_Data/GI/iso_b09_s20.AB07.cnf,1,0.0,0.01,0.0,0.0,0.02,0.14,2.05,2.07,2.0
instances/Sat_Data/GI/iso_b03m_m1000.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.3,0.17
instances/Sat_Data/GI/iso_b03m_m1000.AB16.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.27,0.08
instances/Sat_Data/GI/iso_b03m_m400.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.18,0.08
instances/Sat_Data/GI/iso_m4D_s16.AB04.cnf,1,0.0,0.0,0.0,0.0,0.0,0.03,2.06,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d5_c2_num24.cnf,1,0.25,0.07,0.0,0.0,2.0,2.7,2.29,2.3,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num16.cnf,1,0.08,0.02,0.0,0.0,0.38,2.31,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num10.cnf,1,1.37,0.3,0.0,0.0,2.02,5.47,3.44,3.44,2.03
instances/Sat_Data/GI/crafted_n16_d3_c3_num7.cnf,1,0.11,0.02,0.0,0.0,0.62,2.3,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d3_c3_num12.cnf,1,0.08,0.01,0.0,0.0,0.36,1.23,2.12,2.14,2.0
instances/Sat_Data/GI/crafted_n16_d3_c3_num26.cnf,1,0.1,0.02,0.0,0.0,0.59,1.46,2.13,2.14,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num2.cnf,1,0.04,0.01,0.0,0.0,0.22,2.16,2.08,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d4_c4_num4.cnf,1,0.21,0.04,0.0,0.0,2.0,2.67,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d5_c2_num28.cnf,1,0.26,0.06,0.0,0.0,2.0,2.69,2.3,2.28,2.0
instances/Sat_Data/GI/crafted_n14_d3_c2_num23.cnf,1,0.04,0.01,0.0,0.0,0.17,2.12,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num18.cnf,1,5.95,1.27,0.01,0.0,2.02,19.08,8.29,8.18,2.15
instances/Sat_Data/GI/crafted_n16_d3_c3_num1.cnf,1,0.1,0.02,0.0,0.0,0.53,2.36,2.13,2.17,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num13.cnf,1,0.04,0.01,0.0,0.0,0.32,2.17,2.09,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num1.cnf,1,5.93,1.26,0.01,0.0,2.02,19.19,8.38,8.25,2.17
instances/Sat_Data/GI/crafted_n10_d6_c3_num1.cnf,1,3.03,0.64,0.01,0.0,2.0,9.74,5.18,5.17,2.08
instances/Sat_Data/GI/crafted_n11_d6_c3_num6.cnf,1,3.29,0.7,0.01,0.0,2.01,10.56,5.47,5.44,2.05
instances/Sat_Data/GI/crafted_n14_d3_c3_num26.cnf,1,0.08,0.02,0.0,0.0,0.54,2.31,2.12,2.13,2.0
instances/Sat_Data/GI/crafted_n11_d4_c3_num22.cnf,1,0.09,0.02,0.0,0.0,2.0,2.28,2.1,2.13,2.0
instances/Sat_Data/GI/iso_b03m_m1000.AB18.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.33,0.26
instances/Sat_Data/GI/iso_m2D_m196.AB19.cnf,1,0.01,0.0,0.0,0.0,0.02,0.74,2.08,2.19,2.0
instances/Sat_Data/GI/iso_m2D_s81.AB19.cnf,1,0.0,0.0,0.0,0.0,0.0,0.16,2.1,2.21,2.0
instances/Sat_Data/GI/iso_m4D_m1296.AB18.cnf,1,6.59,1.47,0.03,0.0,2.02,21.94,9.09,9.03,3.13
instances/Sat_Data/GI/iso_b03m_m1000.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.29,0.15
instances/Sat_Data/GI/iso_b03m_m800.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.8,0.05
instances/Sat_Data/GI/iso_b03_s80.AB01.cnf,1,0.43,0.09,0.0,0.0,0.82,3.13,2.5,2.45,2.06
instances/Sat_Data/GI/iso_m2D_s36.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.01,2.1,2.18,2.0
instances/Sat_Data/GI/iso_m2D_s16.AB04.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.06,1.47
instances/Sat_Data/GI/iso_b03_s100.AB22.cnf,1,0.84,0.19,0.0,0.0,1.63,4.22,2.9,2.89,2.05
instances/Sat_Data/GI/iso_b09_s100.AB23.cnf,1,1.97,0.45,0.0,0.0,1.99,7.98,4.2,4.08,2.11
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB01.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_s81.AB17.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_m200.AB14.cnf,1,7.62,1.7,0.02,0.0,2.02,25.28,10.09,9.92,2.23
instances/Sat_Data/GI/iso_m4Dr6_m625.AB08.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m1000.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.39,0.1
instances/Sat_Data/GI/iso_m4D_s81.AB01.cnf,1,0.0,0.0,0.0,0.0,0.0,0.15,2.11,2.16,2.0
instances/Sat_Data/GI/iso_b09_s100.AB12.cnf,1,1.96,0.48,0.0,0.0,2.02,8.36,4.22,4.1,2.03
instances/Sat_Data/GI/iso_b09_m200.AB21.cnf,1,18.19,3.99,0.06,0.0,2.04,57.81,21.15,21.15,3.75
instances/Sat_Data/GI/iso_b03m_s80.AB12.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s40.AB12.cnf,1,0.04,0.01,0.0,0.0,0.09,0.56,2.09,2.09,2.0
instances/Sat_Data/GI/iso_b03_s80.AB10.cnf,1,0.43,0.09,0.0,0.0,0.99,3.11,2.45,2.44,2.0
instances/Sat_Data/GI/iso_b03_m200.AB08.cnf,1,7.47,1.65,0.02,0.0,2.02,25.15,10.05,9.91,2.96
instances/Sat_Data/GI/iso_m2D_s64.AB14.cnf,1,0.0,0.0,0.0,0.0,0.0,0.03,2.1,2.21,2.0
instances/Sat_Data/GI/iso_m4Dr6_s16.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.03
instances/Sat_Data/GI/iso_b03_s20.AB02.cnf,1,0.0,0.0,0.0,0.0,0.01,0.06,2.07,2.09,2.0
instances/Sat_Data/GI/iso_b09_s80.AB17.cnf,1,0.98,0.23,0.0,0.0,1.93,4.71,3.05,3.04,2.0
instances/Sat_Data/GI/iso_m2D_s100.AB18.cnf,1,0.0,0.0,0.0,0.0,0.0,0.08,2.09,2.19,2.0
instances/Sat_Data/GI/iso_b09_s40.AB00.cnf,1,0.09,0.02,0.0,0.0,0.23,1.24,2.13,2.13,2.0
instances/Sat_Data/GI/iso_m2D_m400.AB08.cnf,1,0.48,0.11,0.0,0.0,0.96,3.42,2.5,2.51,2.02
instances/Sat_Data/GI/iso_m2D_s100.AB09.cnf,1,0.0,0.0,0.0,0.0,0.01,0.34,2.09,2.18,2.0
instances/Sat_Data/GI/iso_m2D_s100.AB17.cnf,1,0.0,0.0,0.0,0.0,0.0,0.34,2.08,2.21,2.0
instances/Sat_Data/GI/iso_m2D_s16.AB21.cnf,1,0.0,0.0,0.0,0.0,0.0,0.01,0.86,1.06,1.47
instances/Sat_Data/GI/iso_m4D_m256.AB18.cnf,1,0.03,0.01,0.0,0.0,0.07,1.2,2.07,2.12,2.0
instances/Sat_Data/GI/iso_b03_s20.AB17.cnf,1,0.0,0.0,0.0,0.0,0.01,0.09,2.05,2.09,2.0
instances/Sat_Data/GI/iso_m2D_s81.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.13,2.1,2.19,2.0
instances/Sat_Data/GI/iso_b03m_m800.AB08.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.02,0.13
instances/Sat_Data/GI/iso_b03_m200.AB13.cnf,1,7.69,1.66,0.02,0.0,2.01,25.23,10.09,9.91,2.68
instances/Sat_Data/GI/iso_m4D_m1296.AB14.cnf,1,6.79,1.48,0.02,0.0,2.02,21.98,9.18,9.21,2.13
instances/Sat_Data/GI/iso_m2D_m196.AB06.cnf,1,0.01,0.0,0.0,0.0,0.01,0.74,2.07,2.17,2.0
instances/Sat_Data/GI/iso_b03m_s40.AB00.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s20.AB02.cnf,1,0.0,0.0,0.0,0.0,0.03,0.16,2.05,2.07,2.0
instances/Sat_Data/GI/iso_m2D_s100.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.07,2.1,2.19,2.0
instances/Sat_Data/GI/iso_m2D_m400.AB05.cnf,1,0.48,0.11,0.0,0.0,0.91,3.47,2.5,2.51,2.02
instances/Sat_Data/GI/iso_b03_s100.AB18.cnf,1,0.85,0.2,0.0,0.0,1.97,4.45,2.94,2.93,2.03
instances/Sat_Data/GI/iso_b03m_m800.AB21.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.84,0.08
instances/Sat_Data/GI/iso_m2D_m784.AB13.cnf,1,21.91,4.81,0.05,0.0,2.05,69.68,24.7,24.09,3.9
instances/Sat_Data/GI/iso_b03m_m800.AB02.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.92,0.15
instances/Sat_Data/GI/iso_m4D_m625.AB05.cnf,1,0.4,0.1,0.0,0.0,0.77,3.25,2.44,2.45,2.04
instances/Sat_Data/GI/iso_m2D_s100.AB11.cnf,1,0.0,0.0,0.0,0.0,0.01,0.07,2.1,2.21,2.0
instances/Sat_Data/GI/iso_m4D_s81.AB12.cnf,1,0.0,0.0,0.0,0.0,0.0,0.14,2.11,2.19,2.0
instances/Sat_Data/GI/iso_b03_s40.AB10.cnf,1,0.04,0.01,0.0,0.0,0.09,0.48,2.09,2.08,2.0
instances/Sat_Data/GI/iso_b03m_m600.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.37,0.16
instances/Sat_Data/GI/iso_b03m_m200.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.44,0.02
instances/Sat_Data/GI/iso_b03m_m400.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.89,0.06
instances/Sat_Data/GI/chh3-2.cnf,1,0.33,0.09,0.0,0.0,1.7,3.0,2.36,2.38,2.01
instances/Sat_Data/GI/chh4-4.cnf,1,7.34,1.58,0.03,0.0,2.01,23.92,9.76,9.7,2.14
instances/Sat_Data/GI/crafted_n14_d4_c3_num17.cnf,1,0.11,0.03,0.0,0.0,2.0,2.41,2.13,2.16,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num2.cnf,1,0.1,0.03,0.0,0.0,1.65,2.34,2.14,2.16,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num3.cnf,1,0.13,0.02,0.0,0.0,1.99,1.59,2.14,2.16,2.01
instances/Sat_Data/GI/crafted_n12_d3_c3_num22.cnf,1,0.07,0.02,0.0,0.0,0.44,1.03,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num10.cnf,1,0.03,0.01,0.0,0.0,0.18,1.03,2.06,2.1,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num9.cnf,1,0.03,0.01,0.0,0.0,0.32,1.33,2.05,2.08,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num23.cnf,1,7.41,1.65,0.03,0.0,2.02,24.51,10.0,9.91,2.1
instances/Sat_Data/GI/crafted_n16_d3_c4_num9.cnf,1,0.2,0.06,0.0,0.0,1.43,2.62,2.22,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num11.cnf,1,0.15,0.04,0.0,0.0,0.78,2.45,2.17,2.19,2.01
instances/Sat_Data/GI/crafted_n11_d4_c2_num20.cnf,1,0.03,0.01,0.0,0.0,1.99,1.89,2.07,2.09,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num29.cnf,1,0.08,0.02,0.0,0.0,0.48,1.73,2.11,2.13,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num23.cnf,1,0.08,0.02,0.0,0.0,0.78,2.28,2.1,2.16,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num1.cnf,1,0.15,0.04,0.0,0.0,1.03,2.52,2.17,2.18,2.0
instances/Sat_Data/GI/crafted_n14_d3_c4_num1.cnf,1,0.16,0.03,0.01,0.0,0.64,2.5,2.19,2.21,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num13.cnf,1,0.03,0.01,0.0,0.0,1.35,1.12,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num27.cnf,1,0.11,0.03,0.0,0.0,1.99,2.4,2.15,2.16,2.0
instances/Sat_Data/GI/crafted_n10_d6_c2_num11.cnf,1,1.34,0.29,0.0,0.0,2.0,6.33,3.42,3.41,2.01
instances/Sat_Data/GI/crafted_n12_d3_c3_num15.cnf,1,0.08,0.01,0.0,0.0,0.34,2.26,2.11,2.15,2.0
instances/Sat_Data/GI/crafted_n10_d6_c3_num5.cnf,1,3.0,0.65,0.01,0.0,2.0,9.78,5.22,5.18,2.03
instances/Sat_Data/GI/crafted_n11_d4_c4_num6.cnf,1,0.15,0.05,0.0,0.0,2.01,2.09,2.18,2.2,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num9.cnf,1,0.1,0.04,0.0,0.0,1.99,2.34,2.13,2.16,2.0
instances/Sat_Data/GI/crafted_n14_d4_c4_num22.cnf,1,0.21,0.06,0.0,0.0,2.0,2.71,2.25,2.27,2.0
instances/Sat_Data/GI/crafted_n12_d4_c3_num22.cnf,1,0.1,0.03,0.0,0.0,2.0,2.34,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num15.cnf,1,0.1,0.03,0.0,0.0,2.01,1.41,2.14,2.16,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num24.cnf,1,0.03,0.01,0.0,0.0,2.0,1.83,2.06,2.13,2.0
instances/Sat_Data/GI/crafted_n14_d3_c4_num25.cnf,1,0.16,0.03,0.0,0.0,0.57,2.54,2.18,2.2,2.0
instances/Sat_Data/GI/crafted_n12_d5_c2_num9.cnf,1,0.26,0.05,0.0,0.0,2.0,2.86,2.29,2.29,2.0
instances/Sat_Data/GI/crafted_n18_d3_c3_num12.cnf,1,0.13,0.03,0.0,0.0,0.57,2.42,2.17,2.18,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num17.cnf,1,5.97,1.32,0.02,0.0,2.01,19.54,8.4,8.32,2.44
instances/Sat_Data/GI/crafted_n13_d4_c4_num17.cnf,1,0.21,0.05,0.0,0.0,2.0,2.62,2.22,2.24,2.01
instances/Sat_Data/GI/crafted_n12_d3_c4_num27.cnf,1,0.15,0.04,0.0,0.0,0.64,1.95,2.16,2.19,2.0
instances/Sat_Data/GI/crafted_n10_d6_c3_num14.cnf,1,3.03,0.67,0.01,0.0,2.01,10.01,5.24,5.21,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num8.cnf,1,0.04,0.01,0.0,0.0,0.2,1.68,2.07,2.16,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num4.cnf,1,4.09,0.89,0.02,0.0,2.01,13.2,6.32,6.25,2.09
instances/Sat_Data/GI/crafted_n16_d3_c2_num4.cnf,1,0.04,0.01,0.0,0.0,0.21,1.19,2.08,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d4_c3_num7.cnf,1,0.08,0.03,0.0,0.0,2.0,1.49,2.12,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num16.cnf,1,0.03,0.01,0.0,0.0,1.54,0.83,2.08,2.14,2.0
instances/Sat_Data/GI/crafted_n10_d6_c3_num2.cnf,1,3.05,0.68,0.01,0.0,2.02,9.96,5.28,5.2,2.03
instances/Sat_Data/GI/crafted_n11_d6_c2_num30.cnf,1,1.38,0.31,0.0,0.0,2.01,5.67,3.47,3.45,2.03
instances/Sat_Data/GI/crafted_n12_d3_c2_num14.cnf,1,0.03,0.01,0.0,0.0,0.15,1.74,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num15.cnf,1,0.65,0.16,0.0,0.0,2.0,3.77,2.71,2.7,2.0
instances/Sat_Data/GI/crafted_n14_d4_c4_num7.cnf,1,0.22,0.05,0.0,0.0,2.0,2.69,2.22,2.26,2.0
instances/Sat_Data/GI/crafted_n14_d4_c2_num1.cnf,1,0.05,0.01,0.0,0.0,2.0,2.15,2.07,2.14,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num7.cnf,1,0.08,0.02,0.0,0.0,0.37,1.59,2.12,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d3_c3_num30.cnf,1,0.07,0.02,0.0,0.0,0.48,1.58,2.1,2.14,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num9.cnf,1,0.11,0.03,0.0,0.0,2.0,2.35,2.14,2.16,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num20.cnf,1,7.57,1.66,0.02,0.0,2.0,24.13,10.04,9.89,2.1
instances/Sat_Data/GI/crafted_n13_d4_c4_num20.cnf,1,0.21,0.05,0.0,0.0,2.0,2.72,2.24,2.24,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num30.cnf,1,0.05,0.01,0.0,0.0,0.38,2.08,2.08,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num30.cnf,1,1.64,0.36,0.01,0.0,2.0,6.62,3.74,3.72,2.05
instances/Sat_Data/GI/crafted_n12_d3_c2_num6.cnf,1,0.03,0.01,0.0,0.0,0.18,2.12,2.06,2.12,2.0
instances/Sat_Data/GI/crafted_n18_d3_c4_num1.cnf,1,0.21,0.06,0.0,0.0,0.97,2.6,2.23,2.24,2.0
instances/Sat_Data/GI/iso_m2D_m576.AB11.cnf,1,4.09,0.91,0.01,0.0,2.01,13.42,6.42,6.34,2.4
instances/Sat_Data/GI/iso_b03_s60.AB20.cnf,1,0.17,0.05,0.0,0.0,0.34,1.84,2.2,2.22,2.0
instances/Sat_Data/GI/iso_b03m_s20.AB01.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s80.AB23.cnf,1,0.45,0.11,0.0,0.0,1.03,3.32,2.5,2.46,2.08
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB05.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_m625.AB00.cnf,1,0.41,0.1,0.0,0.0,0.85,3.15,2.45,2.46,2.01
instances/Sat_Data/GI/iso_m4D_s16.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.07,2.08,2.0
instances/Sat_Data/GI/iso_m4D_s16.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.03,2.06,2.11,2.0
instances/Sat_Data/GI/iso_m2D_s64.AB02.cnf,1,0.0,0.0,0.0,0.0,0.0,0.14,2.1,2.19,2.0
instances/Sat_Data/GI/iso_b03m_s100.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.23,0.04
instances/Sat_Data/GI/iso_b09_s60.AB13.cnf,1,0.39,0.1,0.0,0.0,0.75,3.06,2.45,2.43,2.0
instances/Sat_Data/GI/iso_b03m_s40.AB08.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m200.AB14.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.45,0.01
instances/Sat_Data/GI/iso_b03_s80.AB18.cnf,1,0.43,0.1,0.0,0.0,1.57,3.09,2.46,2.46,2.04
instances/Sat_Data/GI/iso_b03_s60.AB19.cnf,1,0.17,0.04,0.01,0.0,0.41,1.57,2.2,2.21,2.0
instances/Sat_Data/GI/iso_b03m_m600.AB13.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.35,0.09
instances/Sat_Data/GI/iso_b03_s60.AB07.cnf,1,0.17,0.04,0.0,0.0,0.58,1.72,2.19,2.2,2.01
instances/Sat_Data/GI/iso_b03m_m200.AB09.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_m200.AB02.cnf,1,7.65,1.69,0.02,0.0,2.02,25.16,10.02,9.91,2.18
instances/Sat_Data/GI/iso_b03m_m200.AB23.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.44,0.01
instances/Sat_Data/GI/iso_b03m_s80.AB00.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.19,0.01
instances/Sat_Data/GI/iso_b09_s100.AB04.cnf,1,1.96,0.47,0.01,0.0,2.0,8.33,4.15,4.15,2.27
instances/Sat_Data/GI/iso_b03_s60.AB06.cnf,1,0.17,0.04,0.0,0.0,0.34,1.99,2.19,2.2,2.02
instances/Sat_Data/GI/iso_m4Dr6_s81.AB18.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_m200.AB08.cnf,1,18.13,4.0,0.04,0.0,2.04,58.23,21.2,21.02,2.44
instances/Sat_Data/GI/iso_m2D_m576.AB01.cnf,1,3.96,0.89,0.01,0.0,2.02,13.06,6.31,6.28,2.39
instances/Sat_Data/GI/iso_m4D_m1296.AB00.cnf,1,6.67,1.48,0.03,0.0,2.02,21.74,9.05,8.99,3.46
instances/Sat_Data/GI/iso_m4D_m1296.AB19.cnf,1,6.71,1.48,0.02,0.0,2.02,21.77,9.08,9.03,4.7
instances/Sat_Data/GI/iso_m4D_m1296.AB02.cnf,1,6.76,1.49,0.02,0.0,2.01,21.85,9.11,9.56,3.7
instances/Sat_Data/GI/iso_m2D_s36.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.13,2.2,2.0
instances/Sat_Data/GI/iso_m2D_s100.AB12.cnf,1,0.0,0.0,0.0,0.0,0.01,0.1,2.1,2.18,2.0
instances/Sat_Data/GI/iso_m4D_s16.AB00.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.07,2.12,2.0
instances/Sat_Data/GI/iso_m4Dr6_m256.AB19.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_s81.AB11.cnf,1,0.0,0.0,0.0,0.0,0.0,0.21,2.1,2.22,2.0
instances/Sat_Data/GI/iso_m4D_m625.AB11.cnf,1,0.4,0.1,0.0,0.0,0.78,3.26,2.43,2.46,2.01
instances/Sat_Data/GI/iso_m2D_m576.AB04.cnf,1,4.09,0.91,0.01,0.0,2.02,13.42,6.36,6.31,2.09
instances/Sat_Data/GI/iso_b09_s80.AB21.cnf,1,0.98,0.23,0.01,0.0,2.02,4.87,3.06,3.09,2.01
instances/Sat_Data/GI/iso_b09_s20.AB17.cnf,1,0.0,0.01,0.0,0.0,0.02,0.15,2.05,2.06,2.0
instances/Sat_Data/GI/iso_b03m_m800.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.81,0.11
instances/Sat_Data/GI/iso_m2D_m196.AB14.cnf,1,0.01,0.0,0.0,0.0,0.01,0.62,2.09,2.2,2.0
instances/Sat_Data/GI/iso_b09_s80.AB07.cnf,1,0.98,0.24,0.0,0.0,2.02,4.87,3.08,3.05,2.0
instances/Sat_Data/GI/iso_b09_s20.AB22.cnf,1,0.0,0.01,0.0,0.0,0.02,0.16,2.07,2.07,2.0
instances/Sat_Data/GI/iso_b03m_m200.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.44,0.02
instances/Sat_Data/GI/iso_m2D_s81.AB23.cnf,1,0.0,0.0,0.0,0.0,0.0,0.21,2.11,2.19,2.0
instances/Sat_Data/GI/kef8.cnf,1,3.99,1.01,0.01,0.0,2.02,13.23,6.34,6.29,2.28
instances/Sat_Data/GI/crafted_n16_d3_c4_num4.cnf,1,0.2,0.06,0.0,0.0,1.27,2.7,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num23.cnf,1,4.08,1.01,0.01,0.0,2.01,13.26,6.35,6.33,2.12
instances/Sat_Data/GI/crafted_n12_d5_c2_num1.cnf,1,0.26,0.06,0.0,0.0,2.01,2.81,2.3,2.28,2.0
instances/Sat_Data/GI/crafted_n14_d4_c2_num7.cnf,1,0.05,0.01,0.0,0.0,1.38,2.19,2.09,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num10.cnf,1,4.11,0.9,0.01,0.0,2.02,13.31,6.34,6.3,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num20.cnf,1,0.05,0.01,0.0,0.0,0.24,2.19,2.08,2.15,2.0
instances/Sat_Data/GI/crafted_n10_d6_c4_num11.cnf,1,5.3,1.17,0.02,0.0,2.01,17.22,7.63,7.57,2.26
instances/Sat_Data/GI/crafted_n14_d3_c2_num28.cnf,1,0.04,0.01,0.0,0.0,0.23,2.14,2.07,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num26.cnf,1,0.16,0.03,0.0,0.0,1.68,2.49,2.17,2.18,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num13.cnf,1,1.67,0.36,0.01,0.0,2.0,6.75,3.76,3.73,2.02
instances/Sat_Data/GI/crafted_n12_d6_c2_num26.cnf,1,1.65,0.37,0.0,0.0,2.02,6.75,3.76,3.74,2.03
instances/Sat_Data/GI/crafted_n11_d6_c3_num27.cnf,1,3.42,0.74,0.01,0.0,2.01,10.88,5.54,5.58,2.04
instances/Sat_Data/GI/crafted_n13_d4_c4_num22.cnf,1,0.21,0.06,0.0,0.0,1.99,2.6,2.23,2.23,2.0
instances/Sat_Data/GI/crafted_n16_d3_c3_num17.cnf,1,0.1,0.03,0.0,0.0,0.55,2.37,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d4_c4_num13.cnf,1,0.22,0.04,0.0,0.0,2.0,2.63,2.22,2.24,2.0
instances/Sat_Data/GI/crafted_n10_d6_c4_num8.cnf,1,5.38,1.18,0.01,0.0,2.02,17.44,7.66,7.58,2.04
instances/Sat_Data/GI/crafted_n11_d4_c3_num14.cnf,1,0.08,0.02,0.0,0.0,2.0,2.1,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num29.cnf,1,0.05,0.02,0.0,0.0,0.25,2.17,2.08,2.16,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num6.cnf,1,0.12,0.03,0.0,0.0,1.99,2.38,2.14,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num5.cnf,1,0.03,0.01,0.0,0.0,2.0,0.96,2.07,2.11,2.0
