@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
atco_enc3_opt2_10_14.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,20975.777,10807.5625,0.0,8099.8877,0.0,0.0,1093.0339,0.0,0.0,11340.529,0.0,7709.699,0.0,7553.2397,21346.371,8615.643
mrpp_8x8#22_20.cnf,1.0,18278.0,143734.0,8983.0,106536.0,1.034732272,0.34915897,0.5,0.084318916,0.382978524,0.730431131,0.0,1.0,1.814666587,0.000445169,0.233637474,0.000222643,0.000667928,1.320245802,0.0,0.028563115,0.338477134,-0.0,0.000445169,0.594646341,5.6319e-05,0.001004355,3.796565664,0.261197327,0.173052957,0.0,0.782178218,3.765023014,0.000112689,0.455252529,1.8773e-05,0.000337914,2.682679415,0.315724262,0.000412768,0.295732276,4.6932e-05,0.000647668,0.1,0.000799414,0.385122876,2.8159e-05,0.001867913,4.72522278,0.360243346,0.313121287,0.056691993,0.67160037,3.603545756,19.08,174.11336,89.97753,0.0,68.30248,0.0,0.0,8.565867,0.0,0.0,93.63618,0.0,63.639557,0.0,62.354275,176.89119,70.7615
manthey_single-ordered-initialized-w50-b6.cnf,1.0,9000.0,74139.0,4549.0,59973.0,0.978456804,0.236206293,0.14,0.0758508,0.529201586,0.590381547,0.0,1.0,1.037787763,0.000821752,0.760156441,0.000439657,0.011870741,0.957272197,0.0,0.206359528,0.848881997,-0.0,0.000821752,2.47443375,0.000150068,0.014323112,1.074419669,0.61945188,0.180444104,0.001164144,0.914691943,0.97684026,0.000381944,2.979246699,1.6674e-05,0.008086972,0.908527685,0.647941574,0.000742116,2.152766682,0.000116719,0.011171694,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,130.81184,66.32897,0.0,47.27025,0.0,0.0,8.641353,0.0,0.0,73.16058,0.0,49.752247,0.0,48.900513,132.93857,56.23454
manthey_DimacsSorterHalf_30_7.cnf,1.0,3922.0,12464.0,2080.0,9880.0,0.885576923,0.261538462,0.02,0.210526316,0.268394062,1.192328253,0.0,1.0,1.31056752,0.001264404,0.358914556,0.000961538,0.009615385,1.069858469,0.0,0.572874494,0.858906883,-0.0,0.001264404,0.519223328,0.000607287,0.019331984,2.246496911,0.18175224,0.13702316,0.0,0.666666667,2.72498313,0.000846407,0.613472655,0.000101215,0.015283401,2.196343132,0.759210526,0.001070733,0.456839414,0.000404858,0.012651822,-0.0,0.001678482,0.995698391,0.000506073,0.030566802,3.188520332,0.17874157,0.445770333,0.006622517,0.549450549,3.262790398,0.12,18.07599,9.373707,0.0,6.956882,0.0,-1.9984189e-05,0.854536,-0.0015682037,0.0,10.325876,-0.0040911282,6.9797983,0.0,6.611291,18.285458,7.574997
manthey_DimacsSorterHalf_33_1.cnf,1.0,3762.0,12254.0,2313.0,11008.0,0.626459144,0.113190407,0.02,0.210119913,0.292832774,1.157085023,0.0,1.0,1.348669805,0.001163246,0.463529701,0.000864678,0.008646779,1.06754997,0.0,0.568949855,0.86237282,-0.0,0.001163246,0.433499601,0.000726744,0.005904797,2.2717473,0.202939467,0.166903788,0.0,0.692307692,2.843410635,0.000741354,0.583091123,9.0843e-05,0.003997093,2.318979351,0.746366279,0.000968757,0.454758152,0.000545058,0.004723837,-0.0,0.001402637,0.798526385,0.000454215,0.026344477,3.177757595,0.19103171,0.450029592,0.006920251,0.571428571,3.34540225,0.1,34.105465,17.463284,0.0,12.736547,0.0,0.0,1.983098,0.0,0.0,19.271238,-1.3422856e-06,13.033208,0.0,12.652106,34.772987,14.472516
manthey_DimacsSorterHalf_37_9.cnf,1.0,8680.0,31088.0,5466.0,28360.0,0.587998536,0.096191819,0.06,0.192736248,0.313262519,1.161474697,0.0,1.0,1.391237848,0.000488273,0.537275686,0.000365898,0.008781559,1.049255147,0.0,0.615373766,0.876022567,0.0,0.000488273,0.709967659,0.000282087,0.007087447,2.378547557,0.215022678,0.181823848,0.0,0.851851852,2.891700018,0.000318645,0.891213496,3.5261e-05,0.004583921,2.40844154,0.772566996,0.000403727,0.702428686,0.000211566,0.005359661,0.04,0.000683632,1.473467514,0.000176305,0.047108604,3.399514277,0.178731566,0.508832748,0.001495886,0.666666667,3.382188379,0.6,99.65654,50.649456,0.0,36.2337,0.0,0.0,6.532144,0.0,0.0,55.857094,0.0,37.977573,0.0,37.133076,101.30238,42.81658
ACG-20-5p0.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3584.1174,1866.9775,0.0,1469.6641,0.0,0.0,162.72942,0.0,0.0,1868.9454,0.0,1274.0497,0.0,1247.2988,3600.0032,1414.8735
56bits_12.dimacs.cnf,1.0,1063.0,20928.0,1063.0,20928.0,0.0,0.0,0.04,0.050793196,0.362493513,0.64439552,0.0,1.0,2.519049005,0.006018754,0.308102286,0.001881468,0.025399812,2.0540044,0.0,0.009030963,0.066418196,-0.0,0.006018754,0.910222622,0.000430046,0.04720948,5.095063485,0.083611267,0.099298296,0.0,0.785714286,3.005621683,0.000645496,0.518506983,9.5566e-05,0.001959098,3.190449682,0.13713685,0.001611132,0.426306099,0.000191131,0.00415711,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,17.723423,9.269085,0.0,7.1970534,0.0,-1.090691e-05,0.48748016,-0.00091284426,0.0,9.901029,-0.027320962,6.639073,0.0,6.397956,18.306837,7.073128
partial-5-17-s.cnf,1.0,252328.0,1189896.0,129041.0,742042.0,0.955409521,0.603542657,3.1,0.17389986,0.389225786,0.981390816,0.0,1.0,1.379251843,2.1392e-05,0.483114278,1.5499e-05,7.7495e-05,1.037820958,0.0,0.585581409,0.871090855,0.04,2.1392e-05,0.544439676,9.433e-06,5.3905e-05,2.554784355,0.262491408,0.163536158,0.0,0.818181818,2.821021256,1.2467e-05,0.537246406,4.043e-06,3.3691e-05,2.291811232,0.731383129,2.3271e-05,0.511117148,5.391e-06,5.3905e-05,19.02,3.263e-05,0.65402518,4.043e-06,9.5682e-05,3.508219357,0.146837912,0.66100294,0.030907668,0.607142857,3.161251522,14.44,415.17584,177.81535,0.0,702.793,0.0,0.0,427.65054,0.0,0.0,0.0,584.5992,121.206,0.0,36.02827,718.66223,494.03522
jgiraldezlevy.2200.9086.08.40.93.cnf,1.0,2200.0,9086.0,2135.0,9013.0,0.030444965,0.008099412,0.0,0.236880062,0.492928733,0.590501786,0.0,1.0,0.718056811,0.001424432,0.066418546,0.001405152,0.002810304,0.17256695,0.0,0.0,0.959391989,0.0,0.001424432,0.291906486,0.000332853,0.003772329,2.706660112,0.226783586,0.169136518,0.0,1.0,3.325663661,0.000697873,0.400927372,0.0,0.001886164,2.319428709,0.492177965,0.002452559,0.259905711,0.000665705,0.005880395,0.0,0.002144812,0.246956292,0.000554754,0.004770886,2.95548472,0.142003297,0.270528484,0.052631579,0.362637363,2.687640608,0.12,9.850821,3.967467,0.0,32.788513,0.0,3.7608936,30.252176,0.0,-0.00013868007,0.0,37.104897,9.640262,0.0,-0.0007536946,31.087818,27.230404
50bits_13.dimacs.cnf,1.0,837.0,19228.0,837.0,19228.0,0.0,0.0,0.02,0.043530268,0.344681671,0.668606986,0.0,1.0,2.562716422,0.008125658,0.308772732,0.002389486,0.028673835,2.101919039,0.0,0.007697108,0.057676305,-0.0,0.008125658,1.233235952,0.00041606,0.056220096,5.138215477,0.083442148,0.098994321,0.0,0.785714286,3.004641432,0.000751779,0.598578093,0.000156022,0.002652382,3.289835294,0.123413772,0.001739672,0.42468557,0.000312045,0.004212607,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.12,14.714181,7.32586,0.0,9.34197,0.0,-0.0005843531,1.2352138,-0.00027750997,-6.02814e-06,6.433607,0.46816638,4.427532,0.0,4.104449,16.527485,6.535908
manthey_single-ordered-initialized-w24-b9.cnf,1.0,3996.0,29400.0,2417.0,22957.0,0.653289201,0.280655138,0.04,0.105283791,0.568650429,0.557559664,0.0,1.0,0.903999513,0.001504405,0.873401427,0.000827472,0.013653289,0.911990823,0.0,0.23700832,0.911922289,-0.0,0.001504405,1.882048887,0.000392037,0.022825282,1.92418638,0.587350944,0.176483371,0.006993007,0.74789916,1.831452597,0.000703587,2.633174961,4.356e-05,0.015681491,1.103225055,0.645859651,0.001642545,1.684727675,0.000435597,0.021954088,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,73.93977,37.132294,0.0,26.002945,0.0,0.0,5.269434,0.0,0.0,41.757675,0.0,28.334112,0.0,28.07109,74.9662,32.52512
manthey_single-ordered-initialized-w46-b7.cnf,1.0,9177.0,75075.0,5178.0,61703.0,0.77230591,0.216715557,0.16,0.083918124,0.539359618,0.575431168,0.0,1.0,1.025889277,0.000712765,0.783006351,0.00038625,0.010235612,0.915737946,0.0,0.211091843,0.875921754,-0.0,0.000712765,2.500619442,0.00014586,0.014197041,1.322532416,0.613801093,0.170032246,0.001142857,0.926315789,1.276122426,0.000337113,3.1383749,1.6207e-05,0.00865436,0.862595357,0.652221124,0.000700192,2.169271955,0.000129653,0.012090174,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,149.45581,75.74363,0.0,53.90365,0.0,0.0,9.943424,0.0,0.0,83.56658,0.0,56.83655,0.0,55.897152,151.85513,64.336685
manthey_DimacsSorterHalf_36_7.cnf,1.0,4119.0,13249.0,2346.0,11400.0,0.755754476,0.162192982,0.04,0.205789474,0.282990393,1.180083146,0.0,1.0,1.383436447,0.001147231,0.430418732,0.000852515,0.008525149,1.109689322,0.0,0.575789474,0.855964912,-0.0,0.001147231,0.465868566,0.000614035,0.010175439,2.48105301,0.184065114,0.151725791,0.0,0.75,2.882723487,0.000740155,0.565014153,8.7719e-05,0.007894737,2.207037877,0.756140351,0.001001855,0.45370727,0.000526316,0.006315789,-0.0,0.001443429,0.810443551,0.000438596,0.025263158,3.281531557,0.178846753,0.431512466,0.006992503,0.571428571,3.300749134,0.12,27.677097,14.311611,0.0,10.684687,0.0,0.0,1.326594,-4.6580908e-07,0.0,15.61644,-0.00013075139,10.493739,0.0,10.116478,28.357227,11.540675
010-23-80.cnf,1.0,4288.0,132592.0,3532.0,70830.0,0.214043035,0.871975152,0.14,0.049865876,0.372050718,0.609492851,0.0,1.0,2.179991089,0.00159638,0.220658019,0.000566251,0.00198188,1.509648519,0.0,0.004800226,0.074827051,-0.0,0.00159638,0.512823638,8.471e-05,0.003769589,4.317149306,0.130017062,0.084543055,0.0,0.672727273,3.148630978,0.000275755,0.510023955,2.8237e-05,0.000734152,3.301809337,0.209402795,0.000232345,0.436147307,7.0592e-05,0.000465904,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,14.883502,6.528698,0.0,58.08205,0.0,9.396383,58.26431,0.0,0.0,0.0,71.18515,19.488493,0.0,0.0,55.64548,51.554726
mrpp_4x4#4_5.cnf,1.0,963.0,5077.0,315.0,2620.0,2.057142857,0.93778626,0.0,0.120229008,0.459351145,0.750041635,0.0,1.0,1.737304214,0.011595783,0.242163319,0.006349206,0.019047619,1.289584185,0.0,0.085114504,0.440076336,0.0,0.011595783,0.520597075,0.003053435,0.026717557,3.77391908,0.270408923,0.177903523,0.0,0.657142857,3.860650808,0.003408458,0.457699136,0.000763359,0.008396947,2.717982071,0.366030534,0.009918817,0.351489473,0.003053435,0.017557252,0.0,0.018918478,0.434833266,0.001908397,0.049236641,4.412895807,0.386631728,0.245071596,0.111111111,0.892857143,3.616211129,0.16,4.311529,1.8358907,0.0,12.669908,0.0,0.6572291,10.408499,-7.893737e-06,-0.14667852,-1.9156432e-06,12.679255,3.2982028,-0.00080170255,-0.13773848,11.393372,9.388783
k2fix_gr_rcs_w9.shuffled.cnf,1.0,11313.0,305160.0,9937.0,303750.0,0.138472376,0.004641975,0.86,0.032714403,0.451578899,1.026003767,0.0,1.0,1.32683868,0.000357837,0.875752366,0.000201268,0.002314582,0.561110028,0.0,0.790251852,0.790251852,0.04,0.000357837,0.849178171,3.292e-06,0.001804115,4.86579381,0.002622657,0.036387979,0.0,1.0,0.109315849,0.000122733,0.970759642,0.0,0.00082963,4.574039595,0.594982716,0.000620811,0.826093851,2.6337e-05,0.003315226,0.24,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,83.72458,41.804787,0.0,27.235727,0.0,0.0,6.614299,0.0,0.0,48.183487,0.0,32.795113,0.0,32.517357,84.752846,38.103054
manthey_DimacsSorter_31_4.cnf,1.0,3903.0,12581.0,2357.0,11222.0,0.655918541,0.121101408,0.02,0.210033862,0.267505792,1.190440866,0.0,1.0,1.338041267,0.001153297,0.447781348,0.000848536,0.008485363,1.113142025,0.0,0.55542684,0.850026733,-0.0,0.001153297,0.468833857,0.000712885,0.008821957,2.256693502,0.19289561,0.15444622,0.0,0.666666667,2.813523816,0.000718519,0.588262297,8.9111e-05,0.005970415,2.283892634,0.733737302,0.000942751,0.456009941,0.000534664,0.006861522,-0.0,0.001497745,0.838029811,0.000445553,0.027089645,3.297685753,0.187964947,0.477268264,0.006578947,0.666666667,3.434257613,0.14,32.274544,16.315218,0.0,11.625051,0.0,0.0,2.1863399,0.0,0.0,18.332708,-1.4888604e-06,12.380569,0.0,12.186849,32.58827,14.117545
6s130-opt.cnf,1.0,49370.0,144361.0,16430.0,80179.0,2.004869142,0.800483917,0.48,0.204916499,0.475868097,0.770672568,0.0,1.0,1.648872862,0.000202614,0.58611985,0.000121729,0.002982349,1.447874948,0.0,0.262974095,0.715499071,0.02,0.000202614,1.738229665,3.7416e-05,0.032377555,3.039032803,0.168308898,0.139128854,0.0,1.0,3.096454022,8.3322e-05,1.620787637,1.2472e-05,0.010289477,2.457364162,0.523802991,0.000227898,1.300180451,3.7416e-05,0.017760261,0.3,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.08,40.152065,17.782036,0.0,65.67085,0.0,-0.0005129127,33.625397,0.0,0.0,-0.006615383,50.881573,7.457325,0.0,3.3910844,73.614,44.99334
manthey_DimacsSorter_31_8.cnf,1.0,5471.0,18706.0,3331.0,16846.0,0.642449715,0.110411967,0.04,0.197732399,0.297762504,1.168722029,0.0,1.0,1.376711476,0.000806536,0.46710479,0.00060042,0.010807565,1.089022735,0.0,0.585777039,0.857592307,-0.0,0.000806536,0.586279881,0.00047489,0.007063991,2.301593123,0.20254574,0.166406771,0.0,0.80952381,2.893586554,0.000513348,0.747178049,5.9361e-05,0.004867624,2.345867824,0.750385848,0.000661653,0.574237179,0.000296806,0.005520598,0.02,0.001077714,1.130709485,0.000296806,0.046717322,3.363164367,0.18266354,0.485433522,0.002547746,0.666666667,3.425240292,0.24,57.139732,29.47238,0.0,21.856865,0.0,0.0,3.0076091,0.0,0.0,31.754665,0.0,21.457,0.0,20.874216,58.545856,23.710514
007-80-8.cnf,1.0,13408.0,478484.0,12704.0,307387.0,0.055415617,0.556617554,0.58,0.041329009,0.375392507,0.589415475,0.0,1.0,2.190268412,0.0004531,0.201278898,0.000157431,0.001574307,1.444233682,0.0,0.001148389,0.037978184,0.02,0.0004531,0.43980893,4.5545e-05,0.000881625,3.716710686,0.117477912,0.06870241,0.0,0.714285714,2.812406799,7.3703e-05,0.497554673,6.506e-06,0.000188687,3.28188523,0.193521522,6.361e-05,0.419637157,1.6266e-05,0.000130129,0.26,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,178.74843,91.11164,0.0,65.909645,0.0,0.0,11.137384,0.0,0.0,99.31001,0.0,67.37567,0.0,66.079185,182.09097,76.24903
jgiraldezlevy.2200.9086.08.40.136.cnf,1.0,2200.0,9086.0,2141.0,9016.0,0.027557216,0.007763975,0.02,0.237466726,0.500865129,0.58835681,0.0,1.0,0.719995851,0.001418569,0.065292953,0.001401214,0.002802429,0.160121269,0.0,0.0,0.964507542,-0.0,0.001418569,0.290588263,0.000332742,0.00366016,2.698443785,0.233710855,0.176224604,0.0,1.0,3.361332557,0.00069926,0.409403114,0.0,0.002107365,2.342075205,0.495785271,0.002464662,0.258833221,0.000665484,0.005545697,-0.0,0.002120921,0.246985046,0.000665484,0.004436557,2.952522603,0.140727664,0.274449307,0.051282051,0.380952381,2.693416544,0.12,7.38659,3.0129347,0.0,22.467827,0.0,2.0177486,19.345785,0.0,-0.010154446,0.0,24.223282,5.904213,0.0,-0.04142262,21.348846,17.918545
mrpp_6x6#20_10.cnf,1.0,5291.0,41550.0,2426.0,27348.0,1.180956307,0.519306713,0.1,0.088708498,0.395215982,0.748202424,0.0,1.0,1.817723589,0.001618253,0.235410029,0.000824402,0.002473207,1.315535385,0.0,0.041465555,0.356186924,-0.0,0.001618253,0.625945936,0.00025596,0.003875969,3.910739569,0.258982377,0.158851939,0.0,0.782178218,3.735453788,0.000405268,0.466896414,0.000109697,0.000914144,2.695833186,0.313112476,0.001462178,0.335271667,0.000182829,0.002486471,0.02,0.002953635,0.411323943,0.000109697,0.007276583,4.744772,0.360219609,0.305551713,0.06006006,0.888888889,3.628838121,4.48,47.307125,24.438057,0.0,18.278625,0.0,0.0,2.3554418,0.0,0.0,26.154398,0.0,17.69539,0.0,17.219604,48.39731,19.448578
bob12s02.cnf,1.0,26294.0,77920.0,6311.0,37011.0,3.166376169,1.10532004,0.16,0.170516873,0.482790579,0.759362177,0.0,1.0,1.472667673,0.000562668,0.319051356,0.000316907,0.007764221,0.933971926,0.0,0.038556105,0.458971657,-0.0,0.000562668,1.204833864,0.000189133,0.017751479,2.742080631,0.041927849,0.07953523,0.0,0.862068966,1.543109242,0.000202032,1.090184842,5.4038e-05,0.003593526,2.637225736,0.387803626,0.000345035,1.572207464,0.000135095,0.01021318,0.04,0.001995643,1.408510931,0.000135095,0.018832239,4.595372571,0.202196872,0.686600995,0.006448138,1.0,3.778970019,10.84,78.19949,38.977467,0.0,26.188658,0.0,0.0,6.1575556,0.0,0.0,44.52002,0.0,30.169062,0.0,30.225126,78.77388,35.469276
6s151.cnf,1.0,35883.0,107188.0,13255.0,61432.0,1.707129385,0.744823545,0.26,0.215767027,0.456345555,0.716317354,0.0,1.0,1.269729108,0.000224099,0.367152599,0.000150886,0.004526594,1.021791287,0.0,0.235903112,0.843078526,-0.0,0.000224099,1.073450197,0.000113947,0.004671832,2.554612324,0.093727969,0.096432323,0.0,0.90625,2.278790534,0.000101825,0.999309636,1.6278e-05,0.001920823,2.129168598,0.503239354,0.000208638,1.194710413,8.1391e-05,0.005322959,0.22,0.000648481,1.013995903,8.1391e-05,0.008562313,4.360753889,0.172391611,0.694463861,0.007580252,0.712121212,3.605182114,3.56,39.99378,18.123577,0.0,81.01627,0.0,0.9974594,53.97695,0.0,0.0,0.0,72.5897,14.638318,0.0,-0.12742937,80.96155,58.440422
jgiraldezlevy.2200.9086.08.40.28.cnf,1.0,2200.0,9086.0,2118.0,8962.0,0.03871577,0.013836197,0.0,0.236331176,0.495149892,0.589204788,0.0,1.0,0.739129235,0.001438926,0.074713404,0.001416431,0.002832861,0.193560767,0.0,0.0,0.955255523,0.0,0.001438926,0.291787639,0.000334747,0.004128543,2.698417094,0.2287198,0.173044552,0.0,1.0,3.349272278,0.00070595,0.405730093,0.0,0.001785316,2.343701415,0.493193484,0.002502856,0.2630973,0.000669493,0.006360187,0.0,0.002153306,0.248266036,0.000669493,0.005579112,2.953033762,0.139625109,0.274418916,0.044705882,0.333333333,2.693690288,0.12,8.624555,3.5534966,0.0,25.347141,0.0,2.1529202,21.409555,0.0,-0.0044599,0.0,26.905704,6.4144526,0.0,-0.03199555,24.097626,19.97
MD5-29-4.cnf,1.0,8590.0,65312.0,6095.0,63802.0,0.409351928,0.02366697,0.1,0.095529921,0.445016353,0.450248629,0.0,1.0,1.624853985,0.000687273,0.192250792,0.000328138,0.000984413,1.146192417,0.0,0.008275603,0.222109025,0.02,0.000687273,0.678710133,0.000125388,0.001692737,3.246987945,0.02136531,0.056072543,0.0,0.416666667,0.844114349,0.000269342,0.683629275,3.1347e-05,0.000846368,3.005998635,0.397855867,0.000155773,0.414527852,6.2694e-05,0.000297796,0.04,0.001556536,0.390652567,0.000109714,0.002727187,4.85337761,0.335778035,0.23575934,0.13559322,0.601845523,3.440215317,16.96,96.46312,40.66482,0.0,362.50665,0.0,57.968662,361.59665,0.0,0.0,0.0,443.96133,119.2374,0.0,0.0,350.3018,321.97403
aes_64_1_keyfind_1.cnf,1.0,596.0,2780.0,400.0,2248.0,0.49,0.236654804,0.0,0.177935943,0.40776987,0.761171225,0.0,1.0,1.700614666,0.00997331,0.267903505,0.005,0.0125,1.205814352,0.0,0.09252669,0.391459075,0.0,0.00997331,0.597986128,0.004003559,0.024466192,2.543529677,0.029116831,0.0554347,0.0,0.25,1.360608736,0.002264235,0.568112968,0.00088968,0.005338078,2.130840835,0.289590747,0.003914591,0.538784981,0.002224199,0.008896797,0.0,0.021019871,0.366953011,0.004003559,0.036032028,3.438301137,0.309537009,0.226856476,0.181168831,0.48,2.760686695,0.12,8.974023,3.586738,0.0,30.666416,0.0,3.665471,28.792048,0.0,-0.0007668878,0.0,34.959713,9.66092,0.0,-0.0006255626,28.571995,25.39664
jgiraldezlevy.2200.9086.08.40.108.cnf,1.0,2200.0,9086.0,2147.0,9018.0,0.024685608,0.007540475,0.0,0.238079397,0.498728469,0.586829756,0.0,1.0,0.705071602,0.001413413,0.060623364,0.001397299,0.002328831,0.150977573,0.0,0.0,0.965624307,0.0,0.001413413,0.289889366,0.000221779,0.003548459,2.690981698,0.231576154,0.173498504,0.0,1.0,3.334219957,0.000699424,0.399512818,0.0,0.002106897,2.308493203,0.496229763,0.002447829,0.262252936,0.000443557,0.005100909,0.0,0.002111816,0.243315456,0.000332668,0.005433577,2.926706124,0.141037506,0.274150901,0.052631579,0.571428571,2.678615702,0.1,8.331651,3.4069939,0.0,25.737345,0.0,2.474202,22.517477,0.0,-0.0033532034,0.0,28.029116,6.9155912,0.0,-0.018585188,24.449604,20.71611
9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8317.799,4148.4863,0.0,2855.7524,0.0,0.0,633.056,0.0,0.0,4672.453,0.0,3175.1836,0.0,3174.7708,8412.691,3706.8545
002-80-8.cnf,1.0,13408.0,478484.0,12702.0,307158.0,0.055581798,0.557778082,0.62,0.04135331,0.375457131,0.589527845,0.0,1.0,2.190413172,0.000453105,0.2012753,0.000157456,0.001574555,1.444209512,0.0,0.001126456,0.038061844,0.02,0.000453105,0.440278166,2.6045e-05,0.000882282,3.723821403,0.117427008,0.068495791,0.0,0.672727273,2.813957379,7.3727e-05,0.497987747,3.256e-06,0.000188828,3.285256094,0.193574642,6.3608e-05,0.419094572,1.6278e-05,0.000130226,0.26,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,178.74281,91.108,0.0,65.90575,0.0,0.0,11.138096,0.0,0.0,99.3074,0.0,67.37418,0.0,66.07786,182.08435,76.24796
