@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,11.25,0.0,0.05,2.15,0.0,2.13,0.004535436630249,0.0014059543609619,0.003810167312622
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.69,50.84,0.03,0.27,2.19,0.0,2.09,0.0061588287353515,0.0016531944274902,0.0060088634490966
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1.0,2.42,2.0,2.01,2.02,2.9,0.52,1.8,2.18,0.02,2.11,0.0585989952087402,0.0053257942199707,0.0479495525360107
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.18,0.0,0.04,2.16,0.0,2.16,0.0039951801300048,0.0015110969543457,0.0034258365631103
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.34,0.0,0.02,1.66,0.0,1.02,0.0040967464447021,0.0022761821746826,0.0032370090484619
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.03,0.03,0.0,0.01,2.52,0.0,2.26,0.0043416023254394,0.0014431476593017,0.0036935806274414
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.47,0.2,0.02,0.09,2.52,0.0,2.15,0.009861946105957,0.002382755279541,0.0083286762237548
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1.0,3.27,1.99,2.06,2.04,3.4,0.62,2.16,2.18,0.04,2.14,0.0830023288726806,0.006148338317871,0.0655689239501953
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,11.25,0.0,0.05,2.16,0.0,2.11,0.0041892528533935,0.0015754699707031,0.0043704509735107
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.5,0.0,2.22,0.0045154094696044,0.0014951229095458,0.0036556720733642
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.1,0.77,2.21,0.01,2.11,0.0057697296142578,0.0017440319061279,0.0054051876068115
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.1,0.06,0.0,0.02,2.52,0.0,2.22,0.0075469017028808,0.0014617443084716,0.0058896541595458
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,13.18,0.0,0.06,2.15,0.0,2.13,0.004021406173706,0.0016777515411376,0.0036737918853759
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.66,60.13,0.08,1.49,2.07,0.0,2.05,0.0051259994506835,0.0020773410797119,0.0042834281921386
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.18,0.01,0.23,2.06,0.0,2.05,0.0045235157012939,0.0018680095672607,0.0034561157226562
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.44,60.13,0.11,2.06,2.11,0.01,2.07,0.005476951599121,0.0025374889373779,0.004077672958374
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.06,0.05,0.0,0.02,2.49,0.0,2.23,0.0128242969512939,0.0015225410461425,0.0075078010559082
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.26,60.21,0.05,0.92,2.07,0.0,2.06,0.0053329467773437,0.0022592544555664,0.0044066905975341
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.68,49.9,0.03,0.27,2.18,0.0,2.12,0.0045263767242431,0.0015268325805664,0.0041017532348632
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.27,0.0,0.02,1.63,0.0,1.02,0.0055887699127197,0.0015392303466796,0.0035548210144042
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.49,0.0,2.26,0.0116524696350097,0.0014557838439941,0.0064959526062011
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1.0,0.02,1.99,2.0,1.36,0.19,0.02,0.1,2.44,0.01,2.14,0.0089955329895019,0.0017664432525634,0.0078580379486083
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,5.25,0.0,0.02,2.18,0.0,1.67,0.0039842128753662,0.0014071464538574,0.0034253597259521
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1.0,0.62,2.01,2.03,2.01,1.32,0.22,0.76,2.28,0.01,2.09,0.0277369022369384,0.0030210018157958,0.025292158126831
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,0.02,0.0,0.01,2.53,0.0,2.24,0.0059568881988525,0.0015270709991455,0.004671573638916
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.45,0.0,2.23,0.0060575008392333,0.0021369457244873,0.0056955814361572
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1.0,6.61,1.99,2.08,2.07,4.98,0.94,2.72,2.24,0.06,2.23,0.1263709068298339,0.0087971687316894,0.1056749820709228
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1.0,4.34,2.0,2.13,2.03,3.89,0.72,2.53,2.21,0.04,2.17,0.0950489044189453,0.0071079730987548,0.0753941535949707
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.05,60.25,0.01,0.36,2.05,0.0,2.05,0.004624605178833,0.0023109912872314,0.0035605430603027
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,60.08,0.02,0.36,2.05,0.0,2.05,0.0046653747558593,0.0020267963409423,0.00394868850708
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.15,0.01,0.36,2.07,0.0,2.05,0.004540205001831,0.0018577575683593,0.0035204887390136
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.25,60.02,0.05,0.91,2.08,0.0,2.07,0.0046420097351074,0.0023980140686035,0.0035963058471679
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.48,0.0,2.25,0.0042519569396972,0.0014996528625488,0.0038056373596191
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1.0,0.01,2.01,2.0,1.45,60.24,0.1,1.9,2.09,0.01,2.07,0.0053236484527587,0.0030124187469482,0.0043456554412841
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.47,0.0,2.22,0.0055806636810302,0.0017435550689697,0.0048732757568359
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.03,60.14,0.01,0.34,2.06,0.0,2.06,0.0046133995056152,0.001924991607666,0.00356125831604
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.25,60.26,0.05,0.93,2.09,0.0,2.06,0.0049488544464111,0.002181053161621,0.0037977695465087
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1.0,0.01,1.98,2.0,1.31,60.01,0.05,0.37,2.17,0.0,2.1,0.0086612701416015,0.0020372867584228,0.0080652236938476
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1.0,0.02,2.01,2.0,2.01,60.01,0.07,0.57,2.16,0.01,2.1,0.0083260536193847,0.0016150474548339,0.0047492980957031
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.04,60.08,0.01,0.32,2.05,0.0,2.06,0.0050604343414306,0.0021772384643554,0.0041217803955078
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.29,60.01,0.05,0.37,2.16,0.0,2.09,0.0050826072692871,0.0014898777008056,0.0062291622161865
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.66,60.07,0.08,1.43,2.08,0.0,2.06,0.0049471855163574,0.002094030380249,0.004103660583496
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.34,0.2,0.03,0.09,2.44,0.0,2.13,0.0106360912322998,0.0024325847625732,0.0082826614379882
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1.0,4.24,1.99,2.15,2.05,3.98,0.75,2.57,2.2,0.05,2.16,0.0982484817504882,0.0070347785949707,0.0808908939361572
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.22,0.0,0.04,2.18,0.0,2.15,0.0042693614959716,0.0016868114471435,0.0039329528808593
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.48,0.0,2.26,0.0077483654022216,0.0015497207641601,0.0043647289276123
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,5.32,0.0,0.02,2.19,0.0,1.68,0.0039303302764892,0.00154709815979,0.0034427642822265
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,11.22,0.0,0.05,2.13,0.0,2.12,0.0040755271911621,0.0013976097106933,0.0039763450622558
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1.0,0.02,2.0,2.0,1.47,60.24,0.1,1.86,2.1,0.01,2.07,0.0054070949554443,0.002392292022705,0.0054552555084228
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.04,0.04,0.0,0.02,2.5,0.0,2.26,0.0043084621429443,0.0014457702636718,0.0040221214294433
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.48,0.0,2.23,0.0055949687957763,0.0014615058898925,0.0054621696472167
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.47,0.0,2.24,0.0079221725463867,0.0016238689422607,0.0055611133575439
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,60.12,0.01,0.28,2.05,0.0,2.06,0.0067481994628906,0.0019311904907226,0.0040321350097656
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,3.28,0.0,0.01,1.64,0.0,1.01,0.0039994716644287,0.0014693737030029,0.0033402442932128
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.2,0.0,0.04,2.2,0.0,2.14,0.0040233135223388,0.0014252662658691,0.0034782886505126
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.48,0.0,2.26,0.0086560249328613,0.0015246868133544,0.0063896179199218
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1.0,0.27,2.01,2.01,2.01,0.87,0.14,0.47,2.36,0.01,2.07,0.0180654525756835,0.0023093223571777,0.01597261428833
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.05,0.0,0.03,2.51,0.0,2.2,0.0044233798980712,0.0014562606811523,0.0039005279541015
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.01,0.0,0.0,2.52,0.0,2.28,0.0057337284088134,0.0014450550079345,0.0069081783294677
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.02,0.0,0.01,2.53,0.0,2.25,0.0059669017791748,0.0014495849609375,0.0055489540100097
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.0,5.22,0.0,0.03,2.17,0.0,1.67,0.0040490627288818,0.0014410018920898,0.003401756286621
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1.0,1.69,1.99,2.1,2.01,2.35,0.42,1.45,2.21,0.02,2.12,0.0478112697601318,0.0050752162933349,0.0424182415008544
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.53,0.0,2.25,0.0041546821594238,0.0014481544494628,0.0050783157348632
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.04,60.12,0.01,0.32,2.06,0.0,2.05,0.0049428939819335,0.0023703575134277,0.0039045810699462
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,7.15,0.0,0.03,2.16,0.0,2.15,0.006885290145874,0.0014405250549316,0.0036816596984863
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.05,0.04,0.0,0.02,2.49,0.0,2.24,0.0065271854400634,0.001554250717163,0.007091999053955
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.09,0.05,0.0,0.02,2.49,0.0,2.21,0.004648208618164,0.0014493465423583,0.0040032863616943
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.51,0.0,2.22,0.0089168548583984,0.001509666442871,0.0049238204956054
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.5,0.0,2.26,0.0052642822265625,0.0015614032745361,0.0051217079162597
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.53,0.0,2.22,0.0054051876068115,0.0014336109161376,0.0040233135223388
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.07,0.56,2.17,0.0,2.09,0.0054628849029541,0.0020036697387695,0.0052573680877685
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.17,0.0,0.2,2.07,0.0,2.05,0.0052032470703125,0.0023798942565917,0.0072576999664306
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.01,0.02,0.0,0.01,2.52,0.0,2.29,0.0054960250854492,0.0021347999572753,0.0044233798980712
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.54,0.0,2.25,0.0067968368530273,0.0015451908111572,0.0048260688781738
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.02,0.0,0.01,2.48,0.0,2.26,0.0061838626861572,0.001619815826416,0.0048563480377197
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,60.03,0.01,0.2,2.07,0.0,2.06,0.0045917034149169,0.0019998550415039,0.0040125846862792
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.53,0.0,2.26,0.0043041706085205,0.0014889240264892,0.005138874053955
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1.0,0.01,2.01,2.0,0.44,60.08,0.06,1.15,2.08,0.0,2.06,0.0048391819000244,0.0020642280578613,0.0037422180175781
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1.0,2.45,2.0,2.11,2.01,2.86,0.52,1.84,2.21,0.03,2.1,0.0609915256500244,0.0053236484527587,0.0527682304382324
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,5.23,0.0,0.02,2.16,0.0,1.66,0.0040128231048583,0.0017049312591552,0.0032980442047119
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.04,60.09,0.01,0.33,2.06,0.0,2.05,0.0045797824859619,0.001849889755249,0.0035037994384765
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.04,60.21,0.01,0.32,2.06,0.0,2.05,0.0054144859313964,0.0020971298217773,0.0045900344848632
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.03,60.03,0.01,0.28,2.05,0.0,2.07,0.0066909790039062,0.0019259452819824,0.0036654472351074
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.1,0.03,0.69,2.08,0.0,2.06,0.0046594142913818,0.0020945072174072,0.004608154296875
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.48,0.0,2.22,0.0069255828857421,0.0014576911926269,0.0047883987426757
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.49,0.0,2.25,0.0079782009124755,0.0015263557434082,0.0061724185943603
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1.0,0.62,1.99,2.0,2.01,1.34,0.23,0.79,2.25,0.01,2.1,0.0265488624572753,0.0030610561370849,0.0272266864776611
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.0,5.26,0.0,0.03,2.15,0.0,1.64,0.0039806365966796,0.0020830631256103,0.0041167736053466
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.02,2.49,0.0,2.23,0.0045692920684814,0.0014431476593017,0.0039446353912353
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.48,0.0,2.28,0.0042383670806884,0.0017602443695068,0.0037715435028076
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1.0,0.61,2.0,2.0,2.01,1.33,0.23,0.78,2.31,0.01,2.07,0.0287566184997558,0.0030429363250732,0.0257680416107177
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.26,60.23,0.04,0.92,2.07,0.01,2.07,0.0059370994567871,0.001997947692871,0.0053069591522216
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1.0,0.6,1.99,2.0,2.01,1.35,0.23,0.77,2.27,0.01,2.11,0.0289671421051025,0.003436803817749,0.0224497318267822
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.0,3.24,0.0,0.02,1.63,0.0,1.0,0.0039670467376708,0.0014295578002929,0.003307819366455
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.01,0.0,0.01,2.55,0.0,2.29,0.0045177936553955,0.0014314651489257,0.0043530464172363
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.05,0.0,0.24,2.07,0.0,2.05,0.0044746398925781,0.0019319057464599,0.0036923885345458
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,60.13,0.01,0.25,2.07,0.0,2.05,0.0048692226409912,0.0025238990783691,0.0055639743804931
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1.0,4.35,2.0,2.16,2.04,3.92,0.72,2.55,2.22,0.05,2.16,0.0974705219268798,0.0072908401489257,0.076749563217163
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.02,0.0,0.01,2.56,0.0,2.28,0.0044960975646972,0.0015981197357177,0.0041286945343017
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1.0,0.02,2.01,2.0,1.45,60.16,0.11,1.88,2.08,0.01,2.07,0.0086452960968017,0.0023910999298095,0.0064637660980224
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.51,0.0,2.25,0.004540205001831,0.0014882087707519,0.0056514739990234
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.11,0.01,0.24,2.06,0.0,2.04,0.0067336559295654,0.0018777847290039,0.0037238597869873
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.68,60.11,0.08,1.39,2.07,0.0,2.08,0.004857063293457,0.0020923614501953,0.0054044723510742
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1.0,1.09,2.0,2.04,2.02,1.86,0.33,1.09,2.21,0.01,2.11,0.0390779972076416,0.0037009716033935,0.0326685905456543
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.01,9.26,0.0,0.04,2.18,0.0,2.1,0.003979206085205,0.0019464492797851,0.0035326480865478
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.48,0.0,2.28,0.0042414665222167,0.0014803409576416,0.003594160079956
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,60.11,0.01,0.24,2.07,0.0,2.05,0.0046272277832031,0.0018723011016845,0.0036895275115966
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.01,0.01,0.24,2.08,0.0,2.05,0.0052359104156494,0.0021634101867675,0.0041828155517578
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.06,0.05,0.0,0.03,2.53,0.0,2.23,0.0044071674346923,0.0014631748199462,0.0040962696075439
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.1,0.05,0.0,0.02,2.51,0.0,2.24,0.0085465908050537,0.0015263557434082,0.0063953399658203
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1.0,0.62,1.99,2.03,2.01,1.34,0.23,0.79,2.3,0.01,2.09,0.0252635478973388,0.0029609203338623,0.0220422744750976
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.5,0.0,2.25,0.0085370540618896,0.0016171932220458,0.0049474239349365
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.36,0.21,0.02,0.1,2.48,0.01,2.15,0.0072400569915771,0.0015647411346435,0.006399393081665
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1.0,2.46,2.0,2.03,2.01,2.86,0.5,1.82,2.21,0.03,2.12,0.0598809719085693,0.0052552223205566,0.0537705421447753
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.07,0.05,0.0,0.02,2.48,0.0,2.21,0.0043702125549316,0.0015792846679687,0.0036678314208984
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1.0,0.28,1.99,2.0,2.01,0.86,0.14,0.47,2.44,0.0,2.09,0.0201644897460937,0.0022470951080322,0.0151293277740478
