@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n063_goal005.cnf,1.0,0.21,0.04,1.99,2.53,2.2,2.18,2.01,0.1352400779724121,0.0209434032440185,0.1195127964019775
instances/Sat_Data/LABS/LABS_n064_goal004.cnf,1.0,0.22,0.04,1.99,2.66,2.2,2.18,2.01,0.1603319644927978,0.0229685306549072,0.1336445808410644
instances/Sat_Data/LABS/LABS_n066_goal002.cnf,1.0,0.24,0.04,2.0,2.75,2.21,2.2,2.01,0.1952865123748779,0.0240139961242675,0.1548635959625244
instances/Sat_Data/LABS/LABS_n069_goal007.cnf,1.0,0.28,0.04,1.99,2.74,2.26,2.24,2.02,0.2206885814666748,0.0285072326660156,0.1786239147186279
instances/Sat_Data/LABS/LABS_n069_goal010.cnf,1.0,0.27,0.04,0.57,2.72,2.23,2.24,2.0,0.2119524478912353,0.0289528369903564,0.174478530883789
instances/Sat_Data/LABS/LABS_n070_goal002.cnf,1.0,0.29,0.04,1.99,2.89,2.25,2.25,2.0,0.2415187358856201,0.0289597511291503,0.1970577239990234
instances/Sat_Data/LABS/LABS_n070_goal006.cnf,1.0,0.29,0.03,2.01,2.87,2.25,2.24,2.01,0.2128083705902099,0.0379273891448974,0.1936795711517334
instances/Sat_Data/LABS/LABS_n070_goal010.cnf,1.0,0.29,0.03,0.79,2.85,2.26,2.25,2.0,0.1945924758911132,0.0301489830017089,0.1769134998321533
instances/Sat_Data/LABS/LABS_n071_goal010.cnf,1.0,0.29,0.05,0.84,2.77,2.26,2.25,2.0,0.2357087135314941,0.0319645404815673,0.187584638595581
instances/Sat_Data/LABS/LABS_n072_goal006.cnf,1.0,0.31,0.05,2.0,2.91,2.28,2.27,2.0,0.2795898914337158,0.04081392288208,0.2123756408691406
instances/Sat_Data/LABS/LABS_n074_goal003.cnf,1.0,0.34,0.05,2.0,2.93,2.31,2.29,2.02,0.3149788379669189,0.0348336696624755,0.2583968639373779
instances/Sat_Data/LABS/LABS_n075_goal008.cnf,1.0,0.35,0.05,2.0,3.03,2.31,2.31,2.0,0.3218100070953369,0.0380740165710449,0.2582211494445801
instances/Sat_Data/LABS/LABS_n076_goal004.cnf,1.0,0.37,0.05,2.0,2.93,2.31,2.31,2.0,0.4004576206207275,0.038187026977539,0.2988991737365722
instances/Sat_Data/LABS/LABS_n077_goal003.cnf,1.0,0.38,0.06,2.0,3.04,2.33,2.31,2.02,0.3548295497894287,0.04008150100708,0.328779935836792
instances/Sat_Data/LABS/LABS_n078_goal008.cnf,1.0,0.41,0.05,2.0,3.13,2.35,2.35,2.03,0.3547565937042236,0.0481908321380615,0.3272645473480224
instances/Sat_Data/LABS/LABS_n079_goal010.cnf,1.0,0.41,0.05,2.0,3.25,2.36,2.36,2.01,0.4197399616241455,0.0455660820007324,0.3283631801605224
instances/Sat_Data/LABS/LABS_n035_goal006.cnf,1.0,0.03,0.0,0.07,0.56,2.04,2.1,2.0,0.0161941051483154,0.0037469863891601,0.0133819580078125
instances/Sat_Data/LABS/LABS_n014_goal010.cnf,1.0,0.0,0.0,0.0,0.02,2.1,2.3,2.0,0.0048701763153076,0.0014445781707763,0.0049924850463867
instances/Sat_Data/LABS/LABS_n010_goal009.cnf,1.0,0.0,0.0,0.0,0.0,2.13,2.36,2.0,4.649162292480469e-05,4.649162292480469e-05,4.744529724121094e-05
instances/Sat_Data/LABS/LABS_n031_goal001.cnf,1.0,0.02,0.0,2.0,0.4,2.04,2.14,2.0,0.0149385929107666,0.0026421546936035,0.0152435302734375
instances/Sat_Data/LABS/LABS_n027_goal007.cnf,1.0,0.01,0.0,0.03,0.25,2.05,2.21,2.0,0.0090796947479248,0.0022957324981689,0.0080838203430175
instances/Sat_Data/LABS/LABS_n013_goal010.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.36,2.0,8.749961853027344e-05,6.937980651855469e-05,8.678436279296875e-05
instances/Sat_Data/LABS/LABS_n014_goal002.cnf,1.0,0.0,0.0,0.01,0.03,2.08,2.35,2.0,0.0083849430084228,0.0016744136810302,0.0085999965667724
instances/Sat_Data/LABS/LABS_n049_goal005.cnf,1.0,0.09,0.02,1.99,1.53,2.09,2.11,2.0,0.0534243583679199,0.0097150802612304,0.0416417121887207
instances/Sat_Data/LABS/LABS_n037_goal001.cnf,1.0,0.04,0.0,1.99,0.68,2.05,2.07,2.0,0.0200786590576171,0.0041451454162597,0.0169370174407959
instances/Sat_Data/LABS/LABS_n013_goal008.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.35,2.0,0.0054419040679931,0.0015788078308105,0.0083546638488769
instances/Sat_Data/LABS/LABS_n014_goal007.cnf,1.0,0.0,0.0,0.0,0.02,2.1,2.31,2.0,0.0054802894592285,0.0014877319335937,0.0054807662963867
instances/Sat_Data/LABS/LABS_n014_goal008.cnf,1.0,0.0,0.0,0.0,0.02,2.09,2.35,2.0,0.0070116519927978,0.0016164779663085,0.006622314453125
instances/Sat_Data/LABS/LABS_n039_goal010.cnf,1.0,0.04,0.01,0.09,0.75,2.05,2.07,2.0,0.021651268005371,0.0049889087677001,0.0172116756439209
instances/Sat_Data/LABS/LABS_n016_goal001.cnf,1.0,0.0,0.0,0.06,0.05,2.06,2.33,2.0,0.0053973197937011,0.0019869804382324,0.0048117637634277
instances/Sat_Data/LABS/LABS_n049_goal007.cnf,1.0,0.09,0.02,0.19,1.51,2.08,2.09,2.0,0.0537433624267578,0.0097041130065917,0.0466921329498291
instances/Sat_Data/LABS/LABS_n025_goal004.cnf,1.0,0.01,0.0,0.03,0.19,2.05,2.24,2.0,5.516848564147949,3.0832114219665527,5.511768341064453
instances/Sat_Data/LABS/LABS_n020_goal007.cnf,1.0,0.0,0.0,0.01,0.09,2.05,2.25,2.0,0.0083804130554199,0.0023624897003173,0.0090589523315429
instances/Sat_Data/LABS/LABS_n043_goal003.cnf,1.0,0.06,0.01,2.0,1.05,2.07,2.08,2.0,0.0328240394592285,0.0064942836761474,0.0271358489990234
instances/Sat_Data/LABS/LABS_n035_goal009.cnf,1.0,0.03,0.01,0.06,0.54,2.05,2.11,2.0,0.0154159069061279,0.0038042068481445,0.012857437133789
instances/Sat_Data/LABS/LABS_n033_goal001.cnf,1.0,0.02,0.01,1.99,0.48,2.04,2.15,2.0,0.0156469345092773,0.0032124519348144,0.0126831531524658
instances/Sat_Data/LABS/LABS_n039_goal005.cnf,1.0,0.04,0.01,0.39,0.78,2.05,2.06,2.0,0.0222918987274169,0.0048530101776123,0.0191106796264648
instances/Sat_Data/LABS/LABS_n041_goal003.cnf,1.0,0.05,0.01,2.0,0.91,2.06,2.08,2.0,0.0299158096313476,0.005634069442749,0.0235171318054199
instances/Sat_Data/LABS/LABS_n015_goal003.cnf,1.0,0.0,0.0,0.0,0.04,2.07,2.29,2.0,0.0094037055969238,0.0025169849395751,0.0059859752655029
instances/Sat_Data/LABS/LABS_n019_goal003.cnf,1.0,0.0,0.0,0.01,0.09,2.06,2.28,2.0,0.0078842639923095,0.0022294521331787,0.0061385631561279
instances/Sat_Data/LABS/LABS_n020_goal004.cnf,1.0,0.0,0.0,0.01,0.1,2.05,2.28,2.0,0.0086607933044433,0.0016455650329589,0.0085806846618652
instances/Sat_Data/LABS/LABS_n035_goal005.cnf,1.0,0.03,0.01,0.07,0.56,2.05,2.1,2.01,0.0178747177124023,0.0037686824798583,0.014383316040039
instances/Sat_Data/LABS/LABS_n024_goal005.cnf,1.0,0.01,0.0,0.02,0.17,2.05,2.24,2.0,0.0112388134002685,0.0023190975189208,0.0086300373077392
instances/Sat_Data/LABS/LABS_n050_goal004.cnf,1.0,0.1,0.01,2.0,1.64,2.09,2.11,2.0,0.0596117973327636,0.0100569725036621,0.0469427108764648
instances/Sat_Data/LABS/LABS_n051_goal005.cnf,1.0,0.11,0.01,2.0,1.74,2.09,2.11,2.0,0.0616827011108398,0.0180437564849853,0.0570540428161621
instances/Sat_Data/LABS/LABS_n052_goal008.cnf,1.0,0.11,0.02,0.27,1.81,2.11,2.1,2.0,0.0610408782958984,0.0118074417114257,0.0523507595062255
instances/Sat_Data/LABS/LABS_n053_goal004.cnf,1.0,0.12,0.02,2.0,1.95,2.1,2.11,2.01,0.0699911117553711,0.0120418071746826,0.0600166320800781
instances/Sat_Data/LABS/LABS_n056_goal008.cnf,1.0,0.14,0.02,0.3,2.27,2.14,2.12,2.01,0.0887854099273681,0.0144004821777343,0.0693545341491699
instances/Sat_Data/LABS/LABS_n057_goal008.cnf,1.0,0.14,0.02,0.95,2.39,2.14,2.13,2.0,0.0945997238159179,0.0209624767303466,0.0785503387451171
instances/Sat_Data/LABS/LABS_n060_goal006.cnf,1.0,0.18,0.03,2.0,2.56,2.16,2.16,2.0,0.1177983283996582,0.0178570747375488,0.0933644771575927
instances/Sat_Data/LABS/LABS_n060_goal009.cnf,1.0,0.17,0.02,0.36,2.54,2.17,2.16,2.0,0.1147046089172363,0.0180444717407226,0.089158296585083
instances/Sat_Data/LABS/LABS_n063_goal004.cnf,1.0,0.21,0.03,2.0,2.55,2.18,2.18,2.0,0.1365513801574707,0.0208339691162109,0.122464895248413
instances/Sat_Data/LABS/LABS_n063_goal006.cnf,1.0,0.21,0.03,2.0,2.52,2.2,2.18,2.0,0.1307375431060791,0.0211086273193359,0.1144623756408691
instances/Sat_Data/LABS/LABS_n064_goal002.cnf,1.0,0.22,0.03,1.99,2.67,2.19,2.19,2.0,0.1539456844329834,0.021500825881958,0.1389327049255371
instances/Sat_Data/LABS/LABS_n065_goal003.cnf,1.0,0.23,0.03,2.0,2.63,2.19,2.19,2.01,0.1699016094207763,0.0229225158691406,0.1457433700561523
instances/Sat_Data/LABS/LABS_n069_goal004.cnf,1.0,0.28,0.04,2.0,2.76,2.23,2.24,2.0,0.2000541687011718,0.0367617607116699,0.1839478015899658
instances/Sat_Data/LABS/LABS_n071_goal004.cnf,1.0,0.31,0.03,1.99,2.81,2.25,2.26,2.02,0.2246184349060058,0.0308091640472412,0.202690839767456
instances/Sat_Data/LABS/LABS_n071_goal009.cnf,1.0,0.3,0.04,1.14,2.78,2.26,2.26,2.0,0.2106091976165771,0.0373198986053466,0.189896821975708
instances/Sat_Data/LABS/LABS_n074_goal001.cnf,1.0,0.35,0.04,2.0,2.95,2.31,2.3,2.0,0.3052427768707275,0.0344433784484863,0.2757673263549804
instances/Sat_Data/LABS/LABS_n074_goal010.cnf,1.0,0.34,0.05,1.23,2.91,2.31,2.29,2.0,0.26698899269104,0.0364861488342285,0.2305545806884765
instances/Sat_Data/LABS/LABS_n075_goal007.cnf,1.0,0.36,0.04,2.0,3.05,2.31,2.3,2.0,0.3235175609588623,0.0376391410827636,0.2687833309173584
instances/Sat_Data/LABS/LABS_n076_goal003.cnf,1.0,0.37,0.05,2.0,2.93,2.31,2.31,2.01,0.3309481143951416,0.0378179550170898,0.2970554828643799
instances/Sat_Data/LABS/LABS_n078_goal004.cnf,1.0,0.4,0.05,2.01,3.16,2.36,2.34,2.03,0.4300189018249511,0.0504324436187744,0.3399446010589599
instances/Sat_Data/LABS/LABS_n079_goal003.cnf,1.0,0.43,0.05,1.99,3.3,2.37,2.36,2.0,0.4300687313079834,0.0439212322235107,0.3561913967132568
instances/Sat_Data/LABS/LABS_n047_goal002.cnf,1.0,0.08,0.01,2.0,1.38,2.06,2.08,2.0,0.0428757667541503,0.0084154605865478,0.0361409187316894
instances/Sat_Data/LABS/LABS_n039_goal004.cnf,1.0,0.04,0.01,2.0,0.77,2.05,2.07,2.0,0.0234284400939941,0.0048623085021972,0.0209834575653076
instances/Sat_Data/LABS/LABS_n039_goal003.cnf,1.0,0.05,0.0,2.0,0.79,2.06,2.08,2.0,0.0246040821075439,0.0048255920410156,0.0207154750823974
instances/Sat_Data/LABS/LABS_n034_goal004.cnf,1.0,0.03,0.0,0.96,0.53,2.04,2.11,2.0,0.0160565376281738,0.0035059452056884,0.0130922794342041
instances/Sat_Data/LABS/LABS_n037_goal010.cnf,1.0,0.04,0.0,0.07,0.65,2.04,2.09,2.0,0.0184094905853271,0.0043647289276123,0.015622854232788
instances/Sat_Data/LABS/LABS_n041_goal002.cnf,1.0,0.05,0.01,1.99,0.92,2.07,2.1,2.0,0.0302891731262207,0.0077712535858154,0.0248205661773681
instances/Sat_Data/LABS/LABS_n013_goal007.cnf,1.0,0.0,0.0,0.0,0.02,2.1,2.36,2.0,0.0086286067962646,0.0015888214111328,0.0062208175659179
instances/Sat_Data/LABS/LABS_n046_goal009.cnf,1.0,0.07,0.01,0.16,1.27,2.06,2.09,2.0,0.0382297039031982,0.0081524848937988,0.0313301086425781
instances/Sat_Data/LABS/LABS_n015_goal010.cnf,1.0,0.0,0.0,0.0,0.03,2.08,2.35,2.0,0.0064935684204101,0.001493215560913,0.0043935775756835
instances/Sat_Data/LABS/LABS_n041_goal004.cnf,1.0,0.05,0.01,2.0,0.91,2.06,2.08,2.0,0.0287952423095703,0.0056657791137695,0.0228793621063232
instances/Sat_Data/LABS/LABS_n027_goal004.cnf,1.0,0.01,0.0,0.03,0.26,2.04,2.2,2.0,0.0132167339324951,0.0020091533660888,0.010390281677246
instances/Sat_Data/LABS/LABS_n012_goal007.cnf,1.0,0.0,0.0,0.0,0.01,2.12,2.36,2.0,0.0059573650360107,0.0015871524810791,0.0077178478240966
instances/Sat_Data/LABS/LABS_n049_goal008.cnf,1.0,0.09,0.02,0.2,1.53,2.09,2.1,2.01,0.049295425415039,0.0097885131835937,0.0394668579101562
instances/Sat_Data/LABS/LABS_n020_goal009.cnf,1.0,0.0,0.0,0.01,0.08,2.06,2.21,2.0,0.0080170631408691,0.0016369819641113,0.006235122680664
instances/Sat_Data/LABS/LABS_n038_goal005.cnf,1.0,0.04,0.01,0.3,0.72,2.05,2.08,2.0,0.0285453796386718,0.0045170783996582,0.0177667140960693
instances/Sat_Data/LABS/LABS_n032_goal009.cnf,1.0,0.02,0.0,0.05,0.41,2.05,2.15,2.0,0.0124261379241943,0.0031952857971191,0.0105695724487304
instances/Sat_Data/LABS/LABS_n051_goal003.cnf,1.0,0.11,0.01,2.0,1.75,2.09,2.11,2.0,0.0694522857666015,0.0106620788574218,0.052912950515747
instances/Sat_Data/LABS/LABS_n021_goal004.cnf,1.0,0.0,0.0,0.01,0.12,2.06,2.25,2.0,0.008512258529663,0.0017166137695312,0.0054140090942382
instances/Sat_Data/LABS/LABS_n010_goal005.cnf,1.0,0.0,0.0,0.0,0.01,2.16,2.37,2.0,0.007209300994873,0.0014386177062988,0.0059046745300292
instances/Sat_Data/LABS/LABS_n034_goal009.cnf,1.0,0.03,0.0,0.05,0.49,2.04,2.12,2.0,0.0160434246063232,0.0035927295684814,0.0131356716156005
instances/Sat_Data/LABS/LABS_n034_goal002.cnf,1.0,0.03,0.0,1.99,0.54,2.04,2.11,2.0,0.0184073448181152,0.0033347606658935,0.0147790908813476
instances/Sat_Data/LABS/LABS_n022_goal006.cnf,1.0,0.0,0.0,0.01,0.13,2.05,2.24,2.0,0.0107359886169433,0.0021066665649414,0.0073211193084716
instances/Sat_Data/LABS/LABS_n019_goal007.cnf,1.0,0.0,0.0,0.01,0.08,2.05,2.26,2.0,0.0065333843231201,0.0016994476318359,0.0058546066284179
instances/Sat_Data/LABS/LABS_n025_goal008.cnf,1.0,0.01,0.0,0.02,0.18,2.05,2.21,2.0,0.0095906257629394,0.0021655559539794,0.0076353549957275
instances/Sat_Data/LABS/LABS_n015_goal002.cnf,1.0,0.0,0.0,0.0,0.04,2.08,2.34,2.0,0.0061016082763671,0.0016543865203857,0.006258487701416
instances/Sat_Data/LABS/LABS_n021_goal005.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.24,2.0,0.007462739944458,0.0015568733215332,0.0058305263519287
instances/Sat_Data/LABS/LABS_n032_goal008.cnf,1.0,0.02,0.0,0.06,0.4,2.04,2.14,2.0,0.0140738487243652,0.0031044483184814,0.0130391120910644
instances/Sat_Data/LABS/LABS_n014_goal001.cnf,1.0,0.0,0.0,0.02,0.03,2.11,2.35,2.0,0.010892629623413,0.0032644271850585,0.0072193145751953
instances/Sat_Data/LABS/LABS_n051_goal010.cnf,1.0,0.1,0.02,0.22,1.7,2.1,2.1,2.0,0.0528693199157714,0.0112531185150146,0.0447111129760742
instances/Sat_Data/LABS/LABS_n052_goal001.cnf,1.0,0.12,0.01,2.0,1.86,2.09,2.1,2.0,0.0655410289764404,0.011315107345581,0.0555708408355712
instances/Sat_Data/LABS/LABS_n054_goal004.cnf,1.0,0.13,0.01,2.0,2.07,2.13,2.12,2.0,0.0778818130493164,0.0126597881317138,0.0629949569702148
instances/Sat_Data/LABS/LABS_n056_goal001.cnf,1.0,0.14,0.02,2.0,2.31,2.13,2.13,2.0,0.0865519046783447,0.0139367580413818,0.0783777236938476
instances/Sat_Data/LABS/LABS_n057_goal004.cnf,1.0,0.15,0.02,2.0,2.42,2.14,2.13,2.0,0.107412576675415,0.0151145458221435,0.0787813663482666
instances/Sat_Data/LABS/LABS_n058_goal006.cnf,1.0,0.15,0.02,2.0,2.42,2.13,2.15,2.0,0.1058855056762695,0.0161435604095459,0.0817310810089111
instances/Sat_Data/LABS/LABS_n059_goal006.cnf,1.0,0.16,0.03,2.0,2.44,2.15,2.15,2.01,0.1017515659332275,0.0170204639434814,0.0887789726257324
instances/Sat_Data/LABS/LABS_n061_goal005.cnf,1.0,0.19,0.03,1.99,2.57,2.17,2.15,2.0,0.1145732402801513,0.0188868045806884,0.1026051044464111
instances/Sat_Data/LABS/LABS_n064_goal001.cnf,1.0,0.21,0.03,2.0,2.67,2.2,2.18,2.0,0.1843335628509521,0.0212981700897216,0.1489465236663818
instances/Sat_Data/LABS/LABS_n064_goal007.cnf,1.0,0.22,0.03,1.99,2.64,2.2,2.19,2.0,0.1425285339355468,0.022233247756958,0.1282365322113037
instances/Sat_Data/LABS/LABS_n066_goal003.cnf,1.0,0.24,0.04,1.99,2.75,2.21,2.21,2.01,0.1771974563598632,0.0239403247833251,0.1622824668884277
instances/Sat_Data/LABS/LABS_n067_goal004.cnf,1.0,0.26,0.03,1.99,2.69,2.24,2.22,2.01,0.2046234607696533,0.0338978767395019,0.1617574691772461
instances/Sat_Data/LABS/LABS_n067_goal005.cnf,1.0,0.25,0.04,2.0,2.69,2.23,2.22,2.02,0.175250768661499,0.0260212421417236,0.159494400024414
instances/Sat_Data/LABS/LABS_n068_goal001.cnf,1.0,0.26,0.04,2.0,2.83,2.23,2.22,2.0,0.1930859088897705,0.0258097648620605,0.1829473972320556
instances/Sat_Data/LABS/LABS_n069_goal006.cnf,1.0,0.27,0.05,2.0,2.74,2.26,2.24,2.0,0.2235918045043945,0.0283985137939453,0.1770739555358886
instances/Sat_Data/LABS/LABS_n074_goal006.cnf,1.0,0.33,0.06,2.0,2.92,2.3,2.31,2.0,0.271066665649414,0.0432000160217285,0.2590832710266113
instances/Sat_Data/LABS/LABS_n076_goal009.cnf,1.0,0.37,0.05,2.0,2.89,2.33,2.3,2.0,0.3210322856903076,0.0475916862487793,0.2807729244232178
instances/Sat_Data/LABS/LABS_n077_goal007.cnf,1.0,0.38,0.05,2.0,3.04,2.31,2.32,2.03,0.3399710655212402,0.0411617755889892,0.3077743053436279
instances/Sat_Data/LABS/LABS_n047_goal004.cnf,1.0,0.08,0.01,2.0,1.42,2.07,2.08,2.01,0.0449118614196777,0.0085818767547607,0.0366778373718261
instances/Sat_Data/LABS/LABS_n041_goal005.cnf,1.0,0.05,0.01,1.31,0.94,2.06,2.07,2.0,0.0288581848144531,0.0056273937225341,0.021561861038208
instances/Sat_Data/LABS/LABS_n014_goal009.cnf,1.0,0.0,0.0,0.0,0.02,2.09,2.33,2.0,0.0043165683746337,0.0017004013061523,0.0057206153869628
instances/Sat_Data/LABS/LABS_n023_goal010.cnf,1.0,0.0,0.01,0.01,0.12,2.05,2.21,2.0,0.0103251934051513,0.0017035007476806,0.0084953308105468
instances/Sat_Data/LABS/LABS_n034_goal001.cnf,1.0,0.03,0.0,1.99,0.54,2.05,2.1,2.0,0.018071174621582,0.0034208297729492,0.0134963989257812
instances/Sat_Data/LABS/LABS_n022_goal001.cnf,1.0,0.01,0.0,0.5,0.13,2.05,2.26,2.0,0.0121362209320068,0.0017993450164794,0.0092458724975585
instances/Sat_Data/LABS/LABS_n034_goal006.cnf,1.0,0.03,0.0,0.06,0.53,2.05,2.13,2.0,0.0166521072387695,0.0035431385040283,0.012585163116455
instances/Sat_Data/LABS/LABS_n010_goal001.cnf,1.0,0.0,0.0,0.0,0.01,2.15,2.36,2.0,0.0078957080841064,0.0024161338806152,0.005167007446289
instances/Sat_Data/LABS/LABS_n047_goal008.cnf,1.0,0.08,0.01,0.18,1.39,2.06,2.08,2.0,0.0403268337249755,0.0087642669677734,0.0337951183319091
instances/Sat_Data/LABS/LABS_n043_goal008.cnf,1.0,0.06,0.01,0.14,1.06,2.06,2.09,2.0,0.0315403938293457,0.0067923069000244,0.0244169235229492
instances/Sat_Data/LABS/LABS_n039_goal006.cnf,1.0,0.04,0.01,0.11,0.8,2.04,2.1,2.0,0.0230777263641357,0.0049481391906738,0.0187888145446777
instances/Sat_Data/LABS/LABS_n024_goal006.cnf,1.0,0.01,0.0,0.02,0.17,2.05,2.23,2.0,0.0103025436401367,0.0022487640380859,0.0083653926849365
instances/Sat_Data/LABS/LABS_n048_goal009.cnf,1.0,0.08,0.02,0.19,1.48,2.09,2.09,2.0,0.045983076095581,0.0095281600952148,0.0354275703430175
instances/Sat_Data/LABS/LABS_n030_goal006.cnf,1.0,0.02,0.0,0.04,0.34,2.04,2.14,2.0,0.0137865543365478,0.0025839805603027,0.0130565166473388
instances/Sat_Data/LABS/LABS_n019_goal009.cnf,1.0,0.0,0.0,0.01,0.07,2.07,2.29,2.0,0.0068695545196533,0.0019545555114746,0.00673508644104
instances/Sat_Data/LABS/LABS_n044_goal010.cnf,1.0,0.06,0.01,0.13,1.08,2.07,2.08,2.0,0.0322294235229492,0.007220983505249,0.0254268646240234
instances/Sat_Data/LABS/LABS_n029_goal002.cnf,1.0,0.02,0.0,2.0,0.32,2.04,2.16,2.0,0.0121204853057861,0.0023167133331298,0.0130579471588134
instances/Sat_Data/LABS/LABS_n045_goal002.cnf,1.0,0.07,0.01,2.0,1.21,2.06,2.09,2.0,0.0386183261871337,0.0074753761291503,0.0312087535858154
instances/Sat_Data/LABS/LABS_n023_goal004.cnf,1.0,0.01,0.0,0.02,0.15,2.04,2.25,2.0,0.0096602439880371,0.0018939971923828,0.0092425346374511
instances/Sat_Data/LABS/LABS_n051_goal008.cnf,1.0,0.1,0.02,0.29,1.77,2.1,2.11,2.0,0.0582821369171142,0.011096715927124,0.0465662479400634
instances/Sat_Data/LABS/LABS_n039_goal009.cnf,1.0,0.04,0.01,0.1,0.77,2.04,2.07,2.0,0.0222501754760742,0.004897117614746,0.0185315608978271
instances/Sat_Data/LABS/LABS_n018_goal009.cnf,1.0,0.0,0.0,0.0,0.05,2.06,2.28,2.0,0.0074560642242431,0.0023047924041748,0.0051150321960449
instances/Sat_Data/LABS/LABS_n050_goal010.cnf,1.0,0.09,0.03,0.22,1.65,2.1,2.1,2.0,0.0482571125030517,0.0131585597991943,0.0403065681457519
instances/Sat_Data/LABS/LABS_n052_goal003.cnf,1.0,0.12,0.01,1.99,1.91,2.1,2.11,2.01,0.0643489360809326,0.011202335357666,0.0556421279907226
instances/Sat_Data/LABS/LABS_n055_goal008.cnf,1.0,0.13,0.03,0.37,2.22,2.13,2.12,2.01,0.0774993896484375,0.013742446899414,0.0639874935150146
instances/Sat_Data/LABS/LABS_n055_goal009.cnf,1.0,0.13,0.03,0.3,2.19,2.12,2.13,2.0,0.0795197486877441,0.0138154029846191,0.0644981861114502
instances/Sat_Data/LABS/LABS_n056_goal004.cnf,1.0,0.14,0.02,2.0,2.38,2.14,2.12,2.02,0.0852422714233398,0.0141026973724365,0.0725762844085693
instances/Sat_Data/LABS/LABS_n056_goal005.cnf,1.0,0.14,0.02,2.0,2.37,2.15,2.14,2.0,0.0908372402191162,0.0141284465789794,0.0801267623901367
instances/Sat_Data/LABS/LABS_n056_goal006.cnf,1.0,0.14,0.02,2.0,2.38,2.13,2.14,2.0,0.0925781726837158,0.0142385959625244,0.072319746017456
instances/Sat_Data/LABS/LABS_n056_goal007.cnf,1.0,0.14,0.02,1.01,2.37,2.13,2.14,2.0,0.0824518203735351,0.0143167972564697,0.0713498592376709
instances/Sat_Data/LABS/LABS_n057_goal005.cnf,1.0,0.15,0.03,2.0,2.38,2.15,2.13,2.0,0.088111400604248,0.0152156352996826,0.0769474506378173
instances/Sat_Data/LABS/LABS_n057_goal010.cnf,1.0,0.15,0.01,0.33,2.45,2.13,2.12,2.0,0.0922319889068603,0.0155808925628662,0.0721011161804199
instances/Sat_Data/LABS/LABS_n058_goal008.cnf,1.0,0.16,0.02,2.0,2.5,2.13,2.14,2.01,0.1014912128448486,0.0161912441253662,0.0788023471832275
instances/Sat_Data/LABS/LABS_n058_goal009.cnf,1.0,0.16,0.03,0.33,2.49,2.15,2.13,2.0,0.0975191593170166,0.0163266658782959,0.0838828086853027
instances/Sat_Data/LABS/LABS_n059_goal010.cnf,1.0,0.17,0.02,0.36,2.49,2.16,2.15,2.01,0.1028506755828857,0.0172855854034423,0.0868327617645263
instances/Sat_Data/LABS/LABS_n060_goal002.cnf,1.0,0.18,0.02,2.0,2.55,2.17,2.16,2.01,0.1139662265777587,0.0173456668853759,0.0986034870147705
instances/Sat_Data/LABS/LABS_n060_goal010.cnf,1.0,0.18,0.03,0.38,2.49,2.16,2.16,2.0,0.103708267211914,0.021353006362915,0.0975003242492675
instances/Sat_Data/LABS/LABS_n065_goal001.cnf,1.0,0.24,0.03,1.99,2.75,2.2,2.19,2.0,0.1869761943817138,0.0225830078125,0.1503946781158447
instances/Sat_Data/LABS/LABS_n066_goal008.cnf,1.0,0.25,0.04,1.99,2.65,2.23,2.21,2.0,0.1594898700714111,0.024634838104248,0.1446480751037597
instances/Sat_Data/LABS/LABS_n068_goal006.cnf,1.0,0.27,0.04,1.99,2.73,2.23,2.23,2.01,0.1863844394683838,0.0271852016448974,0.1746988296508789
instances/Sat_Data/LABS/LABS_n068_goal009.cnf,1.0,0.27,0.03,2.0,2.72,2.24,2.23,2.01,0.1776950359344482,0.0320630073547363,0.1606197357177734
instances/Sat_Data/LABS/LABS_n068_goal010.cnf,1.0,0.26,0.04,0.57,2.7,2.23,2.23,2.0,0.1997814178466797,0.030074119567871,0.1593465805053711
instances/Sat_Data/LABS/LABS_n070_goal001.cnf,1.0,0.29,0.05,2.0,2.79,2.26,2.26,2.0,0.2446634769439697,0.0370435714721679,0.2003889083862304
instances/Sat_Data/LABS/LABS_n070_goal004.cnf,1.0,0.3,0.04,1.99,2.79,2.26,2.25,2.01,0.2365355491638183,0.0291893482208251,0.1930098533630371
instances/Sat_Data/LABS/LABS_n071_goal002.cnf,1.0,0.31,0.05,2.0,2.91,2.26,2.26,2.0,0.2316761016845703,0.038546085357666,0.2069704532623291
instances/Sat_Data/LABS/LABS_n072_goal004.cnf,1.0,0.32,0.05,1.99,2.81,2.29,2.28,2.01,0.2688124179840088,0.0318319797515869,0.230203628540039
