@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k50.cnf,1.0,2.12,0.05,3.01,60.02,2.01,2.0,2.68,2.29,2.42,2.0,67.66,0.42,0.0600011348724365,0.0067553520202636,0.0528523921966552
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k20.cnf,1.0,0.91,0.03,0.62,60.06,2.01,2.0,2.46,2.21,2.43,2.0,109.17,0.65,0.0211544036865234,0.0043363571166992,0.0182604789733886
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k80.cnf,1.0,3.82,0.1,6.33,60.03,2.02,2.0,3.4,2.45,2.78,2.01,62.3,0.04,0.0976185798645019,0.010836124420166,0.0876882076263427
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k30.cnf,1.0,0.57,0.01,0.22,15.96,2.01,0.46,0.95,2.1,2.27,2.0,36.29,0.39,0.0159380435943603,0.0028512477874755,0.0128548145294189
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k55.cnf,1.0,1.07,0.02,0.82,60.01,2.01,2.0,2.44,2.18,2.47,2.0,64.59,1.05,0.0242085456848144,0.0047318935394287,0.0212585926055908
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k50.cnf,1.0,3.31,0.09,7.66,60.04,2.01,0.86,3.26,2.47,2.49,2.0,61.1,1.52,0.1098783016204834,0.0099878311157226,0.0990047454833984
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k25.cnf,1.0,1.0,0.02,0.66,35.71,2.01,0.8,1.7,2.14,2.33,2.0,113.5,0.28,0.024390697479248,0.0034487247467041,0.0212934017181396
instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k55.cnf,1.0,2.96,0.07,3.43,60.03,2.08,2.0,2.75,2.37,2.42,2.02,62.86,2.44,0.0724554061889648,0.0074412822723388,0.06559419631958
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k10.cnf,1.0,0.21,0.0,0.0,4.8,0.28,0.05,0.18,2.07,2.16,2.0,60.38,0.03,0.013059377670288,0.0026533603668212,0.0080304145812988
instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k90.cnf,1.0,2.02,0.06,3.22,60.03,2.03,1.42,2.81,2.32,2.47,2.0,65.51,1.29,0.0615613460540771,0.0064835548400878,0.0544075965881347
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k70.cnf,1.0,19.78,0.45,89.39,60.2,2.02,2.01,8.67,4.54,4.49,2.0,60.37,0.64,0.8729734420776367,0.0575590133666992,0.7218043804168701
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k45.cnf,1.0,0.45,0.01,0.15,5.57,2.01,0.21,0.9,2.12,2.28,2.0,68.44,0.14,0.01296067237854,0.0022740364074707,0.011625051498413
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k45.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k95.cnf,1.0,6.58,0.17,31.03,60.05,2.22,1.69,4.66,2.93,2.91,2.0,60.5,2.18,0.3373064994812011,0.019258975982666,0.310150146484375
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k75.cnf,1.0,3.16,0.08,5.12,46.0,2.02,2.0,3.04,2.39,2.48,2.0,63.51,0.52,0.0848762989044189,0.0086748600006103,0.0793111324310302
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k10.cnf,1.0,0.62,0.0,0.03,16.22,2.01,0.06,0.56,2.08,2.22,2.0,62.78,0.02,0.009580373764038,0.0016357898712158,0.0089147090911865
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k90.cnf,1.0,3.55,0.1,7.19,60.06,2.11,2.02,3.24,2.51,2.55,2.01,61.53,1.89,0.1070094108581543,0.0100972652435302,0.0973961353302002
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k65.cnf,1.0,6.46,0.11,9.47,60.04,2.04,2.0,3.42,2.63,2.67,2.0,61.37,0.05,0.1436057090759277,0.0137872695922851,0.1206500530242919
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k10.cnf,1.0,0.55,0.0,0.03,14.15,2.01,0.06,0.6,2.14,2.2,2.0,11.72,0.02,0.0113618373870849,0.0029118061065673,0.0095181465148925
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k85.cnf,1.0,1.2,0.03,0.89,15.55,2.01,1.85,2.05,2.16,2.32,2.0,64.53,0.08,0.0242059230804443,0.0039429664611816,0.0217111110687255
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_6/SAT_dat.k25.cnf,1.0,0.95,0.02,0.7,60.11,2.01,2.0,2.36,2.19,2.45,2.02,91.62,0.98,0.0280449390411376,0.0045211315155029,0.0225789546966552
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k55.cnf,1.0,1.1,0.04,0.98,60.04,2.01,2.01,2.39,2.21,2.48,2.01,72.07,1.69,0.0369477272033691,0.0049433708190917,0.0275981426239013
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k45.cnf,1.0,1.97,0.06,2.58,60.02,2.03,2.0,2.57,2.28,2.36,2.0,62.45,0.67,0.0561470985412597,0.0059525966644287,0.0491340160369873
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k90.cnf,1.0,4.34,0.1,8.03,60.04,2.04,2.0,3.33,2.52,2.59,2.01,61.64,0.04,0.1251254081726074,0.0122816562652587,0.1047933101654052
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k10.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k100.cnf,1.0,4.76,0.11,10.12,60.05,2.03,2.01,3.71,2.57,2.62,2.03,61.26,0.05,0.1455593109130859,0.0136346817016601,0.1297414302825927
instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k55.cnf,1.0,0.53,0.01,0.21,8.4,2.01,0.2,1.4,2.12,2.29,2.0,79.94,0.09,0.016495943069458,0.0025420188903808,0.0144259929656982
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k10.cnf,1.0,0.08,0.0,0.01,0.47,0.18,0.01,0.09,2.18,2.32,2.0,8.4,0.02,0.0074636936187744,0.0017988681793212,0.0083451271057128
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k65.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k35.cnf,1.0,1.46,0.03,1.44,55.1,2.01,1.99,2.57,2.21,2.34,2.0,65.67,0.46,0.0371637344360351,0.004671573638916,0.0322499275207519
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k30.cnf,1.0,2.67,0.04,1.58,60.04,2.01,2.0,2.53,2.25,2.36,2.0,74.25,0.04,0.0338039398193359,0.0057423114776611,0.0297732353210449
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k55.cnf,1.0,4.17,0.08,3.51,60.03,2.02,2.02,3.12,2.43,2.49,2.0,65.04,0.05,0.0628807544708252,0.0087471008300781,0.0565049648284912
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k60.cnf,1.0,4.17,0.1,11.55,60.04,2.05,1.05,3.45,2.58,2.58,2.0,60.83,1.85,0.1539614200592041,0.0120580196380615,0.1417441368103027
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k65.cnf,1.0,0.75,0.02,0.48,60.02,2.01,0.91,2.34,2.14,2.48,2.02,115.77,11.89,0.0239875316619873,0.0033783912658691,0.0186095237731933
instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k65.cnf,1.0,3.55,0.09,4.9,60.04,2.07,2.01,3.28,2.45,2.57,2.0,62.14,2.6,0.0844864845275878,0.0087733268737792,0.0740535259246826
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k65.cnf,1.0,1.09,0.03,0.84,60.12,2.01,2.0,2.47,2.2,2.46,2.03,74.77,1.08,0.0282490253448486,0.0047483444213867,0.0238966941833496
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k20.cnf,1.0,0.64,0.01,0.05,30.25,2.01,0.32,1.67,2.08,2.16,2.0,65.4,0.18,0.0115351676940917,0.0019476413726806,0.0106122493743896
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k40.cnf,1.0,2.67,0.07,4.45,60.03,2.02,0.71,2.71,2.33,2.48,2.0,64.01,0.27,0.0875651836395263,0.0082638263702392,0.0714201927185058
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k75.cnf,1.0,1.19,0.04,1.16,60.02,2.01,2.0,2.52,2.22,2.52,2.03,73.8,1.9,0.0341377258300781,0.0050356388092041,0.0292413234710693
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k55.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k60.cnf,1.0,29.53,0.56,254.98,60.24,2.27,2.02,9.23,5.06,4.95,2.0,60.65,0.35,2.6422901153564453,0.0602223873138427,1.7298033237457275
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k100.cnf,1.0,4.63,0.13,14.58,60.04,2.11,2.0,3.37,2.64,2.68,2.04,60.56,1.36,0.1777248382568359,0.0137097835540771,0.164609670639038
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k100.cnf,1.0,1.43,0.04,1.25,18.49,2.01,2.0,2.44,2.19,2.35,2.0,74.79,0.1,0.0358917713165283,0.0044682025909423,0.0298268795013427
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k20.cnf,1.0,1.34,0.02,0.3,60.01,2.01,0.68,2.21,2.12,2.31,2.0,86.58,0.03,0.0165290832519531,0.0030901432037353,0.0152661800384521
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k80.cnf,1.0,5.5,0.15,21.55,60.06,2.17,1.45,3.99,2.75,2.82,2.02,60.54,2.1,0.2603688240051269,0.0160274505615234,0.2206952571868896
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k40.cnf,1.0,1.02,0.03,0.74,60.03,2.02,2.0,2.53,2.18,2.4,2.01,120.62,1.29,0.0236213207244873,0.0048389434814453,0.0210824012756347
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k55.cnf,1.0,2.43,0.06,3.99,60.03,2.04,2.0,2.9,2.34,2.44,2.0,61.73,0.91,0.0725965499877929,0.0074865818023681,0.0670907497406005
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k75.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k15.cnf,1.0,0.96,0.02,0.68,60.01,2.01,2.0,2.36,2.17,2.44,2.01,112.55,1.32,0.0275797843933105,0.0045270919799804,0.0233769416809082
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k25.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k1.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k70.cnf,1.0,5.03,0.14,16.15,60.05,2.16,1.22,3.39,2.68,2.66,2.02,60.61,1.95,0.1912190914154052,0.014132022857666,0.1761283874511718
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k1.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k75.cnf,1.0,0.78,0.02,0.51,60.05,2.01,1.33,2.27,2.17,2.47,2.0,116.35,12.27,0.0235202312469482,0.0034811496734619,0.0188283920288085
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k85.cnf,1.0,6.87,0.18,17.66,60.07,2.03,2.01,4.21,2.9,2.9,2.04,60.71,0.54,0.2078924179077148,0.0214748382568359,0.1919107437133789
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k75.cnf,1.0,1.12,0.04,0.87,60.02,2.01,2.01,2.49,2.22,2.48,2.01,69.78,1.11,0.0305671691894531,0.0048422813415527,0.0251073837280273
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k30.cnf,1.0,1.58,0.04,0.67,60.09,2.01,1.19,2.36,2.2,2.28,2.03,71.55,0.44,0.0257754325866699,0.0047543048858642,0.0223114490509033
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k40.cnf,1.0,1.26,0.04,0.95,46.71,2.01,2.0,2.28,2.18,2.31,2.0,63.67,0.95,0.0314745903015136,0.0038628578186035,0.0261554718017578
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k70.cnf,1.0,5.21,0.09,5.84,60.03,2.04,2.0,3.21,2.51,2.56,2.01,62.39,0.04,0.0994539260864257,0.0107340812683105,0.0874216556549072
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k65.cnf,1.0,1.7,0.04,1.85,60.03,2.02,2.0,2.52,2.22,2.32,2.0,63.03,1.9,0.0450420379638671,0.0047719478607177,0.0395464897155761
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k20.cnf,1.0,0.75,0.01,0.38,26.23,2.01,0.49,1.31,2.15,2.25,2.0,90.05,0.2,0.0204002857208251,0.0031554698944091,0.0190122127532959
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k30.cnf,1.0,0.89,0.02,0.31,10.66,2.01,2.0,1.57,2.12,2.27,2.0,82.39,0.24,0.0172593593597412,0.003075361251831,0.0143494606018066
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k85.cnf,1.0,1.23,0.04,1.24,60.01,2.02,2.0,2.57,2.22,2.41,2.02,75.06,1.98,0.0373017787933349,0.0052640438079833,0.0306618213653564
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k15.cnf,1.0,0.13,0.01,0.01,1.58,1.32,0.04,0.22,2.15,2.38,2.0,60.99,0.06,0.006040334701538,0.0024206638336181,0.0053603649139404
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k100.cnf,1.0,28.74,0.68,188.83,60.24,2.17,2.0,12.76,5.64,5.51,2.02,60.32,0.7,1.544018268585205,0.0901281833648681,1.2634103298187256
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k50.cnf,1.0,3.39,0.1,4.19,60.03,2.02,2.0,3.16,2.42,2.5,2.0,63.7,0.48,0.0866637229919433,0.0109593868255615,0.0692307949066162
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k10.cnf,1.0,0.29,0.01,0.04,7.35,2.01,0.09,0.42,2.13,2.27,2.0,55.38,0.02,0.0099170207977294,0.0030548572540283,0.0110316276550292
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k90.cnf,1.0,6.32,0.17,27.9,60.06,2.16,1.62,4.39,2.91,2.87,2.01,60.55,2.15,0.3853902816772461,0.0186376571655273,0.2891290187835693
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k50.cnf,1.0,1.07,0.03,0.78,60.05,2.01,1.99,2.42,2.19,2.5,2.01,61.2,1.07,0.0239851474761962,0.0047125816345214,0.0222377777099609
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k95.cnf,1.0,0.82,0.02,0.56,60.01,2.01,1.36,2.28,2.17,2.32,2.01,119.59,13.42,0.0236742496490478,0.0035417079925537,0.0192866325378417
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k65.cnf,1.0,2.88,0.07,5.69,60.03,2.05,2.0,2.97,2.4,2.46,2.01,61.22,1.15,0.1045548915863037,0.0091774463653564,0.0825037956237793
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k40.cnf,1.0,0.7,0.03,0.42,60.04,2.01,1.3,2.3,2.2,2.44,2.01,110.34,11.04,0.0193088054656982,0.0032658576965332,0.0164580345153808
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k20.cnf,1.0,0.36,0.01,0.03,3.15,2.01,0.08,0.48,2.13,2.28,2.0,62.72,0.08,0.0106339454650878,0.0021517276763916,0.0097463130950927
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k80.cnf,1.0,1.43,0.02,0.98,8.37,2.01,1.99,1.71,2.15,2.34,2.0,65.29,0.5,0.0320935249328613,0.003718614578247,0.0266063213348388
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k15.cnf,1.0,0.2,0.0,0.02,3.43,2.01,0.06,0.29,2.18,2.38,2.0,61.24,0.03,0.0097990036010742,0.0025053024291992,0.0110838413238525
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k90.cnf,1.0,47.35,0.94,698.98,60.28,2.23,2.02,15.29,6.88,6.86,2.0,60.94,0.43,4.150832176208496,0.0984027385711669,4.070041179656982
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k35.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k85.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k25.cnf,1.0,0.99,0.03,0.75,60.04,2.01,1.99,2.43,2.2,2.47,2.0,118.86,1.42,0.0292623043060302,0.0046026706695556,0.0250678062438964
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k35.cnf,1.0,0.44,0.02,0.12,5.58,2.01,0.13,0.74,2.12,2.3,2.0,67.73,0.08,0.0136411190032958,0.0022139549255371,0.0131349563598632
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k50.cnf,1.0,1.64,0.05,1.63,60.02,2.01,2.0,2.57,2.24,2.29,2.0,63.47,1.38,0.0411243438720703,0.0046870708465576,0.035473346710205
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k85.cnf,1.0,0.79,0.02,0.55,60.01,2.01,0.92,2.41,2.14,2.39,2.0,118.13,12.65,0.0380535125732421,0.0032570362091064,0.0230326652526855
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k40.cnf,1.0,1.37,0.03,0.88,18.48,2.01,1.99,2.33,2.2,2.28,2.0,61.19,0.34,0.0310754776000976,0.0038726329803466,0.0241482257843017
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k95.cnf,1.0,1.27,0.04,1.35,60.04,2.01,2.0,2.65,2.24,2.48,2.02,75.9,2.12,0.038022756576538,0.005401611328125,0.0314466953277587
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k70.cnf,1.0,1.11,0.03,0.86,60.11,2.01,2.0,2.52,2.22,2.49,2.01,69.21,1.38,0.0246491432189941,0.0048329830169677,0.0215256214141845
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k80.cnf,1.0,42.74,0.85,528.97,60.26,2.03,2.01,13.49,6.28,6.18,2.01,60.89,0.42,3.798752546310425,0.0855810642242431,3.1249053478240967
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k60.cnf,1.0,0.73,0.02,0.47,60.03,2.01,2.0,2.36,2.15,2.42,2.0,114.78,11.81,0.0220139026641845,0.0032916069030761,0.0179810523986816
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k75.cnf,1.0,2.02,0.07,2.66,60.02,2.05,2.0,2.54,2.28,2.34,2.0,62.65,1.93,0.0621232986450195,0.0054340362548828,0.0507693290710449
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k65.cnf,1.0,1.04,0.03,0.62,60.16,2.01,2.0,2.47,2.18,2.41,2.0,109.54,0.67,0.0225255489349365,0.0042800903320312,0.0185685157775878
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k25.cnf,1.0,0.28,0.01,0.06,3.59,2.01,0.08,0.48,2.16,2.24,2.0,13.28,0.07,0.0086829662322998,0.002831220626831,0.0077283382415771
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k35.cnf,1.0,0.76,0.01,0.26,5.78,2.01,0.15,1.01,2.1,2.27,2.0,81.6,2.92,0.0188148021697998,0.0026173591613769,0.0140814781188964
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k45.cnf,1.0,1.04,0.04,0.92,60.17,2.01,2.01,2.38,2.18,2.45,2.01,70.55,1.62,0.0337917804718017,0.0048420429229736,0.0256750583648681
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k20.cnf,1.0,0.99,0.03,0.72,60.14,2.01,1.99,2.39,2.19,2.44,2.0,115.71,1.33,0.0304007530212402,0.0045132637023925,0.022958755493164
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k55.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k70.cnf,1.0,2.43,0.07,3.52,60.03,2.06,2.01,2.88,2.32,2.42,2.0,62.4,2.3,0.0661647319793701,0.0065803527832031,0.0608646869659423
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k60.cnf,1.0,1.08,0.04,0.83,60.01,2.02,1.99,2.45,2.21,2.49,2.01,65.09,1.07,0.0259439945220947,0.0047812461853027,0.0222537517547607
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k50.cnf,1.0,0.74,0.03,0.44,60.01,2.02,2.0,2.29,2.17,2.4,2.01,112.87,11.1,0.0203278064727783,0.0032918453216552,0.0177016258239746
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k30.cnf,1.0,0.97,0.03,0.62,60.14,2.01,2.0,2.48,2.17,2.45,2.01,109.01,0.67,0.0240566730499267,0.0043261051177978,0.0198230743408203
instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k60.cnf,1.0,2.56,0.07,4.49,60.03,2.01,2.0,2.96,2.32,2.46,2.0,64.29,0.48,0.0775048732757568,0.0081679821014404,0.0699629783630371
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k85.cnf,1.0,1.08,0.02,0.63,60.06,2.01,2.0,2.46,2.17,2.43,2.0,107.85,0.66,0.0260279178619384,0.0043771266937255,0.0212728977203369
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k25.cnf,1.0,0.37,0.0,0.1,6.97,2.01,0.16,0.58,2.08,2.43,2.0,64.48,0.02,0.0116901397705078,0.0018930435180664,0.0125420093536376
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k35.cnf,1.0,1.03,0.03,0.83,60.02,2.01,2.0,2.41,2.19,2.52,2.01,65.16,1.91,0.0303878784179687,0.0046956539154052,0.0242714881896972
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k45.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k95.cnf,1.0,2.45,0.07,4.54,60.03,2.06,1.99,2.95,2.37,2.47,2.02,61.44,2.2,0.0828824043273925,0.007082462310791,0.0689215660095214
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k15.cnf,1.0,0.55,0.01,0.18,16.77,2.01,0.77,0.86,2.11,2.27,2.0,73.06,0.13,0.0136656761169433,0.0023519992828369,0.0116021633148193
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k1.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k45.cnf,1.0,0.58,0.01,0.22,7.56,2.01,0.18,1.0,2.1,2.31,2.0,36.63,0.07,0.0114638805389404,0.0024855136871337,0.0108008384704589
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k80.cnf,1.0,1.16,0.04,0.92,60.02,2.01,2.0,2.52,2.23,2.47,2.01,70.32,1.13,0.0331141948699951,0.0048444271087646,0.0255250930786132
